YardCraneScheduling
number of cranes
1
number of containers
50
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
6	27	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
3	O	9	40	3	0	-1	667	-1	1	1
2	D	8	13	1	0	101	-1	-1	1	1
2	D	6	37	1	0	1	-1	-1	1	1
2	D	6	24	3	0	101	-1	-1	1	1
2	D	4	9	3	0	207	-1	-1	1	1
1	D	3	15	1	0	173	-1	-1	1	1
1	D	6	42	1	0	141	-1	-1	1	1
4	O	8	36	4	0	-1	-1	338	1	1
4	O	4	26	3	0	-1	-1	462	1	1
3	O	3	14	2	0	-1	212	-1	1	1
3	O	7	40	2	0	-1	280	-1	1	1
1	D	3	35	4	0	36	-1	-1	1	1
1	D	9	26	4	0	133	-1	-1	1	1
3	O	9	4	4	0	-1	761	-1	1	1
2	D	8	42	4	0	188	-1	-1	1	1
4	O	4	11	4	0	-1	-1	609	1	1
1	D	5	15	3	0	183	-1	-1	1	1
4	O	6	38	2	0	-1	-1	776	1	1
3	O	7	24	1	0	-1	1	-1	1	1
1	D	9	2	2	0	16	-1	-1	1	1
3	O	7	34	4	0	-1	580	-1	1	1
1	D	1	33	1	0	179	-1	-1	1	1
1	D	10	9	2	0	69	-1	-1	1	1
3	O	2	33	3	0	-1	480	-1	1	1
1	D	5	23	4	0	113	-1	-1	1	1
2	D	4	18	2	0	104	-1	-1	1	1
4	O	7	5	1	0	-1	-1	79	1	1
4	O	3	40	1	0	-1	-1	182	1	1
4	O	9	1	2	0	-1	-1	294	1	1
1	D	8	22	4	0	123	-1	-1	1	1
3	O	2	37	1	1	-1	526	-1	1	1
1	D	7	28	1	0	152	-1	-1	1	1
3	O	4	10	3	0	-1	387	-1	1	1
4	O	7	7	4	0	-1	-1	442	1	1
3	O	6	36	3	0	-1	560	-1	1	1
1	D	10	32	2	0	87	-1	-1	1	1
1	D	6	6	4	0	6	-1	-1	1	1
3	O	7	31	3	0	-1	713	-1	1	1
4	O	7	22	4	0	-1	-1	318	1	1
1	D	8	6	1	0	73	-1	-1	1	1
1	D	10	10	3	0	157	-1	-1	1	1
1	D	5	24	3	0	29	-1	-1	1	1
2	D	5	6	2	0	36	-1	-1	1	1
3	O	3	6	4	0	-1	158	-1	1	1
4	O	6	9	3	0	-1	-1	366	1	1
1	D	3	3	4	0	41	-1	-1	1	1
3	O	9	6	1	2	-1	53	-1	1	1
1	D	3	8	1	0	202	-1	-1	1	1
4	O	8	1	2	0	-1	-1	840	1	1
4	O	8	34	3	0	-1	-1	781	1	1
