YardCraneScheduling
number of cranes
1
number of containers
40
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
7	36	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	4	12	3	0	-1	-1	36	1	1
1	D	1	28	3	0	14	-1	-1	1	1
3	O	8	32	2	0	-1	350	-1	1	1
2	D	8	10	2	0	167	-1	-1	1	1
1	D	7	10	4	0	156	-1	-1	1	1
2	D	8	41	1	0	137	-1	-1	1	1
2	D	2	8	2	0	134	-1	-1	1	1
4	O	6	40	4	0	-1	-1	72	1	1
3	O	9	7	2	0	-1	4	-1	1	1
2	D	5	1	1	0	32	-1	-1	1	1
3	O	5	21	2	0	-1	444	-1	1	1
3	O	1	19	4	0	-1	314	-1	1	1
1	D	5	34	3	0	111	-1	-1	1	1
3	O	4	1	3	0	-1	234	-1	1	1
1	D	3	42	2	0	103	-1	-1	1	1
2	D	8	27	4	0	101	-1	-1	1	1
3	O	5	31	3	0	-1	17	-1	1	1
1	D	2	15	2	0	32	-1	-1	1	1
3	O	9	28	2	0	-1	349	-1	1	1
1	D	2	1	4	0	163	-1	-1	1	1
2	D	6	20	4	0	156	-1	-1	1	1
2	D	6	22	2	0	148	-1	-1	1	1
4	O	1	32	3	0	-1	-1	85	1	1
1	D	5	28	2	0	161	-1	-1	1	1
3	O	5	11	3	0	-1	240	-1	1	1
4	O	7	40	4	0	-1	-1	377	1	1
1	D	5	14	4	0	94	-1	-1	1	1
3	O	9	32	3	0	-1	358	-1	1	1
4	O	6	15	1	0	-1	-1	350	1	1
4	O	6	19	4	0	-1	-1	66	1	1
4	O	1	25	1	2	-1	-1	572	1	1
4	O	9	42	3	0	-1	-1	264	1	1
1	D	2	18	1	0	163	-1	-1	1	1
3	O	9	27	3	0	-1	36	-1	1	1
2	D	4	28	3	0	143	-1	-1	1	1
2	D	10	4	3	0	101	-1	-1	1	1
4	O	1	29	3	0	-1	-1	76	1	1
1	D	7	11	3	0	33	-1	-1	1	1
4	O	1	40	1	0	-1	-1	10	1	1
2	D	7	14	3	0	49	-1	-1	1	1
