YardCraneScheduling
number of cranes
1
number of containers
150
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
8	23	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	10	36	3	0	-1	-1	1795	1	1
2	D	3	4	4	0	420	-1	-1	1	1
1	D	3	42	3	0	435	-1	-1	1	1
4	O	4	36	4	0	-1	-1	2029	1	1
1	D	7	36	2	0	577	-1	-1	1	1
3	O	9	22	3	0	-1	175	-1	1	1
2	D	4	39	4	0	47	-1	-1	1	1
2	D	3	3	3	0	249	-1	-1	1	1
1	D	8	33	1	0	42	-1	-1	1	1
2	D	7	39	2	0	140	-1	-1	1	1
3	O	6	37	3	0	-1	1510	-1	1	1
1	D	8	26	2	0	227	-1	-1	1	1
2	D	7	11	2	0	282	-1	-1	1	1
1	D	9	40	4	0	397	-1	-1	1	1
1	D	6	39	2	0	370	-1	-1	1	1
1	D	7	8	3	0	115	-1	-1	1	1
3	O	2	14	4	0	-1	395	-1	1	1
4	O	6	26	4	0	-1	-1	502	1	1
4	O	10	31	1	2	-1	-1	1191	1	1
2	D	6	27	1	0	12	-1	-1	1	1
3	O	5	42	4	0	-1	184	-1	1	1
2	D	6	16	2	0	394	-1	-1	1	1
2	D	8	12	3	0	499	-1	-1	1	1
2	D	10	40	3	0	302	-1	-1	1	1
3	O	4	11	4	0	-1	1486	-1	1	1
1	D	5	37	3	0	183	-1	-1	1	1
4	O	8	23	2	0	-1	-1	1513	1	1
1	D	10	2	1	0	46	-1	-1	1	1
2	D	5	26	2	0	509	-1	-1	1	1
2	D	4	20	3	0	477	-1	-1	1	1
4	O	9	20	2	1	-1	-1	596	1	1
3	O	10	12	4	0	-1	156	-1	1	1
2	D	3	16	1	0	14	-1	-1	1	1
3	O	10	30	3	0	-1	1115	-1	1	1
1	D	1	35	2	0	538	-1	-1	1	1
1	D	2	39	1	0	118	-1	-1	1	1
2	D	5	39	4	0	205	-1	-1	1	1
1	D	2	22	3	0	486	-1	-1	1	1
4	O	6	30	4	0	-1	-1	2058	1	1
3	O	2	33	3	0	-1	1706	-1	1	1
4	O	4	34	2	0	-1	-1	1088	1	1
4	O	10	13	3	0	-1	-1	597	1	1
4	O	1	5	3	0	-1	-1	1018	1	1
4	O	9	39	4	0	-1	-1	59	1	1
1	D	6	4	3	0	5	-1	-1	1	1
3	O	9	30	2	0	-1	2241	-1	1	1
2	D	8	22	3	0	629	-1	-1	1	1
2	D	10	14	3	0	117	-1	-1	1	1
2	D	9	37	3	0	58	-1	-1	1	1
2	D	2	29	4	0	98	-1	-1	1	1
3	O	4	41	2	0	-1	1821	-1	1	1
3	O	1	2	4	0	-1	1572	-1	1	1
2	D	5	36	3	0	567	-1	-1	1	1
2	D	9	28	1	0	333	-1	-1	1	1
1	D	4	9	4	0	105	-1	-1	1	1
1	D	7	6	3	0	77	-1	-1	1	1
1	D	8	1	1	0	33	-1	-1	1	1
2	D	3	24	3	0	556	-1	-1	1	1
3	O	6	1	2	0	-1	368	-1	1	1
3	O	5	19	4	0	-1	1675	-1	1	1
4	O	7	40	1	0	-1	-1	547	1	1
1	D	8	4	3	0	115	-1	-1	1	1
1	D	1	19	4	0	563	-1	-1	1	1
4	O	7	5	1	2	-1	-1	1256	1	1
1	D	10	25	2	0	428	-1	-1	1	1
3	O	4	14	1	0	-1	1122	-1	1	1
2	D	4	30	1	0	489	-1	-1	1	1
3	O	10	19	2	1	-1	1073	-1	1	1
1	D	3	12	4	0	408	-1	-1	1	1
2	D	10	38	3	0	17	-1	-1	1	1
4	O	8	31	3	0	-1	-1	171	1	1
4	O	1	32	4	0	-1	-1	1004	1	1
2	D	2	30	1	0	19	-1	-1	1	1
4	O	4	24	2	0	-1	-1	1170	1	1
2	D	4	13	4	0	170	-1	-1	1	1
3	O	1	28	3	0	-1	830	-1	1	1
4	O	6	7	1	2	-1	-1	2369	1	1
1	D	8	34	4	0	202	-1	-1	1	1
1	D	8	27	3	0	85	-1	-1	1	1
2	D	2	34	4	0	124	-1	-1	1	1
4	O	7	15	4	0	-1	-1	2422	1	1
4	O	6	15	4	0	-1	-1	494	1	1
4	O	1	7	4	0	-1	-1	216	1	1
3	O	10	3	4	0	-1	401	-1	1	1
3	O	2	16	3	0	-1	1053	-1	1	1
3	O	9	7	2	0	-1	161	-1	1	1
4	O	1	39	2	0	-1	-1	1014	1	1
1	D	7	33	1	0	151	-1	-1	1	1
2	D	7	37	3	0	554	-1	-1	1	1
1	D	8	9	1	0	175	-1	-1	1	1
1	D	1	31	4	0	447	-1	-1	1	1
