YardCraneScheduling
number of cranes
1
number of containers
100
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
2	21	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
3	O	2	26	4	0	-1	724	-1	1	1
1	D	1	31	1	0	64	-1	-1	1	1
3	O	5	21	2	0	-1	617	-1	1	1
2	D	6	9	3	0	292	-1	-1	1	1
1	D	9	17	2	0	39	-1	-1	1	1
1	D	7	40	1	0	407	-1	-1	1	1
1	D	6	32	2	0	54	-1	-1	1	1
2	D	10	41	4	0	330	-1	-1	1	1
2	D	7	15	4	0	248	-1	-1	1	1
2	D	8	7	1	0	171	-1	-1	1	1
4	O	2	16	1	0	-1	-1	386	1	1
1	D	2	33	2	0	1	-1	-1	1	1
1	D	2	11	1	0	81	-1	-1	1	1
3	O	10	42	4	0	-1	899	-1	1	1
3	O	3	20	3	0	-1	704	-1	1	1
4	O	1	20	3	0	-1	-1	1487	1	1
2	D	10	29	2	0	144	-1	-1	1	1
1	D	6	30	3	0	339	-1	-1	1	1
3	O	7	42	2	0	-1	1617	-1	1	1
4	O	5	24	2	0	-1	-1	376	1	1
1	D	3	23	2	0	324	-1	-1	1	1
2	D	4	22	1	0	94	-1	-1	1	1
3	O	10	2	3	0	-1	1331	-1	1	1
2	D	1	5	4	0	257	-1	-1	1	1
4	O	1	13	3	0	-1	-1	1185	1	1
2	D	2	3	1	0	52	-1	-1	1	1
2	D	6	27	3	0	389	-1	-1	1	1
4	O	4	7	3	0	-1	-1	1260	1	1
4	O	6	6	3	0	-1	-1	1448	1	1
1	D	10	16	3	0	47	-1	-1	1	1
1	D	5	16	4	0	292	-1	-1	1	1
4	O	1	29	3	0	-1	-1	142	1	1
1	D	10	8	2	0	76	-1	-1	1	1
3	O	5	40	2	0	-1	567	-1	1	1
4	O	9	18	4	0	-1	-1	509	1	1
3	O	5	31	4	0	-1	934	-1	1	1
2	D	2	21	3	0	197	-1	-1	1	1
1	D	5	27	1	0	172	-1	-1	1	1
1	D	4	18	4	0	403	-1	-1	1	1
4	O	2	6	3	0	-1	-1	1034	1	1
4	O	10	13	2	1	-1	-1	743	1	1
2	D	2	18	4	0	259	-1	-1	1	1
3	O	9	25	1	0	-1	456	-1	1	1
3	O	10	25	3	0	-1	1611	-1	1	1
4	O	3	16	3	0	-1	-1	1312	1	1
1	D	4	4	4	0	256	-1	-1	1	1
4	O	7	20	2	0	-1	-1	203	1	1
4	O	7	29	2	0	-1	-1	1650	1	1
3	O	8	31	1	0	-1	498	-1	1	1
3	O	4	10	3	0	-1	181	-1	1	1
3	O	6	16	1	1	-1	1617	-1	1	1
4	O	8	26	4	0	-1	-1	1554	1	1
3	O	1	23	3	0	-1	79	-1	1	1
1	D	4	35	4	0	48	-1	-1	1	1
1	D	2	38	4	0	264	-1	-1	1	1
3	O	9	33	1	0	-1	124	-1	1	1
4	O	2	29	4	0	-1	-1	132	1	1
1	D	6	20	4	0	101	-1	-1	1	1
1	D	8	20	3	0	26	-1	-1	1	1
1	D	7	30	2	0	35	-1	-1	1	1
2	D	1	24	2	0	188	-1	-1	1	1
2	D	9	26	3	0	182	-1	-1	1	1
4	O	6	42	1	0	-1	-1	353	1	1
2	D	7	28	2	0	281	-1	-1	1	1
3	O	10	35	1	1	-1	920	-1	1	1
2	D	3	15	3	0	347	-1	-1	1	1
4	O	5	5	3	0	-1	-1	875	1	1
3	O	6	34	3	0	-1	705	-1	1	1
3	O	9	15	2	0	-1	1674	-1	1	1
3	O	5	1	2	0	-1	1146	-1	1	1
4	O	5	6	2	0	-1	-1	1237	1	1
3	O	4	5	4	0	-1	105	-1	1	1
2	D	5	23	3	0	137	-1	-1	1	1
4	O	2	13	3	0	-1	-1	278	1	1
2	D	10	21	4	0	411	-1	-1	1	1
1	D	10	9	3	0	335	-1	-1	1	1
3	O	4	37	4	0	-1	501	-1	1	1
2	D	3	25	1	0	338	-1	-1	1	1
4	O	2	32	2	0	-1	-1	1529	1	1
3	O	1	38	4	0	-1	1288	-1	1	1
1	D	9	37	2	0	22	-1	-1	1	1
3	O	8	28	2	0	-1	19	-1	1	1
3	O	10	30	4	0	-1	785	-1	1	1
2	D	8	12	2	0	22	-1	-1	1	1
2	D	10	38	4	0	176	-1	-1	1	1
1	D	4	30	2	0	295	-1	-1	1	1
4	O	8	8	1	2	-1	-1	245	1	1
1	D	10	26	4	0	36	-1	-1	1	1
1	D	1	30	3	0	405	-1	-1	1	1
4	O	4	9	1	0	-1	-1	17	1	1
1	D	10	23	3	0	394	-1	-1	1	1
3	O	6	23	4	0	-1	540	-1	1	1
2	D	6	10	4	0	413	-1	-1	1	1
3	O	7	1	4	0	-1	241	-1	1	1
2	D	8	4	4	0	132	-1	-1	1	1
2	D	6	4	1	0	301	-1	-1	1	1
1	D	6	29	4	0	302	-1	-1	1	1
3	O	5	41	4	0	-1	1283	-1	1	1
4	O	6	31	4	0	-1	-1	1423	1	1
2	D	10	6	1	0	322	-1	-1	1	1
