YardCraneScheduling
number of cranes
1
number of containers
40
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
9	13	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
3	O	7	1	4	0	-1	35	-1	1	1
4	O	1	11	1	0	-1	-1	425	1	1
2	D	7	33	1	0	137	-1	-1	1	1
3	O	5	32	2	0	-1	581	-1	1	1
3	O	2	29	1	0	-1	483	-1	1	1
4	O	8	2	3	0	-1	-1	24	1	1
2	D	4	31	1	0	68	-1	-1	1	1
2	D	9	41	3	0	13	-1	-1	1	1
2	D	3	18	1	0	101	-1	-1	1	1
1	D	9	20	2	0	62	-1	-1	1	1
1	D	3	37	1	0	10	-1	-1	1	1
2	D	8	8	2	0	70	-1	-1	1	1
4	O	8	31	4	0	-1	-1	93	1	1
3	O	6	10	4	0	-1	356	-1	1	1
1	D	1	20	4	0	148	-1	-1	1	1
4	O	5	29	1	1	-1	-1	355	1	1
2	D	7	28	1	0	75	-1	-1	1	1
4	O	6	40	2	1	-1	-1	28	1	1
4	O	3	20	3	0	-1	-1	84	1	1
3	O	6	20	4	0	-1	586	-1	1	1
2	D	3	11	2	0	94	-1	-1	1	1
1	D	1	39	2	0	162	-1	-1	1	1
3	O	5	19	1	0	-1	140	-1	1	1
4	O	5	38	3	0	-1	-1	310	1	1
2	D	9	35	2	0	113	-1	-1	1	1
3	O	1	30	4	0	-1	581	-1	1	1
4	O	3	14	1	0	-1	-1	78	1	1
3	O	4	7	3	0	-1	9	-1	1	1
2	D	2	24	3	0	129	-1	-1	1	1
4	O	10	17	1	1	-1	-1	24	1	1
1	D	5	3	1	0	146	-1	-1	1	1
2	D	2	12	2	0	44	-1	-1	1	1
3	O	8	20	1	2	-1	327	-1	1	1
3	O	5	40	4	0	-1	253	-1	1	1
4	O	1	32	3	0	-1	-1	129	1	1
1	D	6	29	4	0	84	-1	-1	1	1
2	D	5	23	2	0	79	-1	-1	1	1
3	O	9	12	1	0	-1	301	-1	1	1
4	O	4	5	2	0	-1	-1	655	1	1
3	O	6	26	3	0	-1	5	-1	1	1
