YardCraneScheduling
number of cranes
1
number of containers
50
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
1	15	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	10	24	2	0	-1	-1	782	1	1
2	D	8	5	4	0	71	-1	-1	1	1
2	D	7	20	2	0	17	-1	-1	1	1
2	D	7	26	2	0	63	-1	-1	1	1
2	D	7	39	3	0	128	-1	-1	1	1
2	D	1	18	1	0	35	-1	-1	1	1
3	O	7	42	3	0	-1	159	-1	1	1
2	D	1	40	1	0	122	-1	-1	1	1
1	D	10	3	1	0	23	-1	-1	1	1
4	O	5	16	4	0	-1	-1	688	1	1
2	D	5	29	1	0	20	-1	-1	1	1
3	O	9	7	4	0	-1	51	-1	1	1
1	D	9	6	1	0	116	-1	-1	1	1
3	O	6	37	1	0	-1	249	-1	1	1
1	D	9	18	4	0	164	-1	-1	1	1
3	O	10	32	4	0	-1	549	-1	1	1
4	O	2	38	4	0	-1	-1	527	1	1
2	D	3	27	4	0	24	-1	-1	1	1
3	O	1	19	3	0	-1	269	-1	1	1
3	O	9	41	1	0	-1	141	-1	1	1
2	D	6	23	3	0	43	-1	-1	1	1
3	O	5	6	1	0	-1	13	-1	1	1
2	D	2	34	4	0	70	-1	-1	1	1
1	D	1	29	1	0	29	-1	-1	1	1
2	D	10	18	2	0	173	-1	-1	1	1
3	O	3	15	2	1	-1	55	-1	1	1
2	D	2	40	1	0	187	-1	-1	1	1
4	O	4	1	2	0	-1	-1	282	1	1
1	D	1	41	2	0	152	-1	-1	1	1
4	O	1	36	1	0	-1	-1	775	1	1
4	O	5	14	3	0	-1	-1	319	1	1
4	O	8	42	4	0	-1	-1	783	1	1
3	O	9	1	4	0	-1	439	-1	1	1
3	O	2	7	4	0	-1	749	-1	1	1
1	D	9	36	4	0	7	-1	-1	1	1
3	O	10	28	1	0	-1	306	-1	1	1
1	D	5	3	3	0	66	-1	-1	1	1
2	D	8	24	2	0	12	-1	-1	1	1
3	O	10	19	4	0	-1	387	-1	1	1
4	O	4	28	1	0	-1	-1	140	1	1
2	D	3	5	2	0	60	-1	-1	1	1
4	O	10	36	4	0	-1	-1	49	1	1
4	O	6	34	3	0	-1	-1	833	1	1
3	O	10	20	2	0	-1	643	-1	1	1
4	O	2	29	3	0	-1	-1	622	1	1
3	O	9	3	4	0	-1	259	-1	1	1
2	D	5	35	3	0	116	-1	-1	1	1
3	O	9	35	1	1	-1	564	-1	1	1
3	O	2	28	4	0	-1	152	-1	1	1
3	O	3	23	2	1	-1	425	-1	1	1
