YardCraneScheduling
number of cranes
1
number of containers
50
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
8	17	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	4	8	2	0	-1	-1	302	1	1
1	D	7	16	4	0	153	-1	-1	1	1
3	O	10	39	2	0	-1	411	-1	1	1
2	D	6	42	4	0	138	-1	-1	1	1
2	D	6	3	3	0	134	-1	-1	1	1
3	O	8	3	3	0	-1	377	-1	1	1
1	D	6	22	3	0	119	-1	-1	1	1
1	D	7	14	3	0	150	-1	-1	1	1
1	D	6	36	2	0	155	-1	-1	1	1
3	O	1	18	4	0	-1	745	-1	1	1
1	D	1	39	4	0	74	-1	-1	1	1
3	O	3	40	1	2	-1	315	-1	1	1
3	O	10	17	2	0	-1	293	-1	1	1
2	D	9	17	1	0	113	-1	-1	1	1
2	D	10	32	3	0	45	-1	-1	1	1
4	O	8	30	3	0	-1	-1	516	1	1
2	D	7	15	1	0	61	-1	-1	1	1
3	O	10	35	3	0	-1	130	-1	1	1
3	O	8	2	2	0	-1	357	-1	1	1
3	O	5	21	3	0	-1	419	-1	1	1
4	O	2	11	1	0	-1	-1	459	1	1
4	O	1	22	2	0	-1	-1	433	1	1
3	O	7	42	3	0	-1	15	-1	1	1
3	O	7	19	1	0	-1	445	-1	1	1
3	O	8	23	4	0	-1	309	-1	1	1
4	O	9	28	2	0	-1	-1	739	1	1
3	O	3	13	1	0	-1	182	-1	1	1
1	D	3	32	3	0	168	-1	-1	1	1
2	D	5	32	2	0	85	-1	-1	1	1
2	D	5	22	4	0	83	-1	-1	1	1
4	O	6	21	4	0	-1	-1	380	1	1
3	O	2	31	4	0	-1	26	-1	1	1
4	O	1	9	4	0	-1	-1	382	1	1
1	D	5	7	3	0	137	-1	-1	1	1
2	D	2	15	1	0	93	-1	-1	1	1
1	D	5	25	3	0	107	-1	-1	1	1
4	O	10	20	3	0	-1	-1	204	1	1
3	O	8	18	1	0	-1	470	-1	1	1
4	O	3	10	1	1	-1	-1	323	1	1
3	O	7	5	4	0	-1	169	-1	1	1
1	D	1	34	1	0	106	-1	-1	1	1
4	O	3	7	2	1	-1	-1	178	1	1
1	D	7	28	3	0	180	-1	-1	1	1
3	O	2	1	4	0	-1	199	-1	1	1
2	D	5	16	2	0	49	-1	-1	1	1
2	D	7	8	3	0	161	-1	-1	1	1
3	O	9	31	1	2	-1	187	-1	1	1
4	O	10	26	4	0	-1	-1	228	1	1
4	O	4	9	4	0	-1	-1	752	1	1
1	D	1	2	1	0	149	-1	-1	1	1
