YardCraneScheduling
number of cranes
1
number of containers
50
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
9	4	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
1	D	2	12	4	0	84	-1	-1	1	1
1	D	3	25	2	0	51	-1	-1	1	1
2	D	8	7	3	0	95	-1	-1	1	1
4	O	10	17	3	0	-1	-1	185	1	1
2	D	9	29	3	0	135	-1	-1	1	1
1	D	1	22	1	0	80	-1	-1	1	1
1	D	10	42	3	0	98	-1	-1	1	1
2	D	7	37	4	0	90	-1	-1	1	1
2	D	1	19	3	0	116	-1	-1	1	1
4	O	6	30	3	0	-1	-1	452	1	1
4	O	3	19	3	0	-1	-1	823	1	1
2	D	7	34	4	0	90	-1	-1	1	1
1	D	10	28	3	0	123	-1	-1	1	1
1	D	3	36	2	0	186	-1	-1	1	1
3	O	10	21	3	0	-1	448	-1	1	1
4	O	1	3	2	0	-1	-1	609	1	1
1	D	3	8	1	0	166	-1	-1	1	1
4	O	10	11	4	0	-1	-1	24	1	1
4	O	2	20	4	0	-1	-1	295	1	1
3	O	9	42	4	0	-1	45	-1	1	1
2	D	4	10	4	0	70	-1	-1	1	1
4	O	2	33	1	2	-1	-1	5	1	1
4	O	9	16	3	0	-1	-1	64	1	1
4	O	9	28	1	1	-1	-1	325	1	1
4	O	7	3	4	0	-1	-1	297	1	1
2	D	8	40	2	0	46	-1	-1	1	1
4	O	5	17	2	0	-1	-1	590	1	1
1	D	5	1	2	0	149	-1	-1	1	1
3	O	5	7	2	0	-1	581	-1	1	1
2	D	4	25	2	0	59	-1	-1	1	1
2	D	1	20	2	0	161	-1	-1	1	1
2	D	10	14	3	0	57	-1	-1	1	1
1	D	6	32	4	0	210	-1	-1	1	1
2	D	7	2	4	0	105	-1	-1	1	1
3	O	6	7	1	0	-1	794	-1	1	1
1	D	7	41	4	0	185	-1	-1	1	1
2	D	8	32	4	0	103	-1	-1	1	1
3	O	4	26	1	0	-1	398	-1	1	1
4	O	7	42	1	0	-1	-1	6	1	1
1	D	2	25	1	0	126	-1	-1	1	1
3	O	9	13	3	0	-1	214	-1	1	1
3	O	8	17	1	2	-1	462	-1	1	1
4	O	6	13	2	0	-1	-1	653	1	1
3	O	5	40	3	0	-1	704	-1	1	1
1	D	5	20	1	0	33	-1	-1	1	1
3	O	4	2	1	2	-1	211	-1	1	1
2	D	9	31	4	0	156	-1	-1	1	1
4	O	4	16	4	0	-1	-1	472	1	1
4	O	6	3	2	1	-1	-1	771	1	1
2	D	4	22	4	0	72	-1	-1	1	1
