YardCraneScheduling
number of cranes
1
number of containers
200
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
9	0	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
1	D	6	29	2	0	320	-1	-1	1	1
4	O	2	41	3	0	-1	-1	3137	1	1
3	O	9	16	4	0	-1	1285	-1	1	1
3	O	8	30	4	0	-1	562	-1	1	1
4	O	3	15	1	0	-1	-1	2341	1	1
2	D	10	37	3	0	14	-1	-1	1	1
2	D	3	6	1	0	401	-1	-1	1	1
2	D	10	17	2	0	652	-1	-1	1	1
1	D	1	31	1	0	413	-1	-1	1	1
1	D	8	2	3	0	213	-1	-1	1	1
4	O	1	37	2	0	-1	-1	922	1	1
3	O	2	30	3	0	-1	424	-1	1	1
4	O	1	6	3	0	-1	-1	770	1	1
2	D	4	38	2	0	600	-1	-1	1	1
2	D	3	36	4	0	325	-1	-1	1	1
1	D	1	14	3	0	311	-1	-1	1	1
2	D	2	7	3	0	226	-1	-1	1	1
4	O	2	24	1	0	-1	-1	2689	1	1
1	D	7	12	1	0	286	-1	-1	1	1
4	O	10	25	2	1	-1	-1	1763	1	1
4	O	2	37	4	0	-1	-1	1727	1	1
4	O	10	22	3	0	-1	-1	52	1	1
2	D	4	35	1	0	639	-1	-1	1	1
4	O	4	14	4	0	-1	-1	1442	1	1
4	O	8	37	1	0	-1	-1	672	1	1
3	O	10	15	1	0	-1	764	-1	1	1
4	O	5	32	3	0	-1	-1	783	1	1
4	O	3	9	3	0	-1	-1	3052	1	1
1	D	4	11	1	0	299	-1	-1	1	1
4	O	2	29	3	0	-1	-1	1864	1	1
3	O	9	6	3	0	-1	3084	-1	1	1
1	D	9	10	4	0	243	-1	-1	1	1
4	O	5	8	1	0	-1	-1	938	1	1
4	O	4	5	3	0	-1	-1	2458	1	1
4	O	10	41	1	0	-1	-1	2227	1	1
4	O	1	9	1	0	-1	-1	2716	1	1
1	D	9	12	4	0	641	-1	-1	1	1
3	O	7	18	3	0	-1	1923	-1	1	1
3	O	9	11	3	0	-1	2813	-1	1	1
4	O	1	34	1	0	-1	-1	1464	1	1
4	O	6	13	2	0	-1	-1	3234	1	1
4	O	4	23	1	0	-1	-1	87	1	1
4	O	6	15	3	0	-1	-1	302	1	1
1	D	4	39	1	0	809	-1	-1	1	1
3	O	10	10	4	0	-1	260	-1	1	1
2	D	8	16	4	0	666	-1	-1	1	1
1	D	5	12	4	0	787	-1	-1	1	1
4	O	10	19	4	0	-1	-1	730	1	1
3	O	9	23	1	2	-1	2673	-1	1	1
1	D	4	31	3	0	664	-1	-1	1	1
1	D	7	28	2	0	772	-1	-1	1	1
4	O	3	21	2	1	-1	-1	26	1	1
2	D	8	36	1	0	98	-1	-1	1	1
4	O	7	7	4	0	-1	-1	1910	1	1
4	O	5	15	3	0	-1	-1	399	1	1
4	O	6	34	1	2	-1	-1	1011	1	1
3	O	5	1	1	0	-1	770	-1	1	1
1	D	6	17	2	0	763	-1	-1	1	1
1	D	10	40	2	0	548	-1	-1	1	1
3	O	8	26	2	0	-1	2901	-1	1	1
4	O	4	40	1	0	-1	-1	1777	1	1
4	O	3	31	1	0	-1	-1	1660	1	1
4	O	2	33	1	2	-1	-1	2498	1	1
4	O	8	39	3	0	-1	-1	361	1	1
1	D	8	17	4	0	780	-1	-1	1	1
4	O	4	2	3	0	-1	-1	2785	1	1
3	O	10	16	4	0	-1	705	-1	1	1
3	O	8	23	2	0	-1	17	-1	1	1
1	D	7	4	4	0	594	-1	-1	1	1
4	O	9	3	4	0	-1	-1	961	1	1
2	D	6	39	3	0	540	-1	-1	1	1
2	D	3	41	3	0	687	-1	-1	1	1
4	O	2	26	3	0	-1	-1	1339	1	1
3	O	1	33	4	0	-1	3042	-1	1	1
2	D	2	1	4	0	291	-1	-1	1	1
4	O	9	7	3	0	-1	-1	183	1	1
3	O	5	24	4	0	-1	2327	-1	1	1
1	D	7	38	2	0	556	-1	-1	1	1
1	D	4	17	2	0	234	-1	-1	1	1
2	D	5	5	1	0	635	-1	-1	1	1
4	O	3	18	2	0	-1	-1	906	1	1
2	D	10	23	4	0	479	-1	-1	1	1
1	D	5	23	1	0	216	-1	-1	1	1
4	O	3	12	4	0	-1	-1	806	1	1
2	D	4	18	2	0	756	-1	-1	1	1
3	O	6	5	1	0	-1	1516	-1	1	1
1	D	1	1	3	0	230	-1	-1	1	1
2	D	7	17	4	0	431	-1	-1	1	1
4	O	3	4	4	0	-1	-1	2394	1	1
2	D	3	1	1	0	678	-1	-1	1	1
4	O	1	2	4	0	-1	-1	1930	1	1
4	O	1	3	4	0	-1	-1	1874	1	1
2	D	3	37	1	0	516	-1	-1	1	1
4	O	5	17	2	1	-1	-1	1486	1	1
2	D	2	11	2	0	494	-1	-1	1	1
2	D	1	22	4	0	10	-1	-1	1	1
1	D	8	29	3	0	508	-1	-1	1	1
2	D	7	42	1	0	493	-1	-1	1	1
4	O	8	11	4	0	-1	-1	1799	1	1
1	D	7	39	1	0	467	-1	-1	1	1
1	D	2	42	1	0	402	-1	-1	1	1
3	O	1	15	1	1	-1	1669	-1	1	1
2	D	4	29	2	0	835	-1	-1	1	1
4	O	2	35	4	0	-1	-1	2867	1	1
2	D	9	1	1	0	117	-1	-1	1	1
2	D	6	18	1	0	694	-1	-1	1	1
4	O	2	20	1	0	-1	-1	2224	1	1
1	D	6	20	2	0	111	-1	-1	1	1
1	D	10	30	1	0	704	-1	-1	1	1
1	D	7	3	2	0	592	-1	-1	1	1
3	O	2	4	1	0	-1	2811	-1	1	1
1	D	2	6	2	0	391	-1	-1	1	1
1	D	8	41	4	0	746	-1	-1	1	1
2	D	7	13	4	0	480	-1	-1	1	1
2	D	8	33	2	0	328	-1	-1	1	1
3	O	6	14	4	0	-1	2813	-1	1	1
2	D	5	7	3	0	0	-1	-1	1	1
2	D	8	27	1	0	621	-1	-1	1	1
2	D	8	12	3	0	547	-1	-1	1	1
3	O	8	10	1	0	-1	649	-1	1	1
2	D	6	16	2	0	82	-1	-1	1	1
4	O	2	34	3	0	-1	-1	300	1	1
2	D	6	11	2	0	284	-1	-1	1	1
4	O	4	24	4	0	-1	-1	421	1	1
1	D	2	31	3	0	260	-1	-1	1	1
2	D	7	35	2	0	827	-1	-1	1	1
3	O	5	33	3	0	-1	152	-1	1	1
2	D	1	38	1	0	198	-1	-1	1	1
1	D	6	30	1	0	444	-1	-1	1	1
2	D	10	8	1	0	595	-1	-1	1	1
3	O	4	13	1	0	-1	1802	-1	1	1
3	O	6	7	1	0	-1	683	-1	1	1
1	D	5	18	3	0	63	-1	-1	1	1
4	O	5	9	4	0	-1	-1	1432	1	1
2	D	6	41	4	0	109	-1	-1	1	1
4	O	4	42	4	0	-1	-1	2069	1	1
4	O	6	6	2	0	-1	-1	1986	1	1
2	D	3	34	1	0	22	-1	-1	1	1
2	D	1	23	4	0	298	-1	-1	1	1
4	O	2	17	3	0	-1	-1	66	1	1
1	D	10	29	4	0	81	-1	-1	1	1
1	D	4	32	4	0	568	-1	-1	1	1
3	O	6	28	4	0	-1	474	-1	1	1
2	D	7	11	2	0	776	-1	-1	1	1
2	D	4	12	2	0	191	-1	-1	1	1
2	D	9	8	1	0	615	-1	-1	1	1
1	D	7	20	3	0	360	-1	-1	1	1
1	D	7	5	1	0	431	-1	-1	1	1
2	D	3	17	4	0	522	-1	-1	1	1
2	D	2	28	4	0	397	-1	-1	1	1
1	D	7	24	3	0	657	-1	-1	1	1
4	O	9	21	3	0	-1	-1	69	1	1
2	D	4	41	4	0	564	-1	-1	1	1
2	D	10	6	1	0	147	-1	-1	1	1
1	D	9	9	3	0	355	-1	-1	1	1
1	D	2	9	2	0	465	-1	-1	1	1
3	O	10	42	3	0	-1	3009	-1	1	1
4	O	7	14	2	1	-1	-1	509	1	1
2	D	2	19	4	0	121	-1	-1	1	1
4	O	2	32	1	0	-1	-1	1281	1	1
2	D	9	36	4	0	640	-1	-1	1	1
2	D	9	33	2	0	596	-1	-1	1	1
3	O	3	3	2	0	-1	566	-1	1	1
4	O	1	28	1	1	-1	-1	333	1	1
2	D	5	16	2	0	666	-1	-1	1	1
3	O	8	32	4	0	-1	1962	-1	1	1
4	O	10	3	3	0	-1	-1	3250	1	1
4	O	2	10	4	0	-1	-1	1898	1	1
1	D	1	25	3	0	726	-1	-1	1	1
1	D	4	21	1	0	240	-1	-1	1	1
4	O	8	25	4	0	-1	-1	946	1	1
2	D	3	11	2	0	468	-1	-1	1	1
2	D	4	19	3	0	600	-1	-1	1	1
3	O	8	7	2	0	-1	833	-1	1	1
4	O	7	37	1	0	-1	-1	2345	1	1
4	O	10	7	3	0	-1	-1	2000	1	1
4	O	10	14	1	1	-1	-1	1396	1	1
3	O	8	20	1	1	-1	2118	-1	1	1
2	D	8	1	2	0	442	-1	-1	1	1
1	D	10	13	3	0	434	-1	-1	1	1
1	D	1	5	1	0	572	-1	-1	1	1
1	D	10	5	2	0	617	-1	-1	1	1
2	D	7	33	1	0	304	-1	-1	1	1
2	D	9	31	2	0	679	-1	-1	1	1
4	O	6	9	2	0	-1	-1	114	1	1
3	O	8	6	1	0	-1	150	-1	1	1
2	D	4	4	1	0	317	-1	-1	1	1
1	D	1	32	1	0	603	-1	-1	1	1
3	O	9	29	4	0	-1	2353	-1	1	1
4	O	6	21	1	1	-1	-1	707	1	1
2	D	6	27	2	0	620	-1	-1	1	1
3	O	1	17	4	0	-1	393	-1	1	1
1	D	5	21	4	0	811	-1	-1	1	1
4	O	7	36	4	0	-1	-1	1868	1	1
2	D	3	23	1	0	208	-1	-1	1	1
3	O	9	32	4	0	-1	2879	-1	1	1
4	O	7	19	1	1	-1	-1	412	1	1
4	O	3	24	1	0	-1	-1	674	1	1
2	D	5	6	2	0	49	-1	-1	1	1
4	O	9	27	2	0	-1	-1	1442	1	1
