YardCraneScheduling
number of cranes
1
number of containers
150
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
6	21	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
3	O	9	29	3	0	-1	2027	-1	1	1
4	O	7	19	3	0	-1	-1	1850	1	1
4	O	2	34	2	1	-1	-1	1517	1	1
1	D	8	37	2	0	303	-1	-1	1	1
4	O	3	5	1	0	-1	-1	631	1	1
2	D	2	9	1	0	264	-1	-1	1	1
4	O	3	41	4	0	-1	-1	148	1	1
2	D	5	23	3	0	544	-1	-1	1	1
4	O	9	16	4	0	-1	-1	142	1	1
4	O	2	42	4	0	-1	-1	142	1	1
4	O	5	3	1	0	-1	-1	1969	1	1
1	D	8	23	2	0	524	-1	-1	1	1
1	D	6	32	2	0	209	-1	-1	1	1
4	O	9	17	3	0	-1	-1	2270	1	1
2	D	8	38	4	0	88	-1	-1	1	1
3	O	3	11	1	2	-1	2142	-1	1	1
3	O	5	15	3	0	-1	504	-1	1	1
1	D	6	9	3	0	472	-1	-1	1	1
2	D	8	8	3	0	624	-1	-1	1	1
1	D	9	40	2	0	387	-1	-1	1	1
3	O	10	34	1	1	-1	2339	-1	1	1
1	D	6	14	1	0	270	-1	-1	1	1
3	O	7	33	1	0	-1	2328	-1	1	1
3	O	7	26	1	0	-1	2337	-1	1	1
3	O	9	21	3	0	-1	1837	-1	1	1
4	O	1	3	3	0	-1	-1	897	1	1
3	O	5	6	2	1	-1	733	-1	1	1
4	O	6	13	3	0	-1	-1	71	1	1
4	O	3	20	4	0	-1	-1	2145	1	1
3	O	7	4	2	0	-1	1447	-1	1	1
2	D	7	10	1	0	583	-1	-1	1	1
2	D	4	29	2	0	508	-1	-1	1	1
2	D	10	29	2	0	27	-1	-1	1	1
1	D	10	7	3	0	389	-1	-1	1	1
2	D	6	1	2	0	24	-1	-1	1	1
1	D	8	39	3	0	161	-1	-1	1	1
1	D	1	40	1	0	188	-1	-1	1	1
2	D	5	26	2	0	208	-1	-1	1	1
1	D	6	30	2	0	134	-1	-1	1	1
3	O	1	15	4	0	-1	2190	-1	1	1
3	O	2	21	4	0	-1	1545	-1	1	1
4	O	8	33	3	0	-1	-1	1727	1	1
2	D	1	14	2	0	156	-1	-1	1	1
4	O	6	28	1	0	-1	-1	1544	1	1
4	O	9	11	2	0	-1	-1	2044	1	1
2	D	4	21	1	0	619	-1	-1	1	1
2	D	6	7	4	0	223	-1	-1	1	1
4	O	7	18	2	0	-1	-1	1578	1	1
3	O	3	14	3	0	-1	1438	-1	1	1
3	O	5	16	1	1	-1	1098	-1	1	1
4	O	6	27	2	0	-1	-1	160	1	1
3	O	6	38	2	1	-1	1720	-1	1	1
4	O	3	35	2	0	-1	-1	2500	1	1
3	O	10	35	2	1	-1	1135	-1	1	1
1	D	10	30	3	0	202	-1	-1	1	1
1	D	7	14	2	0	4	-1	-1	1	1
1	D	6	2	4	0	232	-1	-1	1	1
3	O	8	32	4	0	-1	1927	-1	1	1
2	D	4	35	3	0	426	-1	-1	1	1
1	D	10	23	2	0	115	-1	-1	1	1
1	D	2	1	1	0	168	-1	-1	1	1
4	O	9	4	1	0	-1	-1	713	1	1
2	D	10	6	2	0	454	-1	-1	1	1
4	O	7	21	2	0	-1	-1	899	1	1
4	O	5	41	1	2	-1	-1	2164	1	1
1	D	7	37	4	0	279	-1	-1	1	1
2	D	5	5	3	0	269	-1	-1	1	1
2	D	4	18	2	0	113	-1	-1	1	1
1	D	4	1	1	0	252	-1	-1	1	1
4	O	8	5	4	0	-1	-1	1421	1	1
3	O	1	39	1	0	-1	1741	-1	1	1
2	D	1	42	1	0	476	-1	-1	1	1
4	O	6	22	3	0	-1	-1	1686	1	1
3	O	4	10	4	0	-1	1553	-1	1	1
2	D	10	15	2	0	31	-1	-1	1	1
2	D	9	10	3	0	258	-1	-1	1	1
3	O	6	29	3	0	-1	2503	-1	1	1
4	O	6	42	2	0	-1	-1	2152	1	1
1	D	8	29	3	0	562	-1	-1	1	1
