YardCraneScheduling
number of cranes
1
number of containers
40
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
5	9	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
1	D	1	11	4	0	129	-1	-1	1	1
3	O	7	14	2	0	-1	265	-1	1	1
1	D	2	9	3	0	52	-1	-1	1	1
4	O	1	42	1	0	-1	-1	665	1	1
2	D	3	20	3	0	118	-1	-1	1	1
3	O	3	1	3	0	-1	154	-1	1	1
4	O	8	39	1	0	-1	-1	30	1	1
2	D	3	15	3	0	46	-1	-1	1	1
1	D	3	34	4	0	27	-1	-1	1	1
2	D	6	10	2	0	133	-1	-1	1	1
1	D	4	11	1	0	62	-1	-1	1	1
4	O	2	41	3	0	-1	-1	34	1	1
1	D	3	27	4	0	167	-1	-1	1	1
4	O	1	21	2	0	-1	-1	602	1	1
1	D	1	5	1	0	96	-1	-1	1	1
2	D	4	23	2	0	156	-1	-1	1	1
4	O	5	35	2	0	-1	-1	391	1	1
1	D	3	14	3	0	1	-1	-1	1	1
4	O	8	18	1	1	-1	-1	224	1	1
1	D	7	41	2	0	54	-1	-1	1	1
4	O	1	3	4	0	-1	-1	94	1	1
3	O	1	20	3	0	-1	102	-1	1	1
1	D	4	39	4	0	0	-1	-1	1	1
4	O	5	22	1	1	-1	-1	141	1	1
1	D	8	42	3	0	27	-1	-1	1	1
4	O	4	7	2	0	-1	-1	591	1	1
2	D	9	34	1	0	34	-1	-1	1	1
1	D	1	14	3	0	13	-1	-1	1	1
4	O	5	17	4	0	-1	-1	434	1	1
4	O	5	6	3	0	-1	-1	657	1	1
3	O	1	34	2	1	-1	14	-1	1	1
4	O	8	2	1	0	-1	-1	159	1	1
2	D	9	25	1	0	136	-1	-1	1	1
2	D	7	22	4	0	166	-1	-1	1	1
2	D	9	26	2	0	94	-1	-1	1	1
2	D	4	14	4	0	54	-1	-1	1	1
3	O	10	24	4	0	-1	142	-1	1	1
4	O	4	40	3	0	-1	-1	359	1	1
3	O	9	8	2	0	-1	611	-1	1	1
1	D	6	1	1	0	167	-1	-1	1	1
