YardCraneScheduling
number of cranes
1
number of containers
100
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
4	3	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
2	D	5	19	3	0	259	-1	-1	1	1
3	O	9	22	3	0	-1	123	-1	1	1
2	D	7	42	4	0	169	-1	-1	1	1
2	D	3	32	2	0	398	-1	-1	1	1
2	D	2	13	1	0	217	-1	-1	1	1
4	O	9	39	2	1	-1	-1	1601	1	1
1	D	8	11	1	0	380	-1	-1	1	1
1	D	8	13	3	0	315	-1	-1	1	1
4	O	2	42	3	0	-1	-1	1226	1	1
1	D	3	24	4	0	199	-1	-1	1	1
2	D	7	39	4	0	18	-1	-1	1	1
3	O	4	25	2	0	-1	710	-1	1	1
2	D	8	2	2	0	325	-1	-1	1	1
3	O	7	28	1	0	-1	1523	-1	1	1
4	O	10	35	4	0	-1	-1	254	1	1
1	D	3	16	3	0	197	-1	-1	1	1
4	O	5	11	3	0	-1	-1	440	1	1
4	O	5	6	1	0	-1	-1	1472	1	1
4	O	9	30	2	0	-1	-1	1657	1	1
1	D	1	17	4	0	131	-1	-1	1	1
3	O	5	17	2	1	-1	1055	-1	1	1
3	O	6	12	2	0	-1	1400	-1	1	1
1	D	3	25	3	0	304	-1	-1	1	1
1	D	1	33	3	0	384	-1	-1	1	1
3	O	6	7	4	0	-1	1542	-1	1	1
2	D	6	9	1	0	358	-1	-1	1	1
3	O	8	34	2	0	-1	1266	-1	1	1
1	D	5	35	2	0	47	-1	-1	1	1
3	O	10	7	3	0	-1	174	-1	1	1
3	O	3	37	2	1	-1	453	-1	1	1
1	D	1	40	1	0	87	-1	-1	1	1
4	O	10	30	4	0	-1	-1	1304	1	1
4	O	9	10	1	0	-1	-1	452	1	1
3	O	7	23	1	1	-1	89	-1	1	1
1	D	2	28	1	0	94	-1	-1	1	1
3	O	10	1	4	0	-1	903	-1	1	1
3	O	9	29	1	0	-1	397	-1	1	1
2	D	1	26	2	0	392	-1	-1	1	1
1	D	6	31	2	0	411	-1	-1	1	1
4	O	8	28	1	0	-1	-1	1315	1	1
1	D	4	10	1	0	344	-1	-1	1	1
1	D	2	37	1	0	41	-1	-1	1	1
2	D	5	25	1	0	155	-1	-1	1	1
3	O	4	12	1	0	-1	1442	-1	1	1
2	D	5	1	1	0	5	-1	-1	1	1
3	O	4	20	4	0	-1	339	-1	1	1
3	O	10	6	3	0	-1	879	-1	1	1
3	O	5	5	1	0	-1	1216	-1	1	1
4	O	2	12	3	0	-1	-1	1480	1	1
2	D	7	30	4	0	150	-1	-1	1	1
4	O	7	24	2	0	-1	-1	1092	1	1
1	D	3	40	4	0	414	-1	-1	1	1
2	D	6	38	2	0	80	-1	-1	1	1
2	D	9	21	1	0	408	-1	-1	1	1
3	O	2	23	2	1	-1	312	-1	1	1
3	O	7	16	3	0	-1	83	-1	1	1
2	D	4	8	3	0	228	-1	-1	1	1
1	D	9	16	1	0	144	-1	-1	1	1
2	D	10	31	1	0	243	-1	-1	1	1
3	O	2	16	1	0	-1	355	-1	1	1
3	O	2	32	4	0	-1	986	-1	1	1
4	O	1	2	3	0	-1	-1	719	1	1
4	O	10	8	3	0	-1	-1	1581	1	1
1	D	6	3	3	0	362	-1	-1	1	1
2	D	7	27	3	0	208	-1	-1	1	1
2	D	1	22	1	0	387	-1	-1	1	1
2	D	3	18	3	0	194	-1	-1	1	1
3	O	1	25	4	0	-1	479	-1	1	1
2	D	7	19	4	0	408	-1	-1	1	1
1	D	9	2	2	0	412	-1	-1	1	1
1	D	2	22	1	0	242	-1	-1	1	1
2	D	9	7	3	0	384	-1	-1	1	1
3	O	3	17	4	0	-1	1643	-1	1	1
3	O	2	30	4	0	-1	1132	-1	1	1
3	O	1	39	2	1	-1	860	-1	1	1
4	O	10	12	4	0	-1	-1	1169	1	1
4	O	2	24	1	0	-1	-1	444	1	1
1	D	10	28	1	0	277	-1	-1	1	1
2	D	3	21	2	0	18	-1	-1	1	1
1	D	9	31	1	0	125	-1	-1	1	1
4	O	3	10	4	0	-1	-1	1588	1	1
1	D	2	27	4	0	16	-1	-1	1	1
3	O	2	15	4	0	-1	48	-1	1	1
4	O	2	17	4	0	-1	-1	824	1	1
1	D	9	8	1	0	274	-1	-1	1	1
4	O	3	30	1	0	-1	-1	123	1	1
1	D	8	39	4	0	39	-1	-1	1	1
3	O	3	2	3	0	-1	574	-1	1	1
1	D	6	25	2	0	212	-1	-1	1	1
3	O	7	15	2	0	-1	1270	-1	1	1
2	D	4	31	3	0	53	-1	-1	1	1
1	D	9	34	4	0	95	-1	-1	1	1
2	D	3	36	4	0	174	-1	-1	1	1
4	O	8	36	3	0	-1	-1	1123	1	1
1	D	5	36	1	0	358	-1	-1	1	1
4	O	3	29	1	1	-1	-1	16	1	1
2	D	2	2	4	0	8	-1	-1	1	1
3	O	9	36	2	0	-1	1550	-1	1	1
2	D	5	24	4	0	262	-1	-1	1	1
2	D	9	35	3	0	229	-1	-1	1	1
