YardCraneScheduling
number of cranes
1
number of containers
150
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
7	24	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	4	31	1	0	-1	-1	153	1	1
3	O	6	36	4	0	-1	2422	-1	1	1
2	D	8	40	3	0	510	-1	-1	1	1
3	O	6	19	2	0	-1	1509	-1	1	1
1	D	3	31	3	0	196	-1	-1	1	1
4	O	4	18	4	0	-1	-1	1107	1	1
2	D	2	10	2	0	311	-1	-1	1	1
4	O	2	16	3	0	-1	-1	1005	1	1
3	O	4	33	3	0	-1	53	-1	1	1
1	D	3	16	3	0	184	-1	-1	1	1
1	D	1	5	4	0	57	-1	-1	1	1
1	D	5	4	4	0	471	-1	-1	1	1
4	O	8	10	4	0	-1	-1	1189	1	1
1	D	10	2	1	0	251	-1	-1	1	1
2	D	2	35	4	0	468	-1	-1	1	1
4	O	8	9	4	0	-1	-1	1610	1	1
3	O	9	20	3	0	-1	2056	-1	1	1
1	D	3	17	4	0	464	-1	-1	1	1
4	O	5	27	1	1	-1	-1	2276	1	1
4	O	10	35	2	0	-1	-1	459	1	1
4	O	6	7	3	0	-1	-1	676	1	1
4	O	10	34	1	1	-1	-1	1854	1	1
3	O	6	12	2	0	-1	471	-1	1	1
2	D	9	15	1	0	364	-1	-1	1	1
4	O	3	35	1	0	-1	-1	929	1	1
2	D	6	29	3	0	629	-1	-1	1	1
4	O	10	38	4	0	-1	-1	843	1	1
4	O	10	27	1	0	-1	-1	1396	1	1
4	O	4	22	2	0	-1	-1	37	1	1
1	D	4	3	3	0	26	-1	-1	1	1
3	O	5	33	2	1	-1	2302	-1	1	1
2	D	7	7	3	0	609	-1	-1	1	1
4	O	7	16	2	0	-1	-1	470	1	1
4	O	2	8	2	0	-1	-1	1098	1	1
3	O	4	35	4	0	-1	263	-1	1	1
3	O	5	15	2	0	-1	207	-1	1	1
2	D	7	39	3	0	407	-1	-1	1	1
3	O	4	12	3	0	-1	2397	-1	1	1
1	D	2	6	3	0	165	-1	-1	1	1
1	D	2	3	4	0	29	-1	-1	1	1
4	O	10	5	2	0	-1	-1	1431	1	1
3	O	2	12	1	0	-1	934	-1	1	1
4	O	6	42	2	1	-1	-1	1206	1	1
2	D	2	21	1	0	290	-1	-1	1	1
1	D	2	19	3	0	619	-1	-1	1	1
2	D	3	3	2	0	623	-1	-1	1	1
4	O	10	30	3	0	-1	-1	2230	1	1
3	O	10	11	4	0	-1	2461	-1	1	1
1	D	10	13	1	0	611	-1	-1	1	1
3	O	9	17	4	0	-1	1721	-1	1	1
3	O	6	40	4	0	-1	527	-1	1	1
4	O	9	37	2	0	-1	-1	1330	1	1
4	O	7	4	3	0	-1	-1	76	1	1
3	O	4	38	3	0	-1	499	-1	1	1
2	D	1	15	2	0	274	-1	-1	1	1
4	O	6	20	4	0	-1	-1	2494	1	1
3	O	5	13	3	0	-1	68	-1	1	1
3	O	6	4	4	0	-1	770	-1	1	1
1	D	9	36	2	0	153	-1	-1	1	1
3	O	8	19	3	0	-1	980	-1	1	1
4	O	2	4	1	0	-1	-1	1182	1	1
1	D	9	38	4	0	340	-1	-1	1	1
2	D	9	14	3	0	582	-1	-1	1	1
3	O	7	6	3	0	-1	1051	-1	1	1
2	D	8	6	3	0	5	-1	-1	1	1
4	O	2	34	4	0	-1	-1	1594	1	1
3	O	1	3	2	0	-1	63	-1	1	1
2	D	4	15	3	0	434	-1	-1	1	1
4	O	1	28	4	0	-1	-1	258	1	1
4	O	10	17	4	0	-1	-1	618	1	1
2	D	4	36	2	0	204	-1	-1	1	1
2	D	10	25	3	0	438	-1	-1	1	1
2	D	4	20	1	0	224	-1	-1	1	1
4	O	9	35	2	1	-1	-1	923	1	1
3	O	5	21	2	0	-1	1558	-1	1	1
2	D	9	8	2	0	285	-1	-1	1	1
2	D	4	27	3	0	517	-1	-1	1	1
3	O	4	29	2	1	-1	2337	-1	1	1
3	O	2	20	2	0	-1	1389	-1	1	1
2	D	9	3	4	0	614	-1	-1	1	1
3	O	10	28	2	1	-1	767	-1	1	1
3	O	3	20	1	0	-1	1804	-1	1	1
4	O	2	26	4	0	-1	-1	2245	1	1
4	O	7	11	2	0	-1	-1	2228	1	1
4	O	6	28	4	0	-1	-1	215	1	1
3	O	3	34	2	0	-1	1333	-1	1	1
1	D	7	35	3	0	567	-1	-1	1	1
1	D	7	20	2	0	621	-1	-1	1	1
1	D	9	18	2	0	171	-1	-1	1	1
1	D	1	34	2	0	228	-1	-1	1	1
1	D	10	18	3	0	500	-1	-1	1	1
3	O	2	29	4	0	-1	1408	-1	1	1
4	O	8	25	1	0	-1	-1	2213	1	1
2	D	6	11	1	0	480	-1	-1	1	1
2	D	3	41	2	0	277	-1	-1	1	1
2	D	10	24	4	0	513	-1	-1	1	1
1	D	5	31	3	0	310	-1	-1	1	1
4	O	3	13	4	0	-1	-1	1520	1	1
4	O	6	39	1	1	-1	-1	2223	1	1
1	D	4	2	1	0	183	-1	-1	1	1
3	O	5	17	3	0	-1	349	-1	1	1
2	D	9	6	4	0	303	-1	-1	1	1
4	O	4	41	2	0	-1	-1	1098	1	1
2	D	5	8	4	0	347	-1	-1	1	1
2	D	7	12	4	0	216	-1	-1	1	1
3	O	3	4	4	0	-1	697	-1	1	1
4	O	8	28	4	0	-1	-1	1019	1	1
3	O	6	5	4	0	-1	2376	-1	1	1
4	O	7	38	2	0	-1	-1	2463	1	1
3	O	10	33	2	0	-1	26	-1	1	1
1	D	4	42	2	0	151	-1	-1	1	1
3	O	2	5	1	2	-1	2352	-1	1	1
2	D	4	4	2	0	616	-1	-1	1	1
1	D	2	15	1	0	252	-1	-1	1	1
3	O	8	20	1	0	-1	1879	-1	1	1
1	D	5	16	4	0	337	-1	-1	1	1
3	O	8	4	3	0	-1	1778	-1	1	1
2	D	2	1	3	0	346	-1	-1	1	1
1	D	2	23	4	0	64	-1	-1	1	1
3	O	8	1	2	1	-1	2061	-1	1	1
1	D	2	24	3	0	585	-1	-1	1	1
1	D	7	3	4	0	209	-1	-1	1	1
3	O	1	20	4	0	-1	916	-1	1	1
1	D	6	30	2	0	31	-1	-1	1	1
3	O	8	23	4	0	-1	1132	-1	1	1
1	D	4	40	4	0	524	-1	-1	1	1
4	O	5	34	2	0	-1	-1	1410	1	1
4	O	1	24	1	0	-1	-1	359	1	1
1	D	9	13	4	0	143	-1	-1	1	1
3	O	5	9	4	0	-1	930	-1	1	1
2	D	2	31	1	0	235	-1	-1	1	1
2	D	5	23	3	0	422	-1	-1	1	1
1	D	7	8	1	0	576	-1	-1	1	1
2	D	9	9	1	0	8	-1	-1	1	1
1	D	6	24	1	0	148	-1	-1	1	1
2	D	3	9	4	0	66	-1	-1	1	1
3	O	1	25	3	0	-1	1890	-1	1	1
3	O	3	22	3	0	-1	2111	-1	1	1
4	O	3	28	4	0	-1	-1	222	1	1
3	O	7	24	4	0	-1	2086	-1	1	1
3	O	9	10	1	1	-1	143	-1	1	1
4	O	7	34	2	0	-1	-1	2165	1	1
4	O	5	28	4	0	-1	-1	1490	1	1
4	O	6	34	2	0	-1	-1	1024	1	1
3	O	3	14	1	0	-1	1870	-1	1	1
3	O	7	40	3	0	-1	1517	-1	1	1
3	O	8	37	1	2	-1	1740	-1	1	1
2	D	10	21	3	0	238	-1	-1	1	1
1	D	4	1	1	0	369	-1	-1	1	1
3	O	7	25	1	0	-1	1145	-1	1	1
