YardCraneScheduling
number of cranes
1
number of containers
40
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
7	32	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
3	O	1	3	2	1	-1	461	-1	3	3
1	D	8	41	4	0	17	-1	-1	3	3
1	D	7	38	3	0	503	-1	-1	3	3
1	D	5	20	2	0	37	-1	-1	3	3
3	O	6	42	4	0	-1	235	-1	3	3
2	D	5	25	3	0	333	-1	-1	1	1
2	D	3	32	1	0	519	-1	-1	1	1
4	O	5	3	1	2	-1	-1	481	1	1
4	O	7	37	3	0	-1	-1	61	1	1
3	O	1	35	2	1	-1	73	-1	3	3
4	O	2	2	1	0	-1	-1	108	1	1
1	D	9	38	2	0	510	-1	-1	3	3
3	O	1	10	1	0	-1	458	-1	3	3
4	O	9	31	2	0	-1	-1	208	1	1
4	O	6	39	1	0	-1	-1	198	1	1
1	D	6	8	4	0	353	-1	-1	3	3
4	O	10	42	2	1	-1	-1	172	1	1
2	D	6	33	4	0	118	-1	-1	1	1
4	O	5	26	2	0	-1	-1	405	1	1
2	D	9	40	1	0	319	-1	-1	1	1
1	D	8	27	4	0	242	-1	-1	3	3
3	O	1	20	1	2	-1	244	-1	3	3
4	O	5	7	4	0	-1	-1	557	1	1
1	D	5	27	2	0	631	-1	-1	3	3
1	D	9	39	3	0	489	-1	-1	3	3
4	O	4	29	2	1	-1	-1	276	1	1
1	D	7	40	3	0	516	-1	-1	3	3
2	D	10	23	2	0	40	-1	-1	1	1
1	D	4	17	4	0	284	-1	-1	3	3
2	D	2	28	2	0	397	-1	-1	1	1
4	O	2	17	4	0	-1	-1	4	1	1
1	D	10	11	4	0	486	-1	-1	3	3
4	O	9	6	4	0	-1	-1	228	1	1
3	O	4	1	1	2	-1	255	-1	3	3
3	O	10	2	3	0	-1	338	-1	3	3
1	D	10	7	3	0	342	-1	-1	3	3
2	D	4	20	1	0	100	-1	-1	1	1
1	D	6	1	4	0	310	-1	-1	3	3
4	O	1	42	4	0	-1	-1	242	1	1
4	O	2	7	3	0	-1	-1	107	1	1
