YardCraneScheduling
number of cranes
1
number of containers
100
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
10	20	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
1	D	9	31	1	0	1095	-1	-1	3	3
4	O	1	13	3	0	-1	-1	230	1	1
2	D	9	14	3	0	721	-1	-1	1	1
2	D	8	35	4	0	1274	-1	-1	1	1
3	O	3	31	4	0	-1	1290	-1	3	3
2	D	6	28	2	0	143	-1	-1	1	1
4	O	6	33	3	0	-1	-1	1667	1	1
4	O	9	21	3	0	-1	-1	1396	1	1
2	D	8	37	3	0	561	-1	-1	1	1
4	O	1	26	1	0	-1	-1	1622	1	1
3	O	9	26	2	0	-1	436	-1	3	3
2	D	10	27	1	0	590	-1	-1	1	1
2	D	6	22	1	0	534	-1	-1	1	1
3	O	6	8	2	0	-1	337	-1	3	3
1	D	6	17	2	0	929	-1	-1	3	3
2	D	8	9	1	0	484	-1	-1	1	1
2	D	7	41	2	0	23	-1	-1	1	1
3	O	2	23	4	0	-1	70	-1	3	3
4	O	2	5	2	0	-1	-1	366	1	1
4	O	3	30	2	0	-1	-1	1089	1	1
1	D	2	25	1	0	825	-1	-1	3	3
2	D	1	10	3	0	420	-1	-1	1	1
2	D	10	3	1	0	974	-1	-1	1	1
1	D	3	29	2	0	1633	-1	-1	3	3
1	D	5	1	4	0	447	-1	-1	3	3
1	D	1	1	3	0	257	-1	-1	3	3
2	D	8	23	1	0	1277	-1	-1	1	1
3	O	8	33	3	0	-1	409	-1	3	3
4	O	9	6	4	0	-1	-1	648	1	1
1	D	4	37	1	0	633	-1	-1	3	3
3	O	9	5	1	0	-1	171	-1	3	3
2	D	4	34	3	0	221	-1	-1	1	1
3	O	8	2	4	0	-1	1255	-1	3	3
3	O	6	25	2	0	-1	871	-1	3	3
4	O	4	38	1	1	-1	-1	466	1	1
3	O	7	20	3	0	-1	213	-1	3	3
4	O	3	3	4	0	-1	-1	1186	1	1
2	D	10	36	4	0	980	-1	-1	1	1
1	D	3	19	4	0	1649	-1	-1	3	3
3	O	4	26	1	0	-1	1027	-1	3	3
3	O	6	15	1	0	-1	244	-1	3	3
4	O	2	22	2	0	-1	-1	1592	1	1
1	D	7	39	4	0	1063	-1	-1	3	3
2	D	9	37	2	0	474	-1	-1	1	1
2	D	5	10	4	0	422	-1	-1	1	1
2	D	1	18	3	0	1677	-1	-1	1	1
3	O	2	39	3	0	-1	577	-1	3	3
1	D	6	38	1	0	1212	-1	-1	3	3
1	D	4	23	4	0	972	-1	-1	3	3
1	D	10	33	4	0	1680	-1	-1	3	3
3	O	9	16	3	0	-1	1531	-1	3	3
4	O	6	26	1	0	-1	-1	61	1	1
2	D	6	40	2	0	338	-1	-1	1	1
3	O	2	7	4	0	-1	1057	-1	3	3
1	D	8	22	1	0	1165	-1	-1	3	3
3	O	10	39	3	0	-1	1257	-1	3	3
3	O	5	28	2	0	-1	1384	-1	3	3
4	O	7	32	1	1	-1	-1	1422	1	1
1	D	6	41	1	0	952	-1	-1	3	3
3	O	2	33	1	0	-1	1667	-1	3	3
2	D	8	6	2	0	1337	-1	-1	1	1
3	O	1	5	4	0	-1	241	-1	3	3
1	D	4	14	4	0	778	-1	-1	3	3
4	O	2	30	4	0	-1	-1	1429	1	1
4	O	1	29	2	0	-1	-1	1095	1	1
3	O	1	20	1	0	-1	876	-1	3	3
2	D	1	30	3	0	444	-1	-1	1	1
4	O	9	12	1	2	-1	-1	1477	1	1
1	D	3	23	1	0	1387	-1	-1	3	3
3	O	1	34	1	0	-1	74	-1	3	3
3	O	5	33	1	0	-1	1017	-1	3	3
3	O	7	11	4	0	-1	1245	-1	3	3
4	O	10	4	2	0	-1	-1	1071	1	1
3	O	6	20	4	0	-1	309	-1	3	3
2	D	4	4	3	0	343	-1	-1	1	1
4	O	7	40	2	0	-1	-1	847	1	1
3	O	2	38	3	0	-1	312	-1	3	3
4	O	8	40	4	0	-1	-1	41	1	1
1	D	6	4	4	0	876	-1	-1	3	3
3	O	10	24	3	0	-1	1355	-1	3	3
3	O	1	21	4	0	-1	625	-1	3	3
1	D	4	15	1	0	1464	-1	-1	3	3
1	D	7	37	1	0	439	-1	-1	3	3
3	O	10	14	4	0	-1	20	-1	3	3
2	D	10	30	4	0	1606	-1	-1	1	1
1	D	9	15	2	0	1076	-1	-1	3	3
4	O	10	5	4	0	-1	-1	686	1	1
1	D	6	39	3	0	1491	-1	-1	3	3
4	O	6	27	4	0	-1	-1	692	1	1
2	D	8	41	4	0	1106	-1	-1	1	1
3	O	3	12	3	0	-1	18	-1	3	3
4	O	5	23	1	0	-1	-1	404	1	1
4	O	10	13	1	2	-1	-1	1315	1	1
1	D	10	21	1	0	1057	-1	-1	3	3
1	D	9	32	1	0	27	-1	-1	3	3
1	D	2	40	1	0	23	-1	-1	3	3
3	O	5	36	3	0	-1	188	-1	3	3
2	D	5	21	2	0	779	-1	-1	1	1
1	D	8	1	1	0	799	-1	-1	3	3
3	O	5	34	1	0	-1	1635	-1	3	3
