YardCraneScheduling
number of cranes
1
number of containers
150
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
10	25	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
2	D	8	35	1	0	1129	-1	-1	1	1
2	D	8	7	3	0	2290	-1	-1	1	1
2	D	3	31	4	0	804	-1	-1	1	1
4	O	5	1	1	0	-1	-1	2515	1	1
1	D	10	32	3	0	2212	-1	-1	3	3
3	O	10	13	1	0	-1	2387	-1	3	3
4	O	10	24	1	0	-1	-1	1481	1	1
1	D	1	38	1	0	325	-1	-1	3	3
1	D	9	27	3	0	1540	-1	-1	3	3
3	O	2	38	2	0	-1	1401	-1	3	3
2	D	10	30	4	0	1137	-1	-1	1	1
4	O	5	33	1	0	-1	-1	2030	1	1
3	O	2	36	4	0	-1	2071	-1	3	3
3	O	3	5	4	0	-1	1741	-1	3	3
1	D	7	39	3	0	315	-1	-1	3	3
2	D	6	5	2	0	296	-1	-1	1	1
3	O	3	11	1	0	-1	2262	-1	3	3
2	D	3	15	4	0	1051	-1	-1	1	1
2	D	3	7	3	0	4	-1	-1	1	1
3	O	7	16	4	0	-1	613	-1	3	3
4	O	7	9	1	0	-1	-1	1274	1	1
4	O	3	32	4	0	-1	-1	1800	1	1
1	D	10	31	4	0	781	-1	-1	3	3
4	O	10	18	4	0	-1	-1	790	1	1
2	D	5	3	2	0	1949	-1	-1	1	1
1	D	4	7	2	0	653	-1	-1	3	3
3	O	10	37	1	1	-1	924	-1	3	3
2	D	9	9	4	0	2412	-1	-1	1	1
1	D	3	36	2	0	325	-1	-1	3	3
2	D	3	23	3	0	609	-1	-1	1	1
4	O	1	14	4	0	-1	-1	1424	1	1
3	O	8	37	4	0	-1	565	-1	3	3
4	O	6	32	3	0	-1	-1	2473	1	1
4	O	1	19	1	1	-1	-1	1612	1	1
2	D	2	32	4	0	942	-1	-1	1	1
4	O	1	3	4	0	-1	-1	2257	1	1
2	D	2	42	2	0	1476	-1	-1	1	1
3	O	6	26	2	1	-1	1828	-1	3	3
2	D	5	25	2	0	609	-1	-1	1	1
3	O	4	13	1	1	-1	1723	-1	3	3
2	D	6	22	4	0	267	-1	-1	1	1
3	O	5	18	4	0	-1	2052	-1	3	3
4	O	8	15	3	0	-1	-1	711	1	1
3	O	7	35	4	0	-1	1683	-1	3	3
4	O	10	36	2	1	-1	-1	2106	1	1
4	O	1	4	1	1	-1	-1	1669	1	1
1	D	9	35	4	0	1115	-1	-1	3	3
4	O	5	22	4	0	-1	-1	3	1	1
2	D	4	10	2	0	2277	-1	-1	1	1
3	O	10	27	1	0	-1	1475	-1	3	3
4	O	8	11	3	0	-1	-1	1428	1	1
1	D	2	40	3	0	409	-1	-1	3	3
4	O	7	31	2	0	-1	-1	547	1	1
4	O	3	13	1	1	-1	-1	765	1	1
2	D	7	42	2	0	881	-1	-1	1	1
1	D	3	25	1	0	1536	-1	-1	3	3
4	O	9	42	4	0	-1	-1	738	1	1
3	O	9	11	1	2	-1	2226	-1	3	3
2	D	6	4	2	0	1511	-1	-1	1	1
1	D	10	40	1	0	2278	-1	-1	3	3
1	D	2	15	3	0	2098	-1	-1	3	3
4	O	7	23	3	0	-1	-1	1690	1	1
1	D	1	29	1	0	1492	-1	-1	3	3
1	D	1	6	3	0	159	-1	-1	3	3
2	D	6	11	4	0	600	-1	-1	1	1
2	D	10	9	3	0	928	-1	-1	1	1
1	D	10	6	4	0	2136	-1	-1	3	3
1	D	5	6	3	0	86	-1	-1	3	3
2	D	6	1	4	0	2390	-1	-1	1	1
3	O	3	14	2	0	-1	1364	-1	3	3
2	D	9	16	3	0	2347	-1	-1	1	1
2	D	3	37	4	0	1107	-1	-1	1	1
3	O	8	13	3	0	-1	1737	-1	3	3
2	D	3	2	2	0	2087	-1	-1	1	1
4	O	8	14	4	0	-1	-1	2290	1	1
4	O	2	18	1	1	-1	-1	832	1	1
2	D	10	34	2	0	638	-1	-1	1	1
2	D	6	9	4	0	945	-1	-1	1	1
4	O	10	19	4	0	-1	-1	613	1	1
3	O	5	28	4	0	-1	1914	-1	3	3
1	D	2	37	1	0	376	-1	-1	3	3
4	O	4	16	3	0	-1	-1	2087	1	1
4	O	5	41	1	0	-1	-1	1204	1	1
4	O	1	13	4	0	-1	-1	1545	1	1
3	O	5	2	1	0	-1	1323	-1	3	3
2	D	9	34	1	0	956	-1	-1	1	1
1	D	1	2	2	0	2394	-1	-1	3	3
2	D	1	27	4	0	246	-1	-1	1	1
2	D	4	22	4	0	712	-1	-1	1	1
1	D	1	39	2	0	2411	-1	-1	3	3
3	O	10	42	4	0	-1	2089	-1	3	3
1	D	7	2	2	0	190	-1	-1	3	3
2	D	4	25	1	0	1660	-1	-1	1	1
2	D	3	24	4	0	2247	-1	-1	1	1
4	O	8	3	1	0	-1	-1	873	1	1
3	O	9	3	2	0	-1	438	-1	3	3
2	D	7	5	3	0	2224	-1	-1	1	1
1	D	7	10	4	0	1172	-1	-1	3	3
3	O	3	4	4	0	-1	1046	-1	3	3
3	O	4	9	4	0	-1	1501	-1	3	3
3	O	7	1	2	0	-1	2162	-1	3	3
2	D	4	32	1	0	658	-1	-1	1	1
1	D	1	37	3	0	585	-1	-1	3	3
2	D	1	18	3	0	1452	-1	-1	1	1
4	O	1	34	4	0	-1	-1	232	1	1
4	O	1	26	1	2	-1	-1	1610	1	1
4	O	10	26	3	0	-1	-1	402	1	1
4	O	6	18	1	0	-1	-1	475	1	1
3	O	7	7	3	0	-1	240	-1	3	3
1	D	4	18	1	0	2339	-1	-1	3	3
2	D	2	34	4	0	2079	-1	-1	1	1
3	O	8	9	3	0	-1	524	-1	3	3
1	D	6	33	4	0	1177	-1	-1	3	3
1	D	1	36	1	0	852	-1	-1	3	3
1	D	7	27	1	0	202	-1	-1	3	3
4	O	7	11	3	0	-1	-1	1481	1	1
3	O	5	34	1	0	-1	1024	-1	3	3
2	D	4	36	4	0	1965	-1	-1	1	1
3	O	6	3	1	0	-1	1388	-1	3	3
3	O	8	23	3	0	-1	1742	-1	3	3
4	O	9	8	4	0	-1	-1	731	1	1
2	D	1	15	1	0	1591	-1	-1	1	1
2	D	2	11	3	0	770	-1	-1	1	1
2	D	3	19	1	0	426	-1	-1	1	1
1	D	7	20	3	0	1290	-1	-1	3	3
2	D	5	5	2	0	2051	-1	-1	1	1
3	O	6	17	1	2	-1	2107	-1	3	3
3	O	2	6	2	0	-1	1842	-1	3	3
4	O	8	32	2	0	-1	-1	2000	1	1
3	O	7	4	1	0	-1	1892	-1	3	3
1	D	4	3	2	0	2010	-1	-1	3	3
3	O	3	29	4	0	-1	1573	-1	3	3
2	D	10	7	1	0	1702	-1	-1	1	1
3	O	1	1	1	1	-1	933	-1	3	3
1	D	4	1	2	0	2088	-1	-1	3	3
4	O	7	28	4	0	-1	-1	2473	1	1
2	D	2	23	3	0	2277	-1	-1	1	1
2	D	10	10	2	0	1629	-1	-1	1	1
2	D	6	39	1	0	1041	-1	-1	1	1
3	O	10	16	1	0	-1	2230	-1	3	3
4	O	1	31	1	1	-1	-1	643	1	1
3	O	8	20	1	0	-1	2509	-1	3	3
3	O	7	8	4	0	-1	2097	-1	3	3
1	D	8	2	1	0	619	-1	-1	3	3
2	D	6	16	2	0	1187	-1	-1	1	1
3	O	4	11	2	0	-1	477	-1	3	3
3	O	9	21	4	0	-1	966	-1	3	3
4	O	5	36	3	0	-1	-1	1475	1	1
4	O	7	19	1	0	-1	-1	1593	1	1
4	O	4	14	2	0	-1	-1	2176	1	1
