YardCraneScheduling
number of cranes
1
number of containers
40
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
9	33	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
2	D	4	13	4	0	425	-1	-1	1	1
2	D	4	25	2	0	262	-1	-1	1	1
4	O	1	23	3	0	-1	-1	68	1	1
2	D	1	5	4	0	494	-1	-1	1	1
1	D	2	13	1	0	131	-1	-1	3	3
2	D	8	16	1	0	246	-1	-1	1	1
3	O	1	14	3	0	-1	609	-1	3	3
4	O	4	8	4	0	-1	-1	182	1	1
2	D	1	3	1	0	351	-1	-1	1	1
4	O	8	37	3	0	-1	-1	58	1	1
3	O	10	5	2	0	-1	553	-1	3	3
3	O	7	36	2	1	-1	348	-1	3	3
3	O	1	15	4	0	-1	543	-1	3	3
3	O	6	27	1	1	-1	582	-1	3	3
2	D	3	9	1	0	34	-1	-1	1	1
1	D	10	7	3	0	288	-1	-1	3	3
4	O	7	27	2	0	-1	-1	378	1	1
1	D	10	40	4	0	480	-1	-1	3	3
2	D	7	35	1	0	378	-1	-1	1	1
4	O	6	34	2	1	-1	-1	665	1	1
3	O	9	8	4	0	-1	77	-1	3	3
3	O	7	11	1	1	-1	258	-1	3	3
2	D	9	9	4	0	1	-1	-1	1	1
2	D	2	31	2	0	239	-1	-1	1	1
1	D	10	11	2	0	82	-1	-1	3	3
3	O	7	24	1	2	-1	556	-1	3	3
4	O	2	7	2	1	-1	-1	460	1	1
2	D	5	28	4	0	221	-1	-1	1	1
1	D	8	40	4	0	404	-1	-1	3	3
4	O	9	35	4	0	-1	-1	566	1	1
3	O	8	3	4	0	-1	187	-1	3	3
3	O	8	33	4	0	-1	318	-1	3	3
3	O	2	28	3	0	-1	373	-1	3	3
1	D	7	17	3	0	297	-1	-1	3	3
3	O	3	33	2	1	-1	127	-1	3	3
4	O	1	38	4	0	-1	-1	654	1	1
3	O	6	10	4	0	-1	602	-1	3	3
4	O	8	2	1	2	-1	-1	389	1	1
3	O	6	12	2	0	-1	70	-1	3	3
1	D	5	37	2	0	208	-1	-1	3	3
