YardCraneScheduling
number of cranes
1
number of containers
50
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
5	41	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
3	O	8	15	3	0	-1	535	-1	3	3
4	O	3	31	1	0	-1	-1	459	1	1
1	D	6	33	2	0	502	-1	-1	3	3
1	D	2	26	4	0	396	-1	-1	3	3
4	O	7	29	4	0	-1	-1	273	1	1
1	D	1	32	4	0	645	-1	-1	3	3
2	D	9	36	1	0	55	-1	-1	1	1
1	D	8	11	4	0	751	-1	-1	3	3
4	O	1	15	3	0	-1	-1	553	1	1
4	O	2	37	2	1	-1	-1	840	1	1
2	D	7	32	4	0	732	-1	-1	1	1
1	D	5	41	3	0	30	-1	-1	3	3
2	D	8	4	1	0	448	-1	-1	1	1
4	O	2	31	4	0	-1	-1	827	1	1
1	D	5	14	4	0	369	-1	-1	3	3
3	O	5	20	2	0	-1	538	-1	3	3
4	O	1	12	1	1	-1	-1	461	1	1
4	O	2	20	1	0	-1	-1	146	1	1
1	D	4	39	1	0	53	-1	-1	3	3
3	O	1	38	4	0	-1	558	-1	3	3
4	O	6	35	4	0	-1	-1	621	1	1
2	D	5	13	1	0	806	-1	-1	1	1
2	D	8	9	4	0	125	-1	-1	1	1
2	D	8	6	3	0	712	-1	-1	1	1
1	D	6	36	2	0	28	-1	-1	3	3
2	D	7	39	4	0	522	-1	-1	1	1
4	O	1	41	2	1	-1	-1	557	1	1
3	O	9	18	3	0	-1	334	-1	3	3
1	D	4	38	4	0	439	-1	-1	3	3
3	O	9	41	4	0	-1	352	-1	3	3
3	O	3	38	3	0	-1	732	-1	3	3
1	D	6	11	4	0	255	-1	-1	3	3
2	D	5	25	4	0	219	-1	-1	1	1
3	O	7	23	4	0	-1	791	-1	3	3
3	O	7	18	1	1	-1	493	-1	3	3
2	D	9	2	2	0	293	-1	-1	1	1
1	D	6	20	4	0	497	-1	-1	3	3
4	O	8	25	1	0	-1	-1	112	1	1
3	O	3	11	1	0	-1	212	-1	3	3
3	O	4	41	4	0	-1	141	-1	3	3
1	D	6	10	3	0	662	-1	-1	3	3
3	O	8	8	2	1	-1	773	-1	3	3
2	D	9	11	3	0	599	-1	-1	1	1
3	O	9	20	1	0	-1	248	-1	3	3
2	D	3	41	3	0	797	-1	-1	1	1
3	O	3	4	1	0	-1	177	-1	3	3
4	O	8	42	2	0	-1	-1	740	1	1
1	D	8	32	4	0	768	-1	-1	3	3
1	D	10	41	4	0	288	-1	-1	3	3
3	O	3	26	2	0	-1	556	-1	3	3
