YardCraneScheduling
number of cranes
1
number of containers
200
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
6	7	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
3	O	8	24	2	0	-1	1725	-1	3	3
1	D	3	5	1	0	2746	-1	-1	3	3
1	D	1	4	1	0	1129	-1	-1	3	3
3	O	10	13	3	0	-1	3091	-1	3	3
1	D	10	37	4	0	1979	-1	-1	3	3
1	D	10	30	3	0	2239	-1	-1	3	3
3	O	6	36	2	0	-1	1914	-1	3	3
2	D	3	10	3	0	1731	-1	-1	1	1
2	D	9	28	4	0	2134	-1	-1	1	1
4	O	7	4	3	0	-1	-1	1175	1	1
3	O	10	9	3	0	-1	2809	-1	3	3
4	O	5	41	1	0	-1	-1	1273	1	1
4	O	2	19	1	0	-1	-1	1317	1	1
1	D	10	32	4	0	656	-1	-1	3	3
2	D	8	38	2	0	341	-1	-1	1	1
1	D	9	20	4	0	1054	-1	-1	3	3
3	O	8	40	2	0	-1	2773	-1	3	3
1	D	10	35	1	0	2389	-1	-1	3	3
2	D	6	16	4	0	1154	-1	-1	1	1
3	O	6	23	2	0	-1	1808	-1	3	3
3	O	1	19	4	0	-1	922	-1	3	3
3	O	7	17	3	0	-1	374	-1	3	3
4	O	4	7	3	0	-1	-1	2041	1	1
1	D	8	17	3	0	28	-1	-1	3	3
1	D	8	34	2	0	1081	-1	-1	3	3
2	D	7	33	2	0	1699	-1	-1	1	1
4	O	3	4	3	0	-1	-1	2910	1	1
1	D	6	39	4	0	213	-1	-1	3	3
2	D	2	40	1	0	1619	-1	-1	1	1
4	O	4	36	3	0	-1	-1	1296	1	1
4	O	8	27	2	0	-1	-1	732	1	1
4	O	9	9	4	0	-1	-1	2847	1	1
3	O	5	24	1	0	-1	2864	-1	3	3
1	D	3	20	1	0	3144	-1	-1	3	3
2	D	9	16	2	0	1927	-1	-1	1	1
2	D	8	5	3	0	2648	-1	-1	1	1
3	O	3	32	1	1	-1	354	-1	3	3
1	D	6	20	3	0	340	-1	-1	3	3
2	D	8	20	2	0	644	-1	-1	1	1
2	D	2	30	2	0	152	-1	-1	1	1
1	D	3	35	3	0	762	-1	-1	3	3
2	D	10	28	2	0	1269	-1	-1	1	1
4	O	10	3	4	0	-1	-1	1226	1	1
3	O	8	3	4	0	-1	1041	-1	3	3
1	D	9	18	1	0	590	-1	-1	3	3
4	O	9	25	1	0	-1	-1	3223	1	1
3	O	10	21	3	0	-1	2799	-1	3	3
3	O	3	36	1	2	-1	772	-1	3	3
4	O	5	33	3	0	-1	-1	2228	1	1
3	O	7	16	3	0	-1	463	-1	3	3
1	D	3	28	1	0	788	-1	-1	3	3
3	O	10	42	3	0	-1	1194	-1	3	3
2	D	2	10	4	0	901	-1	-1	1	1
2	D	7	25	3	0	1441	-1	-1	1	1
1	D	1	34	2	0	605	-1	-1	3	3
1	D	6	15	4	0	125	-1	-1	3	3
4	O	3	23	1	0	-1	-1	2808	1	1
2	D	1	42	1	0	761	-1	-1	1	1
1	D	10	6	2	0	3080	-1	-1	3	3
4	O	7	31	4	0	-1	-1	1375	1	1
