YardCraneScheduling
number of cranes
1
number of containers
150
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
9	41	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
3	O	8	7	4	0	-1	191	-1	3	3
4	O	9	31	3	0	-1	-1	1988	1	1
4	O	8	27	3	0	-1	-1	42	1	1
2	D	3	29	3	0	1793	-1	-1	1	1
2	D	5	15	2	0	1837	-1	-1	1	1
4	O	8	8	4	0	-1	-1	1450	1	1
1	D	10	20	4	0	1315	-1	-1	3	3
4	O	7	41	2	0	-1	-1	2114	1	1
4	O	7	19	1	0	-1	-1	114	1	1
2	D	5	31	1	0	870	-1	-1	1	1
2	D	5	2	2	0	2453	-1	-1	1	1
2	D	5	42	2	0	1392	-1	-1	1	1
4	O	4	36	2	0	-1	-1	171	1	1
4	O	10	12	1	0	-1	-1	1459	1	1
3	O	2	13	1	1	-1	1932	-1	3	3
1	D	2	18	2	0	523	-1	-1	3	3
2	D	3	41	2	0	1315	-1	-1	1	1
4	O	7	29	2	1	-1	-1	555	1	1
4	O	1	8	4	0	-1	-1	526	1	1
1	D	3	2	3	0	379	-1	-1	3	3
3	O	4	14	1	0	-1	885	-1	3	3
4	O	4	29	3	0	-1	-1	441	1	1
4	O	8	15	3	0	-1	-1	1943	1	1
3	O	9	4	1	0	-1	47	-1	3	3
3	O	6	15	2	0	-1	1046	-1	3	3
2	D	2	4	2	0	511	-1	-1	1	1
4	O	3	4	2	0	-1	-1	943	1	1
3	O	4	16	4	0	-1	2098	-1	3	3
3	O	9	7	1	0	-1	126	-1	3	3
2	D	5	20	2	0	2417	-1	-1	1	1
4	O	10	5	3	0	-1	-1	557	1	1
1	D	8	40	3	0	1274	-1	-1	3	3
4	O	9	40	3	0	-1	-1	194	1	1
3	O	10	21	4	0	-1	1462	-1	3	3
3	O	3	12	3	0	-1	2306	-1	3	3
3	O	4	8	2	0	-1	1722	-1	3	3
3	O	8	5	1	0	-1	1929	-1	3	3
3	O	7	6	3	0	-1	824	-1	3	3
3	O	1	35	2	0	-1	2237	-1	3	3
4	O	4	41	3	0	-1	-1	2018	1	1
1	D	1	7	4	0	2386	-1	-1	3	3
2	D	7	17	2	0	1623	-1	-1	1	1
2	D	7	4	2	0	556	-1	-1	1	1
2	D	4	9	3	0	1613	-1	-1	1	1
4	O	7	11	1	0	-1	-1	863	1	1
2	D	1	14	2	0	942	-1	-1	1	1
1	D	2	11	3	0	251	-1	-1	3	3
