YardCraneScheduling
number of cranes
1
number of containers
50
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
1	35	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	1	21	1	0	-1	-1	701	1	1
2	D	8	3	1	0	520	-1	-1	1	1
3	O	9	29	2	0	-1	649	-1	3	3
2	D	2	13	1	0	199	-1	-1	1	1
4	O	1	7	3	0	-1	-1	613	1	1
2	D	5	26	4	0	778	-1	-1	1	1
2	D	2	12	3	0	141	-1	-1	1	1
2	D	9	22	1	0	780	-1	-1	1	1
2	D	1	14	2	0	813	-1	-1	1	1
2	D	10	12	2	0	433	-1	-1	1	1
2	D	8	21	4	0	840	-1	-1	1	1
1	D	10	13	3	0	160	-1	-1	3	3
4	O	7	10	4	0	-1	-1	637	1	1
3	O	3	4	2	0	-1	91	-1	3	3
3	O	10	42	4	0	-1	129	-1	3	3
1	D	10	11	3	0	361	-1	-1	3	3
2	D	6	34	4	0	341	-1	-1	1	1
2	D	4	33	4	0	558	-1	-1	1	1
1	D	2	22	2	0	690	-1	-1	3	3
3	O	4	27	2	0	-1	790	-1	3	3
3	O	8	19	1	1	-1	13	-1	3	3
3	O	8	1	2	0	-1	348	-1	3	3
3	O	7	39	4	0	-1	442	-1	3	3
2	D	2	11	4	0	83	-1	-1	1	1
1	D	8	28	2	0	357	-1	-1	3	3
3	O	3	24	1	0	-1	182	-1	3	3
3	O	2	5	1	0	-1	56	-1	3	3
1	D	8	22	3	0	821	-1	-1	3	3
4	O	10	39	2	1	-1	-1	151	1	1
4	O	3	1	4	0	-1	-1	362	1	1
2	D	7	2	3	0	298	-1	-1	1	1
3	O	6	30	1	0	-1	156	-1	3	3
3	O	6	15	3	0	-1	824	-1	3	3
2	D	8	8	4	0	374	-1	-1	1	1
4	O	1	38	2	0	-1	-1	522	1	1
2	D	1	27	4	0	312	-1	-1	1	1
1	D	3	13	1	0	384	-1	-1	3	3
3	O	2	26	1	1	-1	219	-1	3	3
1	D	7	7	1	0	807	-1	-1	3	3
1	D	5	14	1	0	348	-1	-1	3	3
1	D	5	9	3	0	284	-1	-1	3	3
3	O	9	12	1	2	-1	788	-1	3	3
1	D	6	1	4	0	689	-1	-1	3	3
2	D	8	6	3	0	608	-1	-1	1	1
4	O	9	25	2	0	-1	-1	402	1	1
3	O	7	28	4	0	-1	610	-1	3	3
1	D	1	25	1	0	539	-1	-1	3	3
4	O	3	28	3	0	-1	-1	715	1	1
3	O	8	34	2	0	-1	192	-1	3	3
3	O	8	15	3	0	-1	630	-1	3	3
