YardCraneScheduling
number of cranes
1
number of containers
100
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
10	24	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	4	31	2	0	-1	-1	924	1	1
1	D	4	6	2	0	504	-1	-1	3	3
2	D	6	30	2	0	1520	-1	-1	1	1
4	O	5	1	2	0	-1	-1	922	1	1
1	D	10	16	2	0	1270	-1	-1	3	3
4	O	10	42	3	0	-1	-1	1288	1	1
4	O	5	32	1	1	-1	-1	959	1	1
4	O	7	41	3	0	-1	-1	258	1	1
3	O	3	16	1	1	-1	566	-1	3	3
1	D	10	27	3	0	1497	-1	-1	3	3
2	D	4	19	3	0	1469	-1	-1	1	1
3	O	1	5	2	1	-1	94	-1	3	3
4	O	10	39	1	1	-1	-1	1379	1	1
4	O	7	25	4	0	-1	-1	633	1	1
1	D	8	5	2	0	1533	-1	-1	3	3
4	O	3	6	3	0	-1	-1	1635	1	1
1	D	1	23	2	0	498	-1	-1	3	3
2	D	4	9	1	0	1600	-1	-1	1	1
4	O	7	3	4	0	-1	-1	384	1	1
4	O	2	11	4	0	-1	-1	575	1	1
3	O	8	39	4	0	-1	140	-1	3	3
1	D	4	34	4	0	1232	-1	-1	3	3
3	O	7	5	4	0	-1	775	-1	3	3
4	O	7	26	2	0	-1	-1	1204	1	1
2	D	8	29	4	0	144	-1	-1	1	1
1	D	9	41	4	0	1506	-1	-1	3	3
2	D	5	31	2	0	523	-1	-1	1	1
2	D	7	20	1	0	758	-1	-1	1	1
4	O	9	19	3	0	-1	-1	859	1	1
4	O	6	6	4	0	-1	-1	14	1	1
4	O	7	1	2	1	-1	-1	949	1	1
2	D	4	26	4	0	706	-1	-1	1	1
2	D	5	26	2	0	1073	-1	-1	1	1
1	D	7	17	2	0	119	-1	-1	3	3
2	D	3	22	3	0	1132	-1	-1	1	1
3	O	9	37	2	0	-1	463	-1	3	3
3	O	9	5	4	0	-1	733	-1	3	3
3	O	5	25	3	0	-1	523	-1	3	3
1	D	9	34	1	0	778	-1	-1	3	3
1	D	2	27	2	0	90	-1	-1	3	3
4	O	2	5	2	0	-1	-1	1174	1	1
4	O	6	10	2	1	-1	-1	801	1	1
3	O	3	12	4	0	-1	492	-1	3	3
3	O	6	18	1	0	-1	1068	-1	3	3
4	O	9	7	3	0	-1	-1	222	1	1
4	O	1	2	3	0	-1	-1	31	1	1
1	D	9	36	3	0	1255	-1	-1	3	3
4	O	6	2	4	0	-1	-1	280	1	1
1	D	5	10	2	0	47	-1	-1	3	3
4	O	5	16	1	0	-1	-1	1587	1	1
1	D	9	13	3	0	799	-1	-1	3	3
1	D	10	10	1	0	434	-1	-1	3	3
2	D	5	22	4	0	117	-1	-1	1	1
2	D	6	13	3	0	167	-1	-1	1	1
3	O	8	41	2	0	-1	658	-1	3	3
3	O	2	15	4	0	-1	1592	-1	3	3
4	O	5	27	1	0	-1	-1	1539	1	1
2	D	8	21	1	0	1303	-1	-1	1	1
4	O	10	2	1	0	-1	-1	24	1	1
2	D	2	21	4	0	255	-1	-1	1	1
2	D	6	31	4	0	193	-1	-1	1	1
1	D	3	30	4	0	907	-1	-1	3	3
3	O	5	4	4	0	-1	1277	-1	3	3
1	D	5	37	2	0	149	-1	-1	3	3
2	D	5	2	4	0	1124	-1	-1	1	1
3	O	1	34	2	1	-1	513	-1	3	3
3	O	8	32	1	0	-1	106	-1	3	3
1	D	6	24	4	0	791	-1	-1	3	3
4	O	2	2	4	0	-1	-1	447	1	1
4	O	2	22	3	0	-1	-1	1332	1	1
3	O	5	23	3	0	-1	1557	-1	3	3
1	D	7	19	1	0	1611	-1	-1	3	3
1	D	10	17	4	0	1537	-1	-1	3	3
1	D	7	27	3	0	525	-1	-1	3	3
4	O	4	37	4	0	-1	-1	643	1	1
3	O	5	7	1	0	-1	243	-1	3	3
2	D	5	5	3	0	159	-1	-1	1	1
2	D	1	30	4	0	1410	-1	-1	1	1
4	O	10	7	4	0	-1	-1	45	1	1
4	O	10	37	4	0	-1	-1	622	1	1
2	D	7	22	3	0	1317	-1	-1	1	1
2	D	9	16	2	0	811	-1	-1	1	1
2	D	4	8	2	0	470	-1	-1	1	1
3	O	5	36	4	0	-1	1143	-1	3	3
3	O	5	24	1	0	-1	1208	-1	3	3
1	D	2	30	3	0	363	-1	-1	3	3
2	D	1	21	1	0	1361	-1	-1	1	1
2	D	4	41	3	0	372	-1	-1	1	1
1	D	3	41	2	0	660	-1	-1	3	3
3	O	2	32	3	0	-1	1588	-1	3	3
3	O	4	2	2	0	-1	1019	-1	3	3
1	D	7	16	4	0	565	-1	-1	3	3
2	D	4	22	3	0	820	-1	-1	1	1
1	D	3	20	1	0	1145	-1	-1	3	3
3	O	5	18	2	0	-1	590	-1	3	3
4	O	1	16	4	0	-1	-1	1326	1	1
1	D	2	34	3	0	1516	-1	-1	3	3
2	D	9	11	3	0	1639	-1	-1	1	1
3	O	5	13	3	0	-1	110	-1	3	3
4	O	7	28	1	0	-1	-1	1598	1	1
