YardCraneScheduling
number of cranes
1
number of containers
50
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
4	13	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
3	O	5	33	2	0	-1	266	-1	3	3
2	D	3	24	2	0	268	-1	-1	1	1
4	O	2	4	2	0	-1	-1	213	1	1
1	D	6	16	1	0	29	-1	-1	3	3
4	O	10	35	4	0	-1	-1	351	1	1
4	O	3	15	4	0	-1	-1	378	1	1
1	D	7	13	3	0	278	-1	-1	3	3
2	D	1	42	1	0	354	-1	-1	1	1
4	O	10	38	1	2	-1	-1	157	1	1
1	D	9	33	4	0	520	-1	-1	3	3
2	D	6	24	3	0	560	-1	-1	1	1
1	D	3	23	1	0	500	-1	-1	3	3
2	D	9	42	1	0	72	-1	-1	1	1
1	D	4	5	1	0	709	-1	-1	3	3
2	D	9	35	1	0	103	-1	-1	1	1
3	O	1	38	2	1	-1	143	-1	3	3
1	D	6	42	4	0	607	-1	-1	3	3
4	O	10	20	1	0	-1	-1	713	1	1
2	D	4	38	4	0	205	-1	-1	1	1
2	D	8	33	2	0	662	-1	-1	1	1
2	D	6	19	1	0	265	-1	-1	1	1
4	O	3	9	3	0	-1	-1	256	1	1
2	D	3	8	4	0	483	-1	-1	1	1
3	O	10	37	4	0	-1	168	-1	3	3
2	D	6	22	3	0	357	-1	-1	1	1
2	D	8	38	3	0	696	-1	-1	1	1
3	O	9	1	2	0	-1	267	-1	3	3
4	O	2	15	1	0	-1	-1	664	1	1
4	O	9	29	2	0	-1	-1	8	1	1
4	O	3	42	4	0	-1	-1	621	1	1
4	O	2	3	1	2	-1	-1	472	1	1
3	O	8	32	3	0	-1	26	-1	3	3
4	O	8	19	1	2	-1	-1	593	1	1
1	D	4	22	4	0	441	-1	-1	3	3
4	O	10	5	4	0	-1	-1	70	1	1
3	O	7	38	4	0	-1	222	-1	3	3
3	O	4	35	4	0	-1	602	-1	3	3
3	O	6	35	2	0	-1	356	-1	3	3
1	D	8	36	3	0	391	-1	-1	3	3
2	D	7	39	4	0	684	-1	-1	1	1
2	D	6	13	4	0	505	-1	-1	1	1
1	D	8	28	4	0	533	-1	-1	3	3
4	O	3	41	2	0	-1	-1	399	1	1
3	O	9	18	2	1	-1	216	-1	3	3
3	O	8	39	1	2	-1	195	-1	3	3
4	O	8	29	2	1	-1	-1	688	1	1
2	D	7	2	4	0	725	-1	-1	1	1
2	D	1	33	4	0	693	-1	-1	1	1
3	O	1	2	2	0	-1	58	-1	3	3
4	O	4	27	2	0	-1	-1	437	1	1
