YardCraneScheduling
number of cranes
1
number of containers
200
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
1	11	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
1	D	3	7	2	0	1167	-1	-1	3	3
3	O	10	19	1	2	-1	294	-1	3	3
1	D	9	34	4	0	785	-1	-1	3	3
2	D	8	35	3	0	1068	-1	-1	1	1
3	O	9	15	2	0	-1	3297	-1	3	3
4	O	1	20	3	0	-1	-1	2139	1	1
1	D	5	38	1	0	1990	-1	-1	3	3
1	D	6	25	2	0	3092	-1	-1	3	3
2	D	6	36	2	0	2181	-1	-1	1	1
1	D	10	15	1	0	287	-1	-1	3	3
4	O	5	42	1	0	-1	-1	1603	1	1
2	D	2	33	2	0	2358	-1	-1	1	1
4	O	10	28	4	0	-1	-1	282	1	1
3	O	1	36	4	0	-1	2465	-1	3	3
3	O	6	6	2	0	-1	708	-1	3	3
2	D	8	23	4	0	2984	-1	-1	1	1
1	D	10	4	2	0	3174	-1	-1	3	3
3	O	1	37	3	0	-1	1850	-1	3	3
3	O	8	30	2	0	-1	2790	-1	3	3
2	D	4	40	1	0	299	-1	-1	1	1
1	D	9	17	3	0	433	-1	-1	3	3
4	O	5	2	4	0	-1	-1	1302	1	1
1	D	10	16	3	0	836	-1	-1	3	3
4	O	2	20	1	0	-1	-1	3032	1	1
2	D	9	18	4	0	1018	-1	-1	1	1
2	D	4	41	1	0	2602	-1	-1	1	1
1	D	2	40	4	0	886	-1	-1	3	3
3	O	5	35	3	0	-1	2454	-1	3	3
2	D	2	7	2	0	2140	-1	-1	1	1
2	D	3	38	3	0	1520	-1	-1	1	1
3	O	2	14	4	0	-1	2267	-1	3	3
4	O	1	2	1	0	-1	-1	2892	1	1
2	D	5	11	2	0	1259	-1	-1	1	1
4	O	4	35	1	0	-1	-1	1762	1	1
4	O	4	18	3	0	-1	-1	1887	1	1
2	D	1	22	3	0	120	-1	-1	1	1
2	D	4	16	4	0	2030	-1	-1	1	1
2	D	7	17	3	0	95	-1	-1	1	1
1	D	2	19	2	0	2814	-1	-1	3	3
2	D	3	6	4	0	984	-1	-1	1	1
4	O	7	41	1	0	-1	-1	3157	1	1
2	D	2	35	4	0	2774	-1	-1	1	1
3	O	3	25	1	0	-1	2444	-1	3	3
2	D	7	23	2	0	1146	-1	-1	1	1
1	D	5	28	4	0	739	-1	-1	3	3
4	O	7	18	1	2	-1	-1	2547	1	1
3	O	5	26	1	1	-1	3283	-1	3	3
3	O	3	3	3	0	-1	421	-1	3	3
4	O	4	29	3	0	-1	-1	3052	1	1
1	D	7	36	2	0	2356	-1	-1	3	3
1	D	10	24	2	0	5	-1	-1	3	3
2	D	10	35	4	0	1729	-1	-1	1	1
3	O	10	18	1	2	-1	1639	-1	3	3
3	O	3	10	1	0	-1	120	-1	3	3
2	D	2	36	4	0	2697	-1	-1	1	1
3	O	5	4	4	0	-1	1241	-1	3	3
1	D	1	40	1	0	593	-1	-1	3	3
4	O	3	35	2	0	-1	-1	2078	1	1
2	D	2	17	2	0	1822	-1	-1	1	1
1	D	2	30	2	0	1015	-1	-1	3	3
1	D	10	13	1	0	382	-1	-1	3	3
2	D	3	12	1	0	239	-1	-1	1	1
3	O	7	9	4	0	-1	2852	-1	3	3
1	D	6	35	3	0	592	-1	-1	3	3
4	O	4	6	3	0	-1	-1	480	1	1
1	D	10	39	2	0	2198	-1	-1	3	3
2	D	10	14	2	0	3206	-1	-1	1	1
1	D	6	16	2	0	2691	-1	-1	3	3
2	D	6	15	4	0	1185	-1	-1	1	1
2	D	2	26	1	0	267	-1	-1	1	1
1	D	4	23	3	0	1733	-1	-1	3	3
3	O	5	27	3	0	-1	2477	-1	3	3
3	O	2	16	2	0	-1	373	-1	3	3
3	O	5	13	1	1	-1	169	-1	3	3
1	D	6	29	4	0	2026	-1	-1	3	3
3	O	2	5	4	0	-1	1035	-1	3	3
3	O	8	12	1	0	-1	1490	-1	3	3
3	O	8	4	2	0	-1	2408	-1	3	3
2	D	9	42	2	0	2909	-1	-1	1	1
1	D	3	28	3	0	1665	-1	-1	3	3
3	O	1	8	1	0	-1	2310	-1	3	3
2	D	7	37	1	0	737	-1	-1	1	1
2	D	7	3	2	0	534	-1	-1	1	1
3	O	4	28	4	0	-1	2957	-1	3	3
2	D	10	30	4	0	2958	-1	-1	1	1
1	D	7	27	1	0	1113	-1	-1	3	3
4	O	2	2	4	0	-1	-1	582	1	1
4	O	9	37	3	0	-1	-1	888	1	1
3	O	4	8	3	0	-1	2460	-1	3	3
2	D	3	24	3	0	1789	-1	-1	1	1
1	D	10	38	3	0	218	-1	-1	3	3
4	O	6	3	2	0	-1	-1	2570	1	1
2	D	9	16	2	0	2959	-1	-1	1	1
4	O	5	21	4	0	-1	-1	1713	1	1
2	D	5	3	2	0	1266	-1	-1	1	1
3	O	6	30	1	1	-1	393	-1	3	3
4	O	7	6	1	0	-1	-1	770	1	1
2	D	4	32	2	0	3197	-1	-1	1	1
4	O	5	22	3	0	-1	-1	1565	1	1
1	D	6	24	4	0	2751	-1	-1	3	3
1	D	3	17	2	0	3025	-1	-1	3	3
2	D	1	13	3	0	117	-1	-1	1	1
2	D	4	20	1	0	2014	-1	-1	1	1
4	O	9	41	2	0	-1	-1	1473	1	1
1	D	6	21	4	0	1425	-1	-1	3	3
3	O	5	37	2	0	-1	917	-1	3	3
4	O	4	34	4	0	-1	-1	3231	1	1
2	D	4	42	4	0	3233	-1	-1	1	1
3	O	5	36	3	0	-1	1623	-1	3	3
1	D	7	21	1	0	3068	-1	-1	3	3
3	O	2	28	1	0	-1	922	-1	3	3
2	D	9	32	1	0	2596	-1	-1	1	1
4	O	2	12	1	0	-1	-1	1040	1	1
4	O	6	42	4	0	-1	-1	2242	1	1
2	D	3	36	2	0	3189	-1	-1	1	1
2	D	1	11	3	0	2505	-1	-1	1	1
1	D	8	24	2	0	2566	-1	-1	3	3
1	D	2	29	3	0	1132	-1	-1	3	3
3	O	9	6	3	0	-1	2697	-1	3	3
3	O	2	21	3	0	-1	2102	-1	3	3
4	O	9	10	3	0	-1	-1	2728	1	1
4	O	7	11	1	0	-1	-1	79	1	1
4	O	4	30	4	0	-1	-1	2949	1	1
3	O	6	33	2	0	-1	1181	-1	3	3
3	O	5	33	2	0	-1	1413	-1	3	3
3	O	2	10	3	0	-1	883	-1	3	3
1	D	4	17	4	0	627	-1	-1	3	3
2	D	5	41	2	0	586	-1	-1	1	1
1	D	10	31	4	0	404	-1	-1	3	3
4	O	10	20	2	0	-1	-1	287	1	1
4	O	3	21	1	0	-1	-1	309	1	1
4	O	5	29	1	1	-1	-1	2739	1	1
1	D	6	19	3	0	1661	-1	-1	3	3
2	D	2	24	3	0	3339	-1	-1	1	1
3	O	3	34	2	1	-1	2504	-1	3	3
1	D	8	10	2	0	2096	-1	-1	3	3
1	D	10	25	2	0	3267	-1	-1	3	3
3	O	4	15	2	0	-1	2795	-1	3	3
2	D	6	34	2	0	2873	-1	-1	1	1
1	D	7	33	1	0	1583	-1	-1	3	3
1	D	6	40	4	0	1385	-1	-1	3	3
3	O	5	39	1	0	-1	3004	-1	3	3
3	O	6	17	4	0	-1	1594	-1	3	3
4	O	6	39	3	0	-1	-1	1975	1	1
3	O	8	33	4	0	-1	1494	-1	3	3
1	D	2	23	2	0	1407	-1	-1	3	3
2	D	1	41	3	0	3089	-1	-1	1	1
4	O	6	23	1	1	-1	-1	3083	1	1
2	D	2	8	3	0	635	-1	-1	1	1
4	O	5	7	2	0	-1	-1	141	1	1
3	O	2	31	4	0	-1	323	-1	3	3
4	O	6	8	4	0	-1	-1	2893	1	1
2	D	7	12	4	0	992	-1	-1	1	1
4	O	7	15	2	0	-1	-1	1619	1	1
1	D	5	9	1	0	1010	-1	-1	3	3
2	D	1	10	2	0	503	-1	-1	1	1
4	O	1	23	4	0	-1	-1	327	1	1
3	O	10	37	3	0	-1	2557	-1	3	3
3	O	9	39	4	0	-1	1365	-1	3	3
4	O	4	39	3	0	-1	-1	2000	1	1
1	D	5	5	4	0	3099	-1	-1	3	3
4	O	3	30	1	0	-1	-1	2935	1	1
3	O	9	9	2	0	-1	2370	-1	3	3
1	D	7	34	3	0	1366	-1	-1	3	3
1	D	3	42	2	0	3217	-1	-1	3	3
2	D	6	4	3	0	1766	-1	-1	1	1
1	D	8	20	2	0	1967	-1	-1	3	3
1	D	4	4	2	0	1152	-1	-1	3	3
1	D	9	26	3	0	1614	-1	-1	3	3
4	O	4	31	4	0	-1	-1	333	1	1
1	D	7	4	2	0	279	-1	-1	3	3
2	D	4	19	2	0	3080	-1	-1	1	1
3	O	10	21	3	0	-1	2192	-1	3	3
4	O	5	6	2	1	-1	-1	2867	1	1
2	D	1	35	2	0	1826	-1	-1	1	1
1	D	5	30	3	0	3277	-1	-1	3	3
2	D	9	4	4	0	451	-1	-1	1	1
3	O	9	19	4	0	-1	3128	-1	3	3
1	D	4	7	4	0	1621	-1	-1	3	3
3	O	2	4	4	0	-1	2352	-1	3	3
3	O	8	18	2	0	-1	1454	-1	3	3
4	O	8	36	3	0	-1	-1	2755	1	1
1	D	10	23	4	0	2377	-1	-1	3	3
2	D	7	39	1	0	765	-1	-1	1	1
2	D	10	7	3	0	2982	-1	-1	1	1
4	O	10	3	4	0	-1	-1	2893	1	1
1	D	8	5	1	0	1913	-1	-1	3	3
3	O	10	12	3	0	-1	1505	-1	3	3
1	D	7	29	1	0	2891	-1	-1	3	3
4	O	3	23	2	0	-1	-1	1513	1	1
1	D	9	30	3	0	589	-1	-1	3	3
1	D	6	32	2	0	2135	-1	-1	3	3
4	O	6	11	2	0	-1	-1	1151	1	1
2	D	6	20	1	0	3171	-1	-1	1	1
4	O	7	38	2	0	-1	-1	800	1	1
2	D	3	15	3	0	729	-1	-1	1	1
3	O	7	10	1	0	-1	1608	-1	3	3
1	D	1	39	1	0	462	-1	-1	3	3
2	D	8	2	1	0	2740	-1	-1	1	1
3	O	6	14	2	0	-1	3339	-1	3	3
