YardCraneScheduling
number of cranes
1
number of containers
50
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
10	19	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	1	35	2	0	-1	-1	542	1	1
1	D	5	10	1	0	654	-1	-1	3	3
1	D	1	16	1	0	300	-1	-1	3	3
2	D	2	5	1	0	551	-1	-1	1	1
3	O	8	42	3	0	-1	311	-1	3	3
1	D	6	36	1	0	90	-1	-1	3	3
2	D	3	31	2	0	738	-1	-1	1	1
1	D	4	24	2	0	217	-1	-1	3	3
2	D	10	24	2	0	472	-1	-1	1	1
1	D	3	4	3	0	507	-1	-1	3	3
2	D	3	18	4	0	391	-1	-1	1	1
2	D	7	17	3	0	820	-1	-1	1	1
4	O	6	27	3	0	-1	-1	600	1	1
1	D	7	29	2	0	516	-1	-1	3	3
1	D	8	28	1	0	579	-1	-1	3	3
3	O	7	5	1	0	-1	436	-1	3	3
3	O	9	12	1	0	-1	266	-1	3	3
3	O	7	34	1	2	-1	273	-1	3	3
1	D	7	16	2	0	816	-1	-1	3	3
3	O	1	15	2	0	-1	165	-1	3	3
1	D	4	14	3	0	609	-1	-1	3	3
2	D	9	23	2	0	663	-1	-1	1	1
2	D	1	40	4	0	280	-1	-1	1	1
1	D	6	4	1	0	337	-1	-1	3	3
3	O	6	38	1	0	-1	412	-1	3	3
1	D	7	11	4	0	755	-1	-1	3	3
3	O	9	3	4	0	-1	435	-1	3	3
1	D	10	34	4	0	617	-1	-1	3	3
2	D	10	13	1	0	20	-1	-1	1	1
1	D	8	22	4	0	697	-1	-1	3	3
4	O	2	23	4	0	-1	-1	390	1	1
1	D	2	31	1	0	40	-1	-1	3	3
3	O	6	15	4	0	-1	494	-1	3	3
1	D	8	12	1	0	233	-1	-1	3	3
3	O	6	12	2	0	-1	576	-1	3	3
3	O	9	35	4	0	-1	803	-1	3	3
4	O	10	42	3	0	-1	-1	205	1	1
4	O	1	12	1	0	-1	-1	452	1	1
4	O	1	41	3	0	-1	-1	570	1	1
2	D	9	20	4	0	807	-1	-1	1	1
1	D	3	15	1	0	568	-1	-1	3	3
4	O	7	24	4	0	-1	-1	732	1	1
4	O	8	9	2	0	-1	-1	721	1	1
4	O	9	21	1	1	-1	-1	331	1	1
4	O	6	8	4	0	-1	-1	564	1	1
1	D	4	26	1	0	463	-1	-1	3	3
1	D	10	11	1	0	492	-1	-1	3	3
2	D	9	11	3	0	715	-1	-1	1	1
3	O	4	42	2	0	-1	549	-1	3	3
3	O	3	38	3	0	-1	200	-1	3	3
