YardCraneScheduling
number of cranes
1
number of containers
50
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
1	41	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
2	D	9	32	2	0	592	-1	-1	1	1
3	O	1	16	4	0	-1	591	-1	3	3
3	O	8	15	1	0	-1	821	-1	3	3
2	D	10	18	2	0	779	-1	-1	1	1
2	D	4	1	2	0	494	-1	-1	1	1
1	D	1	41	2	0	506	-1	-1	3	3
3	O	3	28	3	0	-1	55	-1	3	3
1	D	6	14	1	0	462	-1	-1	3	3
1	D	7	16	2	0	65	-1	-1	3	3
1	D	10	41	3	0	179	-1	-1	3	3
1	D	9	13	2	0	34	-1	-1	3	3
4	O	5	15	1	2	-1	-1	471	1	1
2	D	9	35	4	0	46	-1	-1	1	1
1	D	5	24	4	0	215	-1	-1	3	3
4	O	10	4	1	0	-1	-1	9	1	1
4	O	6	16	3	0	-1	-1	656	1	1
1	D	2	22	2	0	809	-1	-1	3	3
2	D	2	10	4	0	174	-1	-1	1	1
2	D	2	17	1	0	333	-1	-1	1	1
4	O	10	13	2	0	-1	-1	809	1	1
4	O	6	41	2	1	-1	-1	616	1	1
4	O	1	28	4	0	-1	-1	682	1	1
2	D	6	12	3	0	793	-1	-1	1	1
2	D	9	16	3	0	428	-1	-1	1	1
3	O	7	30	2	0	-1	610	-1	3	3
2	D	5	18	2	0	690	-1	-1	1	1
4	O	9	18	3	0	-1	-1	717	1	1
1	D	7	17	3	0	187	-1	-1	3	3
2	D	5	28	3	0	680	-1	-1	1	1
4	O	1	14	3	0	-1	-1	301	1	1
1	D	1	39	4	0	338	-1	-1	3	3
2	D	5	9	3	0	423	-1	-1	1	1
4	O	2	20	2	0	-1	-1	249	1	1
4	O	10	35	1	0	-1	-1	25	1	1
3	O	7	38	4	0	-1	776	-1	3	3
3	O	1	9	3	0	-1	810	-1	3	3
1	D	2	24	4	0	396	-1	-1	3	3
2	D	8	4	3	0	559	-1	-1	1	1
3	O	3	26	2	0	-1	466	-1	3	3
1	D	6	42	2	0	169	-1	-1	3	3
4	O	6	37	2	1	-1	-1	259	1	1
3	O	2	7	3	0	-1	715	-1	3	3
4	O	9	21	1	0	-1	-1	652	1	1
4	O	8	2	3	0	-1	-1	571	1	1
3	O	7	8	3	0	-1	648	-1	3	3
1	D	4	6	3	0	490	-1	-1	3	3
2	D	7	5	3	0	828	-1	-1	1	1
4	O	5	41	3	0	-1	-1	656	1	1
3	O	2	39	3	0	-1	394	-1	3	3
1	D	6	4	1	0	91	-1	-1	3	3
