YardCraneScheduling
number of cranes
1
number of containers
40
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
9	28	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
2	D	2	14	3	0	9	-1	-1	1	1
1	D	2	38	1	0	46	-1	-1	3	3
1	D	7	17	1	0	20	-1	-1	3	3
2	D	6	41	1	0	89	-1	-1	1	1
3	O	8	21	2	0	-1	541	-1	3	3
4	O	3	15	2	0	-1	-1	556	1	1
4	O	9	11	2	1	-1	-1	47	1	1
4	O	6	20	3	0	-1	-1	393	1	1
2	D	5	13	2	0	35	-1	-1	1	1
3	O	10	41	2	0	-1	570	-1	3	3
1	D	8	22	4	0	87	-1	-1	3	3
4	O	5	9	1	0	-1	-1	93	1	1
4	O	4	1	1	0	-1	-1	170	1	1
4	O	8	14	1	0	-1	-1	228	1	1
3	O	2	1	3	0	-1	569	-1	3	3
3	O	7	25	2	0	-1	394	-1	3	3
4	O	8	11	2	0	-1	-1	536	1	1
4	O	9	7	4	0	-1	-1	346	1	1
4	O	2	8	3	0	-1	-1	549	1	1
3	O	9	36	1	0	-1	248	-1	3	3
1	D	4	2	2	0	35	-1	-1	3	3
4	O	1	28	2	1	-1	-1	217	1	1
3	O	3	29	3	0	-1	269	-1	3	3
2	D	4	18	2	0	12	-1	-1	1	1
1	D	5	6	3	0	133	-1	-1	3	3
1	D	5	28	3	0	116	-1	-1	3	3
2	D	8	12	3	0	148	-1	-1	1	1
4	O	1	15	1	0	-1	-1	565	1	1
2	D	3	39	2	0	35	-1	-1	1	1
2	D	2	30	4	0	77	-1	-1	1	1
4	O	5	35	1	0	-1	-1	460	1	1
4	O	6	42	3	0	-1	-1	456	1	1
2	D	3	21	1	0	168	-1	-1	1	1
1	D	7	35	3	0	89	-1	-1	3	3
1	D	8	40	4	0	36	-1	-1	3	3
4	O	5	21	3	0	-1	-1	473	1	1
3	O	4	27	2	1	-1	669	-1	3	3
4	O	3	23	2	0	-1	-1	377	1	1
1	D	9	26	1	0	3	-1	-1	3	3
3	O	1	11	3	0	-1	549	-1	3	3
