YardCraneScheduling
number of cranes
1
number of containers
50
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
3	20	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	6	26	4	0	-1	-1	517	1	1
1	D	1	12	3	0	61	-1	-1	3	3
4	O	10	27	3	0	-1	-1	124	1	1
1	D	5	10	3	0	19	-1	-1	3	3
4	O	3	7	4	0	-1	-1	107	1	1
4	O	2	28	1	1	-1	-1	248	1	1
1	D	9	42	4	0	35	-1	-1	3	3
1	D	10	39	1	0	97	-1	-1	3	3
3	O	6	24	4	0	-1	590	-1	3	3
2	D	9	41	1	0	169	-1	-1	1	1
4	O	4	10	2	1	-1	-1	194	1	1
1	D	9	16	2	0	26	-1	-1	3	3
4	O	1	18	2	0	-1	-1	36	1	1
1	D	8	20	1	0	55	-1	-1	3	3
2	D	2	24	3	0	143	-1	-1	1	1
1	D	9	2	4	0	60	-1	-1	3	3
2	D	1	30	4	0	130	-1	-1	1	1
1	D	7	38	4	0	33	-1	-1	3	3
3	O	7	21	3	0	-1	624	-1	3	3
1	D	5	37	3	0	209	-1	-1	3	3
3	O	10	10	1	0	-1	304	-1	3	3
1	D	10	5	2	0	61	-1	-1	3	3
4	O	5	40	4	0	-1	-1	600	1	1
4	O	2	38	2	1	-1	-1	674	1	1
3	O	7	37	2	0	-1	294	-1	3	3
1	D	9	1	1	0	17	-1	-1	3	3
4	O	7	6	4	0	-1	-1	229	1	1
2	D	2	37	1	0	159	-1	-1	1	1
2	D	1	13	4	0	14	-1	-1	1	1
2	D	8	36	1	0	89	-1	-1	1	1
4	O	3	23	1	0	-1	-1	684	1	1
1	D	5	5	2	0	118	-1	-1	3	3
4	O	8	42	3	0	-1	-1	685	1	1
3	O	8	16	3	0	-1	541	-1	3	3
2	D	9	36	2	0	98	-1	-1	1	1
4	O	5	17	1	0	-1	-1	156	1	1
3	O	6	25	1	2	-1	487	-1	3	3
1	D	9	3	1	0	140	-1	-1	3	3
1	D	3	9	2	0	164	-1	-1	3	3
3	O	7	25	1	0	-1	488	-1	3	3
3	O	2	4	2	0	-1	657	-1	3	3
2	D	2	40	1	0	89	-1	-1	1	1
1	D	1	35	2	0	141	-1	-1	3	3
2	D	6	10	3	0	178	-1	-1	1	1
3	O	9	24	3	0	-1	124	-1	3	3
1	D	10	1	4	0	116	-1	-1	3	3
1	D	9	12	2	0	12	-1	-1	3	3
2	D	5	4	2	0	14	-1	-1	1	1
4	O	2	10	2	0	-1	-1	678	1	1
2	D	1	31	2	0	22	-1	-1	1	1
