YardCraneScheduling
number of cranes
1
number of containers
100
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
3	0	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	10	10	2	0	-1	-1	474	1	1
3	O	1	35	3	0	-1	1176	-1	3	3
3	O	5	40	1	0	-1	1678	-1	3	3
2	D	5	34	3	0	220	-1	-1	1	1
1	D	4	40	1	0	195	-1	-1	3	3
1	D	9	19	1	0	299	-1	-1	3	3
4	O	2	26	1	0	-1	-1	982	1	1
2	D	3	41	4	0	61	-1	-1	1	1
2	D	1	38	4	0	95	-1	-1	1	1
1	D	7	3	2	0	29	-1	-1	3	3
1	D	9	8	2	0	180	-1	-1	3	3
1	D	10	33	1	0	36	-1	-1	3	3
4	O	3	10	1	0	-1	-1	1271	1	1
4	O	1	41	2	0	-1	-1	34	1	1
1	D	9	27	3	0	352	-1	-1	3	3
3	O	6	28	2	0	-1	1149	-1	3	3
2	D	2	14	3	0	190	-1	-1	1	1
1	D	2	21	3	0	363	-1	-1	3	3
2	D	2	28	3	0	387	-1	-1	1	1
3	O	8	37	4	0	-1	1618	-1	3	3
3	O	9	1	3	0	-1	558	-1	3	3
1	D	5	22	4	0	37	-1	-1	3	3
4	O	2	27	1	0	-1	-1	1083	1	1
2	D	5	23	1	0	155	-1	-1	1	1
1	D	10	15	2	0	78	-1	-1	3	3
3	O	1	34	2	0	-1	1340	-1	3	3
3	O	3	17	2	1	-1	957	-1	3	3
4	O	10	32	1	0	-1	-1	1031	1	1
1	D	8	22	3	0	238	-1	-1	3	3
4	O	8	14	4	0	-1	-1	193	1	1
1	D	3	42	2	0	307	-1	-1	3	3
1	D	4	35	1	0	292	-1	-1	3	3
3	O	4	34	3	0	-1	639	-1	3	3
1	D	1	15	3	0	196	-1	-1	3	3
2	D	1	37	3	0	276	-1	-1	1	1
4	O	1	20	4	0	-1	-1	783	1	1
1	D	3	15	1	0	83	-1	-1	3	3
2	D	9	12	1	0	71	-1	-1	1	1
2	D	3	36	1	0	80	-1	-1	1	1
1	D	5	26	2	0	382	-1	-1	3	3
4	O	1	39	4	0	-1	-1	36	1	1
2	D	9	2	3	0	390	-1	-1	1	1
1	D	7	12	2	0	112	-1	-1	3	3
1	D	6	42	1	0	122	-1	-1	3	3
4	O	3	39	1	1	-1	-1	776	1	1
4	O	9	35	1	2	-1	-1	314	1	1
1	D	5	33	2	0	248	-1	-1	3	3
3	O	6	14	1	1	-1	1483	-1	3	3
1	D	1	8	3	0	259	-1	-1	3	3
2	D	2	2	1	0	353	-1	-1	1	1
3	O	2	5	1	0	-1	219	-1	3	3
4	O	10	20	2	0	-1	-1	1098	1	1
4	O	4	37	1	1	-1	-1	815	1	1
3	O	10	8	2	0	-1	364	-1	3	3
3	O	7	31	2	1	-1	1641	-1	3	3
1	D	4	4	1	0	248	-1	-1	3	3
4	O	2	8	2	0	-1	-1	1097	1	1
1	D	10	22	2	0	219	-1	-1	3	3
4	O	4	33	4	0	-1	-1	1619	1	1
1	D	4	2	4	0	402	-1	-1	3	3
2	D	2	7	1	0	273	-1	-1	1	1
1	D	8	8	3	0	37	-1	-1	3	3
1	D	6	41	3	0	151	-1	-1	3	3
2	D	8	6	4	0	60	-1	-1	1	1
2	D	6	13	1	0	347	-1	-1	1	1
3	O	3	38	1	0	-1	145	-1	3	3
4	O	9	23	2	0	-1	-1	204	1	1
1	D	10	11	3	0	378	-1	-1	3	3
1	D	9	31	2	0	223	-1	-1	3	3
4	O	3	23	2	1	-1	-1	1518	1	1
2	D	9	34	3	0	169	-1	-1	1	1
4	O	2	20	4	0	-1	-1	1060	1	1
1	D	2	10	3	0	236	-1	-1	3	3
2	D	2	18	4	0	157	-1	-1	1	1
3	O	5	25	3	0	-1	523	-1	3	3
4	O	9	18	2	1	-1	-1	26	1	1
1	D	3	2	4	0	286	-1	-1	3	3
3	O	6	26	4	0	-1	704	-1	3	3
3	O	10	30	1	0	-1	463	-1	3	3
4	O	4	9	3	0	-1	-1	1158	1	1
1	D	10	34	2	0	128	-1	-1	3	3
4	O	9	14	4	0	-1	-1	1521	1	1
4	O	7	41	3	0	-1	-1	328	1	1
2	D	4	10	4	0	359	-1	-1	1	1
4	O	5	39	2	1	-1	-1	783	1	1
4	O	2	12	3	0	-1	-1	1667	1	1
1	D	9	3	3	0	61	-1	-1	3	3
1	D	8	34	3	0	58	-1	-1	3	3
1	D	3	13	2	0	137	-1	-1	3	3
4	O	5	12	3	0	-1	-1	1081	1	1
1	D	4	24	1	0	173	-1	-1	3	3
4	O	1	2	4	0	-1	-1	1394	1	1
4	O	4	41	2	0	-1	-1	492	1	1
1	D	4	29	3	0	194	-1	-1	3	3
1	D	5	10	2	0	289	-1	-1	3	3
2	D	10	31	3	0	239	-1	-1	1	1
1	D	7	11	3	0	294	-1	-1	3	3
1	D	3	18	1	0	419	-1	-1	3	3
1	D	10	16	3	0	318	-1	-1	3	3
3	O	4	18	2	0	-1	1083	-1	3	3
