YardCraneScheduling
number of cranes
1
number of containers
150
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
4	41	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
2	D	2	15	2	0	248	-1	-1	1	1
4	O	7	17	2	0	-1	-1	1447	1	1
2	D	10	35	4	0	26	-1	-1	1	1
2	D	3	15	1	0	421	-1	-1	1	1
1	D	8	15	4	0	553	-1	-1	3	3
1	D	5	36	3	0	193	-1	-1	3	3
3	O	9	27	3	0	-1	1503	-1	3	3
1	D	3	10	2	0	536	-1	-1	3	3
2	D	1	10	3	0	453	-1	-1	1	1
2	D	2	38	1	0	513	-1	-1	1	1
3	O	5	32	4	0	-1	1701	-1	3	3
2	D	10	21	3	0	106	-1	-1	1	1
1	D	1	42	4	0	132	-1	-1	3	3
2	D	10	23	2	0	584	-1	-1	1	1
1	D	1	24	2	0	386	-1	-1	3	3
4	O	10	8	1	0	-1	-1	2103	1	1
4	O	5	8	3	0	-1	-1	1522	1	1
3	O	10	24	2	1	-1	1279	-1	3	3
4	O	8	42	4	0	-1	-1	893	1	1
3	O	10	13	2	0	-1	992	-1	3	3
4	O	6	27	4	0	-1	-1	1443	1	1
4	O	4	14	2	0	-1	-1	410	1	1
4	O	5	40	4	0	-1	-1	2333	1	1
4	O	6	37	3	0	-1	-1	1482	1	1
3	O	6	35	4	0	-1	782	-1	3	3
1	D	4	2	1	0	57	-1	-1	3	3
1	D	8	11	3	0	479	-1	-1	3	3
2	D	10	19	1	0	219	-1	-1	1	1
2	D	7	3	4	0	265	-1	-1	1	1
3	O	1	28	3	0	-1	1364	-1	3	3
2	D	6	10	2	0	205	-1	-1	1	1
2	D	5	10	1	0	139	-1	-1	1	1
4	O	4	15	1	1	-1	-1	1563	1	1
1	D	5	5	2	0	519	-1	-1	3	3
4	O	2	18	4	0	-1	-1	2035	1	1
3	O	8	21	2	1	-1	1167	-1	3	3
2	D	1	35	3	0	306	-1	-1	1	1
1	D	2	26	1	0	615	-1	-1	3	3
4	O	2	10	1	0	-1	-1	943	1	1
3	O	3	18	1	0	-1	1226	-1	3	3
4	O	8	31	3	0	-1	-1	224	1	1
3	O	1	4	1	0	-1	1667	-1	3	3
2	D	4	25	4	0	279	-1	-1	1	1
3	O	7	5	4	0	-1	1702	-1	3	3
3	O	6	31	4	0	-1	2475	-1	3	3
2	D	7	42	4	0	511	-1	-1	1	1
3	O	9	7	4	0	-1	2209	-1	3	3
2	D	3	42	3	0	601	-1	-1	1	1
2	D	6	15	1	0	288	-1	-1	1	1
1	D	8	24	3	0	59	-1	-1	3	3
4	O	4	36	2	0	-1	-1	1326	1	1
2	D	8	7	4	0	553	-1	-1	1	1
1	D	10	27	2	0	486	-1	-1	3	3
3	O	5	15	3	0	-1	4	-1	3	3
1	D	3	11	1	0	161	-1	-1	3	3
4	O	10	38	1	0	-1	-1	1211	1	1
1	D	9	37	3	0	308	-1	-1	3	3
2	D	8	10	2	0	249	-1	-1	1	1
4	O	1	5	1	1	-1	-1	707	1	1
3	O	6	12	1	0	-1	2227	-1	3	3
1	D	2	11	2	0	536	-1	-1	3	3
4	O	3	29	2	1	-1	-1	1565	1	1
3	O	6	24	2	0	-1	2398	-1	3	3
3	O	8	38	3	0	-1	593	-1	3	3
3	O	1	33	3	0	-1	2356	-1	3	3
3	O	5	7	2	0	-1	181	-1	3	3
2	D	3	33	3	0	516	-1	-1	1	1
1	D	1	16	1	0	195	-1	-1	3	3
