YardCraneScheduling
number of cranes
1
number of containers
150
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
1	4	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
1	D	7	6	2	0	202	-1	-1	3	3
3	O	10	6	1	0	-1	1048	-1	3	3
4	O	5	38	4	0	-1	-1	2347	1	1
4	O	2	26	3	0	-1	-1	1425	1	1
2	D	3	12	2	0	194	-1	-1	1	1
3	O	7	12	3	0	-1	782	-1	3	3
2	D	6	13	4	0	317	-1	-1	1	1
2	D	8	4	4	0	88	-1	-1	1	1
1	D	5	3	1	0	483	-1	-1	3	3
2	D	6	8	4	0	545	-1	-1	1	1
1	D	6	35	1	0	196	-1	-1	3	3
2	D	8	39	3	0	178	-1	-1	1	1
2	D	6	11	2	0	83	-1	-1	1	1
3	O	3	21	4	0	-1	2335	-1	3	3
3	O	2	21	2	0	-1	2166	-1	3	3
1	D	3	10	1	0	349	-1	-1	3	3
4	O	4	32	3	0	-1	-1	956	1	1
3	O	3	4	3	0	-1	1770	-1	3	3
3	O	7	8	1	0	-1	1198	-1	3	3
3	O	4	1	3	0	-1	767	-1	3	3
1	D	6	25	1	0	587	-1	-1	3	3
4	O	4	28	3	0	-1	-1	2055	1	1
1	D	10	14	1	0	545	-1	-1	3	3
3	O	7	2	1	0	-1	838	-1	3	3
3	O	10	39	2	0	-1	2367	-1	3	3
1	D	5	15	3	0	265	-1	-1	3	3
2	D	10	22	3	0	336	-1	-1	1	1
2	D	9	39	1	0	191	-1	-1	1	1
2	D	3	35	1	0	40	-1	-1	1	1
1	D	1	9	3	0	167	-1	-1	3	3
3	O	7	22	3	0	-1	1536	-1	3	3
3	O	4	5	4	0	-1	1673	-1	3	3
1	D	6	29	3	0	550	-1	-1	3	3
3	O	1	17	1	0	-1	1238	-1	3	3
2	D	2	10	2	0	484	-1	-1	1	1
4	O	4	4	4	0	-1	-1	1245	1	1
2	D	3	15	2	0	100	-1	-1	1	1
1	D	4	36	1	0	271	-1	-1	3	3
1	D	9	20	3	0	456	-1	-1	3	3
4	O	5	7	1	0	-1	-1	1860	1	1
3	O	4	40	2	1	-1	2518	-1	3	3
3	O	6	38	3	0	-1	147	-1	3	3
1	D	2	7	3	0	321	-1	-1	3	3
3	O	1	1	2	0	-1	1678	-1	3	3
2	D	5	13	2	0	607	-1	-1	1	1
2	D	2	39	2	0	608	-1	-1	1	1
4	O	7	7	4	0	-1	-1	1980	1	1
3	O	5	8	4	0	-1	1838	-1	3	3
4	O	9	1	4	0	-1	-1	1139	1	1
2	D	1	41	3	0	506	-1	-1	1	1
4	O	2	12	1	0	-1	-1	995	1	1
2	D	8	10	1	0	490	-1	-1	1	1
2	D	5	31	4	0	593	-1	-1	1	1
4	O	3	5	3	0	-1	-1	130	1	1
2	D	2	24	3	0	523	-1	-1	1	1
3	O	1	8	1	0	-1	2084	-1	3	3
4	O	7	32	3	0	-1	-1	429	1	1
3	O	6	19	2	0	-1	837	-1	3	3
3	O	10	25	1	0	-1	1039	-1	3	3
3	O	3	26	3	0	-1	246	-1	3	3
2	D	5	33	4	0	24	-1	-1	1	1
1	D	3	20	1	0	530	-1	-1	3	3
1	D	5	11	3	0	410	-1	-1	3	3
1	D	2	28	3	0	270	-1	-1	3	3
2	D	7	21	4	0	192	-1	-1	1	1
1	D	2	2	2	0	594	-1	-1	3	3
3	O	10	20	1	1	-1	598	-1	3	3
2	D	8	33	1	0	41	-1	-1	1	1
1	D	3	2	3	0	559	-1	-1	3	3
3	O	8	36	2	0	-1	2249	-1	3	3
2	D	8	14	1	0	563	-1	-1	1	1
1	D	5	32	2	0	409	-1	-1	3	3
3	O	5	36	1	0	-1	1196	-1	3	3
4	O	10	17	1	0	-1	-1	1082	1	1
1	D	3	8	2	0	229	-1	-1	3	3
1	D	3	36	3	0	111	-1	-1	3	3
1	D	5	20	2	0	622	-1	-1	3	3
2	D	1	28	2	0	198	-1	-1	1	1
3	O	6	15	3	0	-1	877	-1	3	3
3	O	4	15	1	0	-1	1686	-1	3	3
4	O	5	21	1	0	-1	-1	2405	1	1
1	D	8	2	4	0	7	-1	-1	3	3
1	D	1	2	4	0	162	-1	-1	3	3
3	O	9	23	2	0	-1	2514	-1	3	3
1	D	9	33	4	0	15	-1	-1	3	3
4	O	6	3	4	0	-1	-1	1037	1	1
1	D	3	6	1	0	177	-1	-1	3	3
3	O	5	23	1	2	-1	1373	-1	3	3
4	O	8	35	4	0	-1	-1	2153	1	1
3	O	6	7	3	0	-1	2423	-1	3	3
3	O	3	34	4	0	-1	1769	-1	3	3
1	D	1	37	1	0	156	-1	-1	3	3
1	D	5	1	4	0	99	-1	-1	3	3
2	D	10	27	4	0	175	-1	-1	1	1
4	O	5	35	1	0	-1	-1	732	1	1
4	O	10	23	3	0	-1	-1	962	1	1
2	D	2	11	3	0	198	-1	-1	1	1
4	O	9	28	3	0	-1	-1	331	1	1
3	O	7	35	4	0	-1	1019	-1	3	3
2	D	8	40	1	0	157	-1	-1	1	1
2	D	6	34	2	0	114	-1	-1	1	1
4	O	6	22	3	0	-1	-1	753	1	1
3	O	9	4	3	0	-1	2174	-1	3	3
3	O	5	34	3	0	-1	1302	-1	3	3
1	D	10	36	1	0	619	-1	-1	3	3
1	D	2	9	4	0	195	-1	-1	3	3
3	O	3	39	3	0	-1	2494	-1	3	3
1	D	1	24	3	0	106	-1	-1	3	3
3	O	8	38	1	0	-1	1885	-1	3	3
3	O	10	4	3	0	-1	666	-1	3	3
4	O	1	7	1	2	-1	-1	1471	1	1
3	O	8	30	2	1	-1	174	-1	3	3
4	O	2	32	4	0	-1	-1	895	1	1
1	D	6	41	4	0	183	-1	-1	3	3
1	D	5	12	2	0	272	-1	-1	3	3
2	D	1	22	3	0	271	-1	-1	1	1
4	O	4	23	3	0	-1	-1	1737	1	1
3	O	5	6	4	0	-1	1399	-1	3	3
4	O	1	33	4	0	-1	-1	968	1	1
2	D	8	20	2	0	437	-1	-1	1	1
1	D	2	15	3	0	540	-1	-1	3	3
3	O	10	13	3	0	-1	371	-1	3	3
2	D	4	24	3	0	137	-1	-1	1	1
3	O	9	7	2	0	-1	1192	-1	3	3
4	O	2	5	1	2	-1	-1	503	1	1
2	D	4	13	3	0	155	-1	-1	1	1
1	D	8	11	1	0	404	-1	-1	3	3
1	D	9	5	4	0	443	-1	-1	3	3
2	D	1	12	3	0	146	-1	-1	1	1
2	D	6	28	4	0	369	-1	-1	1	1
4	O	7	25	4	0	-1	-1	544	1	1
3	O	5	42	3	0	-1	1797	-1	3	3
2	D	6	40	1	0	619	-1	-1	1	1
1	D	8	19	3	0	85	-1	-1	3	3
1	D	7	10	1	0	571	-1	-1	3	3
1	D	9	10	1	0	157	-1	-1	3	3
4	O	6	5	1	1	-1	-1	436	1	1
3	O	4	33	4	0	-1	1092	-1	3	3
2	D	7	15	4	0	203	-1	-1	1	1
3	O	4	12	1	2	-1	1010	-1	3	3
1	D	4	30	3	0	551	-1	-1	3	3
4	O	7	29	1	0	-1	-1	1041	1	1
2	D	6	2	3	0	56	-1	-1	1	1
2	D	6	42	3	0	441	-1	-1	1	1
4	O	4	34	1	0	-1	-1	1023	1	1
1	D	2	16	4	0	204	-1	-1	3	3
1	D	10	7	4	0	257	-1	-1	3	3
1	D	3	37	4	0	309	-1	-1	3	3
2	D	2	25	1	0	472	-1	-1	1	1
2	D	2	31	4	0	25	-1	-1	1	1
