YardCraneScheduling
number of cranes
1
number of containers
40
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
4	14	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	9	10	2	0	-1	-1	372	1	1
2	D	2	1	1	0	62	-1	-1	1	1
1	D	7	37	4	0	112	-1	-1	3	3
3	O	9	24	4	0	-1	660	-1	3	3
1	D	3	25	3	0	112	-1	-1	3	3
1	D	2	35	1	0	76	-1	-1	3	3
3	O	9	40	2	0	-1	125	-1	3	3
2	D	4	16	1	0	49	-1	-1	1	1
3	O	8	27	1	0	-1	321	-1	3	3
3	O	6	30	2	0	-1	468	-1	3	3
4	O	10	30	2	0	-1	-1	623	1	1
3	O	5	12	3	0	-1	475	-1	3	3
1	D	5	17	1	0	122	-1	-1	3	3
2	D	3	33	2	0	45	-1	-1	1	1
4	O	6	13	2	0	-1	-1	356	1	1
3	O	4	9	3	0	-1	420	-1	3	3
1	D	5	24	4	0	45	-1	-1	3	3
3	O	7	41	1	0	-1	560	-1	3	3
3	O	4	18	1	0	-1	670	-1	3	3
3	O	1	27	1	0	-1	216	-1	3	3
4	O	8	36	1	0	-1	-1	24	1	1
2	D	4	11	2	0	144	-1	-1	1	1
1	D	6	41	1	0	132	-1	-1	3	3
3	O	10	36	2	0	-1	524	-1	3	3
2	D	10	38	1	0	112	-1	-1	1	1
3	O	5	28	3	0	-1	360	-1	3	3
4	O	3	20	1	2	-1	-1	223	1	1
1	D	5	16	4	0	103	-1	-1	3	3
3	O	1	21	1	0	-1	380	-1	3	3
2	D	8	31	3	0	146	-1	-1	1	1
2	D	10	1	1	0	9	-1	-1	1	1
3	O	1	29	2	0	-1	128	-1	3	3
1	D	9	15	4	0	90	-1	-1	3	3
4	O	5	37	4	0	-1	-1	663	1	1
1	D	10	16	2	0	61	-1	-1	3	3
2	D	9	25	3	0	12	-1	-1	1	1
2	D	8	32	2	0	144	-1	-1	1	1
4	O	2	18	3	0	-1	-1	46	1	1
2	D	3	15	3	0	110	-1	-1	1	1
3	O	3	13	4	0	-1	2	-1	3	3
