YardCraneScheduling
number of cranes
1
number of containers
40
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
2	20	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	8	1	3	0	-1	-1	634	1	1
1	D	4	29	2	0	35	-1	-1	3	3
1	D	7	7	4	0	63	-1	-1	3	3
2	D	1	42	3	0	64	-1	-1	1	1
3	O	7	16	4	0	-1	513	-1	3	3
2	D	4	27	3	0	121	-1	-1	1	1
1	D	4	33	4	0	6	-1	-1	3	3
4	O	6	33	2	0	-1	-1	55	1	1
2	D	2	16	1	0	33	-1	-1	1	1
1	D	2	18	2	0	125	-1	-1	3	3
1	D	6	38	4	0	2	-1	-1	3	3
3	O	9	5	4	0	-1	87	-1	3	3
3	O	3	34	4	0	-1	126	-1	3	3
4	O	7	17	3	0	-1	-1	318	1	1
3	O	10	12	2	0	-1	320	-1	3	3
3	O	1	1	3	0	-1	259	-1	3	3
4	O	10	19	2	0	-1	-1	533	1	1
4	O	7	14	3	0	-1	-1	374	1	1
2	D	9	33	2	0	32	-1	-1	1	1
2	D	4	28	2	0	54	-1	-1	1	1
1	D	4	36	3	0	135	-1	-1	3	3
2	D	3	37	3	0	163	-1	-1	1	1
2	D	7	8	3	0	96	-1	-1	1	1
3	O	8	27	2	0	-1	185	-1	3	3
2	D	3	41	2	0	87	-1	-1	1	1
1	D	3	10	1	0	47	-1	-1	3	3
2	D	3	6	1	0	157	-1	-1	1	1
3	O	10	9	1	0	-1	127	-1	3	3
3	O	10	8	3	0	-1	641	-1	3	3
3	O	8	20	3	0	-1	197	-1	3	3
1	D	9	38	4	0	90	-1	-1	3	3
1	D	8	25	1	0	73	-1	-1	3	3
4	O	8	38	3	0	-1	-1	636	1	1
2	D	10	28	4	0	167	-1	-1	1	1
1	D	1	5	3	0	33	-1	-1	3	3
1	D	5	31	4	0	76	-1	-1	3	3
2	D	8	19	1	0	49	-1	-1	1	1
3	O	4	15	2	0	-1	601	-1	3	3
2	D	10	20	1	0	130	-1	-1	1	1
3	O	2	12	2	0	-1	28	-1	3	3
