YardCraneScheduling
number of cranes
1
number of containers
50
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
3	0	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
1	D	1	3	1	0	88	-1	-1	3	3
2	D	2	5	1	0	78	-1	-1	1	1
3	O	9	36	1	0	-1	271	-1	3	3
2	D	7	24	1	0	68	-1	-1	1	1
2	D	1	10	1	0	103	-1	-1	1	1
4	O	4	6	1	0	-1	-1	16	1	1
3	O	2	40	3	0	-1	551	-1	3	3
1	D	1	36	1	0	144	-1	-1	3	3
2	D	2	21	1	0	11	-1	-1	1	1
4	O	5	20	4	0	-1	-1	552	1	1
1	D	7	40	4	0	99	-1	-1	3	3
4	O	8	39	2	1	-1	-1	375	1	1
1	D	6	27	1	0	75	-1	-1	3	3
3	O	10	14	1	0	-1	130	-1	3	3
1	D	10	9	3	0	164	-1	-1	3	3
3	O	7	1	1	0	-1	322	-1	3	3
1	D	1	29	3	0	20	-1	-1	3	3
3	O	8	33	2	0	-1	556	-1	3	3
2	D	2	35	3	0	209	-1	-1	1	1
2	D	9	42	2	0	107	-1	-1	1	1
1	D	7	37	1	0	183	-1	-1	3	3
4	O	4	8	2	1	-1	-1	285	1	1
3	O	2	17	4	0	-1	562	-1	3	3
3	O	5	23	2	0	-1	184	-1	3	3
4	O	8	37	2	0	-1	-1	242	1	1
3	O	6	7	2	0	-1	361	-1	3	3
2	D	5	15	4	0	194	-1	-1	1	1
2	D	1	23	4	0	63	-1	-1	1	1
2	D	9	6	2	0	162	-1	-1	1	1
2	D	4	16	4	0	59	-1	-1	1	1
2	D	8	25	4	0	139	-1	-1	1	1
2	D	4	10	4	0	158	-1	-1	1	1
3	O	10	2	4	0	-1	307	-1	3	3
2	D	6	39	1	0	34	-1	-1	1	1
3	O	10	15	2	1	-1	404	-1	3	3
2	D	5	28	1	0	20	-1	-1	1	1
2	D	8	21	2	0	84	-1	-1	1	1
2	D	3	24	2	0	23	-1	-1	1	1
4	O	5	10	1	0	-1	-1	331	1	1
1	D	4	29	3	0	111	-1	-1	3	3
1	D	1	25	2	0	46	-1	-1	3	3
3	O	8	40	1	2	-1	574	-1	3	3
4	O	9	12	2	0	-1	-1	396	1	1
4	O	9	35	1	0	-1	-1	250	1	1
1	D	1	17	1	0	207	-1	-1	3	3
1	D	5	7	2	0	22	-1	-1	3	3
4	O	3	4	4	0	-1	-1	646	1	1
2	D	4	26	2	0	115	-1	-1	1	1
1	D	7	6	3	0	106	-1	-1	3	3
2	D	10	25	1	0	140	-1	-1	1	1
