YardCraneScheduling
number of cranes
1
number of containers
50
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
10	19	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
3	O	5	30	1	2	-1	40	-1	3	3
4	O	10	8	3	0	-1	-1	104	1	1
2	D	1	26	3	0	163	-1	-1	1	1
4	O	6	26	2	0	-1	-1	770	1	1
3	O	2	29	1	0	-1	282	-1	3	3
4	O	1	12	3	0	-1	-1	634	1	1
1	D	1	25	1	0	10	-1	-1	3	3
1	D	5	19	1	0	130	-1	-1	3	3
3	O	6	25	4	0	-1	590	-1	3	3
1	D	6	1	4	0	105	-1	-1	3	3
1	D	8	2	4	0	18	-1	-1	3	3
4	O	8	27	1	0	-1	-1	701	1	1
4	O	8	40	1	0	-1	-1	293	1	1
2	D	9	39	4	0	96	-1	-1	1	1
1	D	4	7	2	0	8	-1	-1	3	3
4	O	6	21	3	0	-1	-1	434	1	1
3	O	5	16	3	0	-1	149	-1	3	3
4	O	2	21	2	1	-1	-1	488	1	1
1	D	1	16	3	0	202	-1	-1	3	3
3	O	9	31	4	0	-1	111	-1	3	3
4	O	10	4	4	0	-1	-1	246	1	1
3	O	1	32	3	0	-1	817	-1	3	3
4	O	4	36	3	0	-1	-1	303	1	1
1	D	10	5	2	0	201	-1	-1	3	3
2	D	2	39	3	0	3	-1	-1	1	1
4	O	5	2	1	0	-1	-1	43	1	1
4	O	2	42	4	0	-1	-1	23	1	1
1	D	1	10	2	0	94	-1	-1	3	3
2	D	6	17	1	0	114	-1	-1	1	1
4	O	4	12	1	1	-1	-1	0	1	1
4	O	2	23	4	0	-1	-1	631	1	1
1	D	10	6	2	0	44	-1	-1	3	3
1	D	3	15	1	0	196	-1	-1	3	3
2	D	6	6	2	0	93	-1	-1	1	1
2	D	5	40	1	0	53	-1	-1	1	1
2	D	8	13	2	0	136	-1	-1	1	1
1	D	3	26	4	0	113	-1	-1	3	3
4	O	3	27	4	0	-1	-1	796	1	1
4	O	7	17	2	1	-1	-1	294	1	1
1	D	5	34	2	0	120	-1	-1	3	3
4	O	9	6	2	0	-1	-1	396	1	1
3	O	6	36	4	0	-1	500	-1	3	3
3	O	3	4	2	0	-1	67	-1	3	3
1	D	3	3	4	0	188	-1	-1	3	3
1	D	9	36	4	0	5	-1	-1	3	3
2	D	5	7	2	0	27	-1	-1	1	1
2	D	4	21	4	0	182	-1	-1	1	1
3	O	3	36	2	0	-1	463	-1	3	3
1	D	10	22	4	0	195	-1	-1	3	3
1	D	6	40	1	0	92	-1	-1	3	3
