YardCraneScheduling
number of cranes
1
number of containers
100
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
8	33	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
2	D	10	3	1	0	322	-1	-1	1	1
1	D	6	17	1	0	213	-1	-1	3	3
3	O	2	26	2	0	-1	246	-1	3	3
1	D	7	37	2	0	45	-1	-1	3	3
2	D	8	38	2	0	50	-1	-1	1	1
1	D	9	14	1	0	209	-1	-1	3	3
3	O	5	1	4	0	-1	1641	-1	3	3
4	O	8	14	1	0	-1	-1	1516	1	1
4	O	7	20	3	0	-1	-1	1513	1	1
2	D	8	13	4	0	372	-1	-1	1	1
1	D	4	40	4	0	222	-1	-1	3	3
1	D	8	16	3	0	290	-1	-1	3	3
1	D	5	16	4	0	337	-1	-1	3	3
1	D	1	2	2	0	316	-1	-1	3	3
1	D	10	32	4	0	182	-1	-1	3	3
3	O	3	19	3	0	-1	790	-1	3	3
3	O	1	37	2	1	-1	353	-1	3	3
3	O	7	14	4	0	-1	579	-1	3	3
1	D	7	31	2	0	216	-1	-1	3	3
4	O	2	42	1	2	-1	-1	1492	1	1
4	O	7	39	3	0	-1	-1	389	1	1
4	O	5	28	1	1	-1	-1	919	1	1
3	O	4	11	1	1	-1	601	-1	3	3
3	O	8	25	2	1	-1	1140	-1	3	3
3	O	5	29	3	0	-1	139	-1	3	3
3	O	3	29	1	1	-1	87	-1	3	3
2	D	10	40	1	0	385	-1	-1	1	1
4	O	3	34	1	1	-1	-1	926	1	1
2	D	7	12	1	0	349	-1	-1	1	1
1	D	8	11	3	0	135	-1	-1	3	3
3	O	9	37	3	0	-1	1238	-1	3	3
1	D	3	39	1	0	90	-1	-1	3	3
4	O	7	33	4	0	-1	-1	636	1	1
2	D	3	33	1	0	13	-1	-1	1	1
1	D	9	24	2	0	415	-1	-1	3	3
2	D	2	3	3	0	414	-1	-1	1	1
1	D	10	18	3	0	224	-1	-1	3	3
4	O	8	33	4	0	-1	-1	1310	1	1
1	D	1	41	3	0	128	-1	-1	3	3
3	O	8	8	4	0	-1	1095	-1	3	3
3	O	6	34	3	0	-1	1044	-1	3	3
1	D	2	32	4	0	121	-1	-1	3	3
2	D	6	1	4	0	337	-1	-1	1	1
4	O	9	10	2	0	-1	-1	1148	1	1
4	O	3	20	2	0	-1	-1	203	1	1
1	D	8	28	2	0	124	-1	-1	3	3
4	O	8	15	1	2	-1	-1	284	1	1
4	O	1	26	3	0	-1	-1	1032	1	1
1	D	10	1	1	0	196	-1	-1	3	3
4	O	7	32	1	2	-1	-1	436	1	1
2	D	10	36	2	0	9	-1	-1	1	1
4	O	3	27	3	0	-1	-1	1551	1	1
4	O	3	40	2	0	-1	-1	562	1	1
2	D	2	10	3	0	216	-1	-1	1	1
2	D	9	25	3	0	384	-1	-1	1	1
4	O	4	23	3	0	-1	-1	677	1	1
2	D	5	30	2	0	228	-1	-1	1	1
1	D	6	3	2	0	13	-1	-1	3	3
2	D	9	22	3	0	231	-1	-1	1	1
3	O	6	5	2	0	-1	1291	-1	3	3
2	D	3	12	4	0	276	-1	-1	1	1
2	D	9	6	3	0	294	-1	-1	1	1
3	O	6	41	1	2	-1	1291	-1	3	3
1	D	2	27	4	0	213	-1	-1	3	3
1	D	9	29	3	0	171	-1	-1	3	3
3	O	10	19	3	0	-1	1240	-1	3	3
4	O	5	24	3	0	-1	-1	1057	1	1
3	O	1	40	3	0	-1	1538	-1	3	3
3	O	2	24	1	2	-1	137	-1	3	3
4	O	7	24	1	0	-1	-1	1288	1	1
4	O	1	28	3	0	-1	-1	122	1	1
2	D	5	39	1	0	137	-1	-1	1	1
3	O	5	4	4	0	-1	1556	-1	3	3
4	O	8	3	4	0	-1	-1	116	1	1
3	O	10	26	3	0	-1	694	-1	3	3
2	D	8	27	2	0	397	-1	-1	1	1
1	D	10	12	1	0	282	-1	-1	3	3
3	O	6	15	3	0	-1	734	-1	3	3
2	D	1	33	4	0	1	-1	-1	1	1
2	D	2	36	3	0	179	-1	-1	1	1
4	O	7	38	1	1	-1	-1	391	1	1
1	D	10	37	3	0	188	-1	-1	3	3
2	D	8	20	2	0	203	-1	-1	1	1
2	D	1	23	2	0	381	-1	-1	1	1
3	O	6	8	1	2	-1	1396	-1	3	3
1	D	3	23	1	0	269	-1	-1	3	3
3	O	10	5	4	0	-1	979	-1	3	3
4	O	1	1	3	0	-1	-1	1620	1	1
3	O	7	35	2	0	-1	32	-1	3	3
4	O	1	21	4	0	-1	-1	1228	1	1
4	O	5	20	3	0	-1	-1	1265	1	1
3	O	7	1	3	0	-1	1432	-1	3	3
3	O	10	10	3	0	-1	949	-1	3	3
4	O	8	24	2	0	-1	-1	597	1	1
3	O	1	34	3	0	-1	731	-1	3	3
3	O	2	7	3	0	-1	597	-1	3	3
4	O	1	35	3	0	-1	-1	1335	1	1
2	D	3	25	3	0	230	-1	-1	1	1
3	O	9	9	3	0	-1	1579	-1	3	3
4	O	5	10	4	0	-1	-1	1349	1	1
