YardCraneScheduling
number of cranes
1
number of containers
150
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
7	18	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	8	14	1	1	-1	-1	2396	1	1
1	D	3	28	1	0	534	-1	-1	3	3
2	D	5	27	1	0	194	-1	-1	1	1
2	D	3	38	2	0	399	-1	-1	1	1
1	D	7	37	3	0	206	-1	-1	3	3
2	D	9	3	4	0	449	-1	-1	1	1
1	D	3	11	2	0	166	-1	-1	3	3
3	O	4	37	3	0	-1	541	-1	3	3
3	O	2	42	4	0	-1	458	-1	3	3
3	O	6	37	2	0	-1	1506	-1	3	3
4	O	9	25	2	0	-1	-1	635	1	1
2	D	3	5	1	0	455	-1	-1	1	1
3	O	4	31	3	0	-1	1314	-1	3	3
3	O	5	2	4	0	-1	2341	-1	3	3
3	O	10	13	4	0	-1	848	-1	3	3
3	O	8	30	4	0	-1	1235	-1	3	3
2	D	6	21	2	0	68	-1	-1	1	1
1	D	8	10	4	0	238	-1	-1	3	3
3	O	3	35	3	0	-1	1519	-1	3	3
4	O	2	12	1	0	-1	-1	1542	1	1
3	O	2	35	3	0	-1	2125	-1	3	3
1	D	10	20	1	0	20	-1	-1	3	3
3	O	1	3	2	0	-1	696	-1	3	3
1	D	4	6	3	0	566	-1	-1	3	3
1	D	6	40	3	0	245	-1	-1	3	3
2	D	7	8	4	0	187	-1	-1	1	1
2	D	3	2	2	0	201	-1	-1	1	1
3	O	1	35	1	0	-1	342	-1	3	3
3	O	9	4	1	1	-1	982	-1	3	3
1	D	5	28	1	0	326	-1	-1	3	3
4	O	5	12	1	0	-1	-1	517	1	1
1	D	10	23	2	0	491	-1	-1	3	3
2	D	9	10	4	0	314	-1	-1	1	1
2	D	1	38	3	0	220	-1	-1	1	1
1	D	7	32	3	0	418	-1	-1	3	3
1	D	2	10	1	0	624	-1	-1	3	3
2	D	10	29	4	0	513	-1	-1	1	1
3	O	10	42	2	0	-1	2129	-1	3	3
2	D	4	20	3	0	122	-1	-1	1	1
3	O	1	23	3	0	-1	1814	-1	3	3
3	O	5	31	3	0	-1	595	-1	3	3
2	D	4	28	1	0	588	-1	-1	1	1
3	O	2	21	2	0	-1	2429	-1	3	3
2	D	10	2	1	0	219	-1	-1	1	1
3	O	10	9	2	1	-1	2370	-1	3	3
2	D	8	25	1	0	280	-1	-1	1	1
4	O	4	22	1	0	-1	-1	38	1	1
3	O	1	17	3	0	-1	1659	-1	3	3
1	D	1	22	2	0	519	-1	-1	3	3
4	O	4	16	4	0	-1	-1	2234	1	1
2	D	4	25	3	0	298	-1	-1	1	1
1	D	2	9	4	0	58	-1	-1	3	3
4	O	8	21	2	0	-1	-1	1666	1	1
4	O	7	2	4	0	-1	-1	659	1	1
2	D	6	11	1	0	557	-1	-1	1	1
2	D	5	38	4	0	109	-1	-1	1	1
1	D	7	13	1	0	136	-1	-1	3	3
1	D	10	12	3	0	104	-1	-1	3	3
1	D	5	35	2	0	614	-1	-1	3	3
1	D	2	28	4	0	6	-1	-1	3	3
1	D	8	19	3	0	342	-1	-1	3	3
1	D	10	21	3	0	294	-1	-1	3	3
4	O	9	5	1	2	-1	-1	2483	1	1
2	D	1	20	1	0	64	-1	-1	1	1
4	O	6	32	2	0	-1	-1	1472	1	1
3	O	9	8	4	0	-1	310	-1	3	3
4	O	10	34	4	0	-1	-1	1352	1	1
2	D	10	26	2	0	327	-1	-1	1	1
4	O	6	23	3	0	-1	-1	2390	1	1
4	O	10	38	1	0	-1	-1	1910	1	1
4	O	5	36	4	0	-1	-1	1809	1	1
4	O	10	16	2	0	-1	-1	2415	1	1
4	O	8	39	4	0	-1	-1	768	1	1
3	O	9	6	4	0	-1	2129	-1	3	3
1	D	7	28	2	0	8	-1	-1	3	3
3	O	9	26	4	0	-1	301	-1	3	3
3	O	2	5	3	0	-1	569	-1	3	3
3	O	1	41	4	0	-1	1586	-1	3	3
2	D	7	23	3	0	109	-1	-1	1	1
2	D	1	36	2	0	81	-1	-1	1	1
2	D	10	33	1	0	251	-1	-1	1	1
1	D	7	39	3	0	373	-1	-1	3	3
4	O	10	36	4	0	-1	-1	2431	1	1
1	D	8	12	1	0	76	-1	-1	3	3
1	D	7	35	4	0	198	-1	-1	3	3
2	D	7	15	1	0	409	-1	-1	1	1
3	O	2	16	2	0	-1	2054	-1	3	3
2	D	4	39	4	0	25	-1	-1	1	1
1	D	5	21	3	0	493	-1	-1	3	3
4	O	5	16	1	1	-1	-1	1440	1	1
2	D	4	3	3	0	397	-1	-1	1	1
2	D	7	16	1	0	344	-1	-1	1	1
3	O	1	31	4	0	-1	1602	-1	3	3
1	D	8	41	2	0	343	-1	-1	3	3
3	O	9	11	4	0	-1	1880	-1	3	3
3	O	8	9	4	0	-1	1370	-1	3	3
1	D	6	9	1	0	131	-1	-1	3	3
4	O	9	14	4	0	-1	-1	1855	1	1
4	O	4	35	4	0	-1	-1	131	1	1
3	O	4	19	2	0	-1	1690	-1	3	3
2	D	5	5	2	0	497	-1	-1	1	1
2	D	7	41	3	0	134	-1	-1	1	1
4	O	4	9	1	0	-1	-1	1116	1	1
1	D	3	15	4	0	534	-1	-1	3	3
3	O	1	26	1	0	-1	1371	-1	3	3
3	O	8	7	2	0	-1	280	-1	3	3
1	D	7	34	3	0	93	-1	-1	3	3
3	O	2	22	4	0	-1	920	-1	3	3
3	O	6	26	1	0	-1	696	-1	3	3
1	D	3	26	1	0	78	-1	-1	3	3
2	D	8	28	3	0	122	-1	-1	1	1
4	O	2	41	2	0	-1	-1	1201	1	1
2	D	9	16	2	0	331	-1	-1	1	1
1	D	1	18	3	0	205	-1	-1	3	3
2	D	4	32	4	0	392	-1	-1	1	1
4	O	5	11	4	0	-1	-1	491	1	1
2	D	8	29	2	0	297	-1	-1	1	1
2	D	7	7	4	0	557	-1	-1	1	1
2	D	7	3	4	0	374	-1	-1	1	1
3	O	1	27	2	0	-1	222	-1	3	3
3	O	2	32	2	1	-1	2015	-1	3	3
2	D	5	19	4	0	180	-1	-1	1	1
1	D	10	35	4	0	106	-1	-1	3	3
1	D	4	42	2	0	374	-1	-1	3	3
4	O	9	2	4	0	-1	-1	985	1	1
4	O	9	29	3	0	-1	-1	483	1	1
2	D	4	15	3	0	174	-1	-1	1	1
3	O	5	7	3	0	-1	1167	-1	3	3
1	D	1	19	2	0	335	-1	-1	3	3
4	O	9	42	4	0	-1	-1	2038	1	1
3	O	4	5	2	1	-1	2338	-1	3	3
4	O	2	27	1	0	-1	-1	420	1	1
4	O	3	31	2	1	-1	-1	300	1	1
4	O	4	7	4	0	-1	-1	1995	1	1
3	O	1	15	1	2	-1	1371	-1	3	3
3	O	6	19	2	1	-1	887	-1	3	3
3	O	2	38	1	1	-1	948	-1	3	3
2	D	6	10	3	0	295	-1	-1	1	1
2	D	7	40	2	0	575	-1	-1	1	1
2	D	5	4	2	0	46	-1	-1	1	1
3	O	7	12	1	2	-1	1088	-1	3	3
3	O	10	28	2	1	-1	104	-1	3	3
1	D	3	42	1	0	498	-1	-1	3	3
1	D	9	33	1	0	317	-1	-1	3	3
4	O	10	4	4	0	-1	-1	1084	1	1
1	D	5	37	1	0	102	-1	-1	3	3
1	D	1	29	2	0	358	-1	-1	3	3
2	D	5	8	3	0	14	-1	-1	1	1
1	D	3	24	2	0	431	-1	-1	3	3
3	O	4	4	1	2	-1	1184	-1	3	3
