YardCraneScheduling
number of cranes
1
number of containers
200
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
7	37	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
3	O	10	5	2	1	-1	2657	-1	3	3
3	O	8	41	1	0	-1	1426	-1	3	3
2	D	6	32	2	0	353	-1	-1	1	1
3	O	5	34	1	2	-1	746	-1	3	3
2	D	4	37	2	0	675	-1	-1	1	1
3	O	4	1	1	2	-1	2687	-1	3	3
2	D	3	23	4	0	739	-1	-1	1	1
1	D	9	42	3	0	568	-1	-1	3	3
3	O	2	8	1	0	-1	1259	-1	3	3
1	D	5	29	4	0	665	-1	-1	3	3
4	O	8	13	4	0	-1	-1	275	1	1
2	D	3	15	2	0	251	-1	-1	1	1
1	D	3	13	2	0	740	-1	-1	3	3
3	O	3	2	4	0	-1	2335	-1	3	3
3	O	6	39	4	0	-1	190	-1	3	3
1	D	4	29	4	0	270	-1	-1	3	3
1	D	10	32	1	0	55	-1	-1	3	3
1	D	8	19	3	0	59	-1	-1	3	3
3	O	8	36	3	0	-1	878	-1	3	3
1	D	10	22	1	0	442	-1	-1	3	3
2	D	8	18	2	0	6	-1	-1	1	1
1	D	9	1	3	0	666	-1	-1	3	3
4	O	8	6	2	0	-1	-1	841	1	1
4	O	6	6	1	0	-1	-1	2554	1	1
1	D	10	21	4	0	331	-1	-1	3	3
1	D	8	14	3	0	589	-1	-1	3	3
1	D	3	5	2	0	281	-1	-1	3	3
1	D	1	30	2	0	796	-1	-1	3	3
1	D	6	18	4	0	72	-1	-1	3	3
1	D	10	2	2	0	736	-1	-1	3	3
4	O	7	18	3	0	-1	-1	2113	1	1
4	O	1	14	4	0	-1	-1	2502	1	1
2	D	7	27	3	0	308	-1	-1	1	1
3	O	9	8	4	0	-1	1906	-1	3	3
3	O	1	29	3	0	-1	2079	-1	3	3
3	O	3	30	1	1	-1	545	-1	3	3
3	O	10	13	1	0	-1	895	-1	3	3
3	O	1	11	4	0	-1	597	-1	3	3
4	O	9	15	3	0	-1	-1	2168	1	1
3	O	5	27	1	2	-1	1915	-1	3	3
4	O	7	13	2	0	-1	-1	155	1	1
4	O	2	2	1	0	-1	-1	2264	1	1
2	D	3	21	4	0	148	-1	-1	1	1
4	O	1	33	1	0	-1	-1	1492	1	1
4	O	10	29	4	0	-1	-1	1831	1	1
4	O	4	8	2	1	-1	-1	2065	1	1
1	D	3	38	1	0	569	-1	-1	3	3
4	O	3	41	2	0	-1	-1	1665	1	1
1	D	4	20	4	0	838	-1	-1	3	3
4	O	10	31	1	0	-1	-1	2513	1	1
3	O	6	2	1	0	-1	2362	-1	3	3
3	O	9	23	3	0	-1	2965	-1	3	3
3	O	3	22	2	0	-1	1147	-1	3	3
2	D	4	26	2	0	559	-1	-1	1	1
4	O	7	26	3	0	-1	-1	1916	1	1
2	D	10	25	2	0	786	-1	-1	1	1
4	O	7	42	4	0	-1	-1	481	1	1
4	O	2	3	1	1	-1	-1	2819	1	1
4	O	1	24	1	1	-1	-1	641	1	1
1	D	5	31	1	0	99	-1	-1	3	3
4	O	7	23	3	0	-1	-1	1836	1	1
1	D	5	38	1	0	352	-1	-1	3	3
4	O	4	18	3	0	-1	-1	3073	1	1
1	D	8	2	3	0	467	-1	-1	3	3
1	D	5	39	2	0	586	-1	-1	3	3
2	D	9	27	3	0	694	-1	-1	1	1
3	O	8	12	3	0	-1	852	-1	3	3
1	D	1	40	4	0	459	-1	-1	3	3
1	D	8	38	2	0	451	-1	-1	3	3
1	D	5	2	2	0	632	-1	-1	3	3
1	D	4	23	2	0	174	-1	-1	3	3
4	O	5	13	3	0	-1	-1	1541	1	1
3	O	4	11	1	0	-1	322	-1	3	3
4	O	7	21	3	0	-1	-1	2376	1	1
2	D	3	3	2	0	751	-1	-1	1	1
1	D	9	21	4	0	345	-1	-1	3	3
1	D	2	40	2	0	290	-1	-1	3	3
1	D	2	39	4	0	736	-1	-1	3	3
2	D	8	9	2	0	380	-1	-1	1	1
2	D	9	35	1	0	633	-1	-1	1	1
4	O	9	24	3	0	-1	-1	2938	1	1
3	O	1	12	1	0	-1	3237	-1	3	3
1	D	2	9	4	0	745	-1	-1	3	3
4	O	6	4	4	0	-1	-1	3342	1	1
1	D	6	33	2	0	86	-1	-1	3	3
1	D	1	42	3	0	588	-1	-1	3	3
4	O	6	12	3	0	-1	-1	1	1	1
1	D	3	36	2	0	548	-1	-1	3	3
4	O	7	6	2	1	-1	-1	863	1	1
4	O	3	40	3	0	-1	-1	1579	1	1
4	O	8	30	1	1	-1	-1	2917	1	1
1	D	9	19	4	0	286	-1	-1	3	3
1	D	5	15	4	0	763	-1	-1	3	3
4	O	10	8	1	0	-1	-1	2935	1	1
2	D	9	18	2	0	400	-1	-1	1	1
4	O	5	10	2	0	-1	-1	140	1	1
4	O	7	28	2	0	-1	-1	1413	1	1
1	D	7	41	1	0	555	-1	-1	3	3
1	D	10	17	4	0	130	-1	-1	3	3
3	O	1	18	1	2	-1	1066	-1	3	3
4	O	8	15	1	0	-1	-1	466	1	1
3	O	2	23	3	0	-1	1433	-1	3	3
2	D	1	41	3	0	267	-1	-1	1	1
2	D	2	15	2	0	128	-1	-1	1	1
3	O	1	19	4	0	-1	1765	-1	3	3
4	O	1	27	3	0	-1	-1	1509	1	1
1	D	8	16	3	0	261	-1	-1	3	3
1	D	1	34	1	0	724	-1	-1	3	3
3	O	4	38	2	0	-1	2425	-1	3	3
1	D	7	33	3	0	327	-1	-1	3	3
2	D	10	27	1	0	798	-1	-1	1	1
3	O	7	3	4	0	-1	1554	-1	3	3
3	O	2	17	1	1	-1	1460	-1	3	3
3	O	4	6	1	0	-1	3007	-1	3	3
1	D	10	7	1	0	25	-1	-1	3	3
2	D	1	8	3	0	0	-1	-1	1	1
2	D	6	38	4	0	278	-1	-1	1	1
3	O	3	18	3	0	-1	2759	-1	3	3
2	D	6	37	4	0	233	-1	-1	1	1
2	D	2	37	4	0	210	-1	-1	1	1
1	D	3	4	3	0	107	-1	-1	3	3
4	O	10	28	3	0	-1	-1	2415	1	1
1	D	6	9	2	0	161	-1	-1	3	3
2	D	10	42	3	0	461	-1	-1	1	1
2	D	2	11	3	0	318	-1	-1	1	1
3	O	6	8	1	2	-1	864	-1	3	3
2	D	10	20	4	0	408	-1	-1	1	1
3	O	9	13	4	0	-1	633	-1	3	3
4	O	9	37	4	0	-1	-1	2446	1	1
1	D	2	16	1	0	371	-1	-1	3	3
2	D	5	35	3	0	11	-1	-1	1	1
3	O	8	10	3	0	-1	2760	-1	3	3
3	O	2	19	1	0	-1	1820	-1	3	3
1	D	5	32	1	0	555	-1	-1	3	3
3	O	2	21	4	0	-1	1371	-1	3	3
2	D	9	32	2	0	465	-1	-1	1	1
2	D	4	14	2	0	266	-1	-1	1	1
2	D	9	5	4	0	261	-1	-1	1	1
4	O	6	24	2	1	-1	-1	1932	1	1
2	D	3	37	2	0	693	-1	-1	1	1
2	D	6	21	2	0	775	-1	-1	1	1
3	O	1	32	1	2	-1	2989	-1	3	3
4	O	7	35	3	0	-1	-1	979	1	1
3	O	2	7	3	0	-1	2480	-1	3	3
3	O	9	34	2	1	-1	2288	-1	3	3
2	D	2	24	3	0	191	-1	-1	1	1
3	O	9	14	2	1	-1	254	-1	3	3
2	D	4	22	3	0	352	-1	-1	1	1
1	D	5	16	2	0	28	-1	-1	3	3
4	O	10	26	4	0	-1	-1	675	1	1
2	D	6	14	4	0	747	-1	-1	1	1
4	O	4	9	2	0	-1	-1	1438	1	1
