YardCraneScheduling
number of cranes
1
number of containers
100
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
7	10	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
2	D	4	35	1	0	62	-1	-1	1	1
2	D	1	19	2	0	120	-1	-1	1	1
1	D	3	18	2	0	388	-1	-1	3	3
4	O	8	33	4	0	-1	-1	524	1	1
4	O	1	25	1	0	-1	-1	722	1	1
2	D	5	21	4	0	152	-1	-1	1	1
2	D	7	42	1	0	109	-1	-1	1	1
1	D	10	30	2	0	342	-1	-1	3	3
2	D	10	14	3	0	34	-1	-1	1	1
4	O	4	5	4	0	-1	-1	1333	1	1
3	O	7	30	4	0	-1	464	-1	3	3
1	D	2	36	4	0	252	-1	-1	3	3
3	O	5	28	3	0	-1	440	-1	3	3
4	O	9	15	4	0	-1	-1	283	1	1
1	D	6	3	4	0	78	-1	-1	3	3
2	D	9	4	1	0	293	-1	-1	1	1
3	O	4	28	2	0	-1	1124	-1	3	3
4	O	5	2	1	1	-1	-1	864	1	1
3	O	5	27	1	1	-1	1115	-1	3	3
4	O	4	29	2	1	-1	-1	575	1	1
1	D	6	1	3	0	147	-1	-1	3	3
2	D	4	24	2	0	86	-1	-1	1	1
4	O	7	12	4	0	-1	-1	1202	1	1
1	D	7	4	3	0	261	-1	-1	3	3
4	O	10	32	2	0	-1	-1	223	1	1
2	D	8	3	3	0	260	-1	-1	1	1
2	D	9	23	3	0	232	-1	-1	1	1
3	O	1	12	1	2	-1	569	-1	3	3
4	O	3	8	2	0	-1	-1	1424	1	1
4	O	9	42	4	0	-1	-1	1572	1	1
3	O	2	42	3	0	-1	1032	-1	3	3
4	O	10	41	3	0	-1	-1	1533	1	1
4	O	1	9	4	0	-1	-1	1405	1	1
4	O	3	41	3	0	-1	-1	1448	1	1
4	O	6	27	3	0	-1	-1	771	1	1
3	O	8	5	4	0	-1	272	-1	3	3
1	D	4	26	4	0	122	-1	-1	3	3
1	D	7	8	3	0	60	-1	-1	3	3
4	O	3	32	2	1	-1	-1	469	1	1
3	O	1	31	2	0	-1	1183	-1	3	3
2	D	1	33	2	0	246	-1	-1	1	1
4	O	3	12	1	2	-1	-1	1020	1	1
3	O	1	38	4	0	-1	448	-1	3	3
1	D	9	1	4	0	180	-1	-1	3	3
4	O	3	3	3	0	-1	-1	794	1	1
4	O	7	25	4	0	-1	-1	927	1	1
4	O	4	19	1	2	-1	-1	1420	1	1
2	D	8	38	3	0	234	-1	-1	1	1
4	O	5	32	3	0	-1	-1	774	1	1
2	D	8	22	2	0	345	-1	-1	1	1
4	O	1	39	2	0	-1	-1	753	1	1
1	D	6	22	2	0	42	-1	-1	3	3
4	O	10	38	3	0	-1	-1	223	1	1
2	D	1	14	1	0	373	-1	-1	1	1
2	D	4	11	3	0	227	-1	-1	1	1
3	O	2	2	4	0	-1	50	-1	3	3
1	D	8	34	4	0	191	-1	-1	3	3
1	D	10	10	1	0	359	-1	-1	3	3
4	O	8	21	1	0	-1	-1	1450	1	1
3	O	1	4	4	0	-1	651	-1	3	3
4	O	6	34	3	0	-1	-1	707	1	1
3	O	7	1	1	0	-1	578	-1	3	3
2	D	2	40	3	0	401	-1	-1	1	1
2	D	8	42	4	0	100	-1	-1	1	1
2	D	6	18	2	0	392	-1	-1	1	1
1	D	3	40	4	0	143	-1	-1	3	3
2	D	3	26	3	0	344	-1	-1	1	1
1	D	10	16	4	0	119	-1	-1	3	3
2	D	6	21	1	0	132	-1	-1	1	1
3	O	3	14	3	0	-1	1117	-1	3	3
1	D	4	1	2	0	384	-1	-1	3	3
1	D	8	19	3	0	138	-1	-1	3	3
3	O	5	6	4	0	-1	761	-1	3	3
2	D	4	4	4	0	252	-1	-1	1	1
1	D	10	5	1	0	406	-1	-1	3	3
1	D	10	11	3	0	80	-1	-1	3	3
4	O	5	12	1	2	-1	-1	1562	1	1
1	D	10	27	1	0	22	-1	-1	3	3
4	O	3	21	3	0	-1	-1	104	1	1
2	D	4	3	2	0	250	-1	-1	1	1
4	O	6	42	2	0	-1	-1	144	1	1
2	D	8	28	2	0	279	-1	-1	1	1
1	D	6	14	1	0	409	-1	-1	3	3
3	O	5	38	1	0	-1	626	-1	3	3
1	D	9	34	1	0	196	-1	-1	3	3
2	D	8	15	1	0	159	-1	-1	1	1
1	D	4	36	2	0	359	-1	-1	3	3
3	O	6	36	3	0	-1	116	-1	3	3
1	D	9	3	2	0	396	-1	-1	3	3
3	O	8	39	4	0	-1	1073	-1	3	3
2	D	6	2	4	0	42	-1	-1	1	1
4	O	9	37	4	0	-1	-1	1561	1	1
3	O	8	1	2	0	-1	565	-1	3	3
3	O	7	21	4	0	-1	144	-1	3	3
4	O	1	5	4	0	-1	-1	1403	1	1
1	D	3	22	3	0	411	-1	-1	3	3
3	O	5	34	4	0	-1	338	-1	3	3
1	D	8	12	2	0	44	-1	-1	3	3
2	D	1	37	3	0	294	-1	-1	1	1
4	O	7	38	1	0	-1	-1	343	1	1
