YardCraneScheduling
number of cranes
1
number of containers
200
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
9	21	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	4	42	3	0	-1	-1	1492	1	1
4	O	4	41	4	0	-1	-1	1344	1	1
3	O	3	22	2	0	-1	3277	-1	3	3
1	D	4	7	3	0	414	-1	-1	3	3
2	D	6	6	2	0	375	-1	-1	1	1
3	O	4	34	2	1	-1	1199	-1	3	3
4	O	9	13	2	0	-1	-1	1422	1	1
3	O	1	8	2	0	-1	923	-1	3	3
1	D	10	7	1	0	91	-1	-1	3	3
1	D	4	11	4	0	383	-1	-1	3	3
2	D	8	25	4	0	715	-1	-1	1	1
1	D	7	37	3	0	741	-1	-1	3	3
2	D	4	16	1	0	135	-1	-1	1	1
3	O	3	4	4	0	-1	1792	-1	3	3
1	D	4	21	4	0	232	-1	-1	3	3
2	D	3	31	2	0	258	-1	-1	1	1
1	D	6	12	1	0	594	-1	-1	3	3
2	D	3	12	4	0	424	-1	-1	1	1
2	D	2	19	1	0	687	-1	-1	1	1
4	O	4	14	3	0	-1	-1	3219	1	1
2	D	8	11	4	0	764	-1	-1	1	1
3	O	9	39	3	0	-1	2280	-1	3	3
2	D	9	32	1	0	497	-1	-1	1	1
4	O	6	22	4	0	-1	-1	407	1	1
1	D	4	32	4	0	321	-1	-1	3	3
4	O	7	2	2	0	-1	-1	1873	1	1
4	O	1	11	4	0	-1	-1	97	1	1
3	O	5	38	1	1	-1	2589	-1	3	3
4	O	8	28	3	0	-1	-1	2899	1	1
1	D	1	39	3	0	209	-1	-1	3	3
1	D	5	22	3	0	572	-1	-1	3	3
4	O	8	35	3	0	-1	-1	2348	1	1
2	D	8	4	4	0	807	-1	-1	1	1
3	O	5	37	1	0	-1	2591	-1	3	3
1	D	4	1	1	0	731	-1	-1	3	3
3	O	4	15	1	2	-1	3285	-1	3	3
4	O	2	32	4	0	-1	-1	2548	1	1
4	O	2	1	3	0	-1	-1	3280	1	1
3	O	10	38	1	1	-1	711	-1	3	3
4	O	3	41	3	0	-1	-1	881	1	1
3	O	3	39	1	1	-1	940	-1	3	3
3	O	4	31	4	0	-1	712	-1	3	3
3	O	7	13	3	0	-1	1541	-1	3	3
1	D	5	25	4	0	236	-1	-1	3	3
2	D	6	17	2	0	123	-1	-1	1	1
2	D	10	41	3	0	30	-1	-1	1	1
4	O	8	19	2	0	-1	-1	2712	1	1
3	O	8	15	2	1	-1	1301	-1	3	3
1	D	7	39	2	0	64	-1	-1	3	3
3	O	6	4	3	0	-1	695	-1	3	3
1	D	3	9	4	0	25	-1	-1	3	3
2	D	5	5	2	0	756	-1	-1	1	1
4	O	8	30	1	2	-1	-1	1372	1	1
2	D	4	12	2	0	240	-1	-1	1	1
3	O	1	7	1	0	-1	3330	-1	3	3
1	D	1	24	4	0	466	-1	-1	3	3
1	D	7	9	1	0	21	-1	-1	3	3
2	D	3	40	3	0	401	-1	-1	1	1
4	O	5	19	4	0	-1	-1	1534	1	1
1	D	1	28	2	0	643	-1	-1	3	3
1	D	8	5	2	0	439	-1	-1	3	3
1	D	3	36	1	0	702	-1	-1	3	3
3	O	10	2	4	0	-1	2389	-1	3	3
2	D	2	40	3	0	765	-1	-1	1	1
4	O	10	31	1	2	-1	-1	3047	1	1
2	D	1	21	4	0	780	-1	-1	1	1
4	O	6	21	3	0	-1	-1	1590	1	1
1	D	4	8	2	0	217	-1	-1	3	3
2	D	6	39	1	0	73	-1	-1	1	1
1	D	6	5	3	0	635	-1	-1	3	3
4	O	1	33	2	1	-1	-1	2834	1	1
4	O	9	12	2	1	-1	-1	2190	1	1
1	D	2	35	4	0	763	-1	-1	3	3
1	D	8	3	3	0	548	-1	-1	3	3
3	O	8	34	2	0	-1	3166	-1	3	3
2	D	5	23	4	0	421	-1	-1	1	1
3	O	5	42	4	0	-1	1290	-1	3	3
4	O	2	17	3	0	-1	-1	698	1	1
1	D	4	33	2	0	532	-1	-1	3	3
3	O	1	40	2	0	-1	2019	-1	3	3
2	D	8	23	2	0	4	-1	-1	1	1
2	D	8	38	3	0	496	-1	-1	1	1
3	O	9	14	1	1	-1	2055	-1	3	3
2	D	7	30	2	0	128	-1	-1	1	1
1	D	6	34	1	0	348	-1	-1	3	3
1	D	10	23	1	0	223	-1	-1	3	3
4	O	6	42	3	0	-1	-1	1957	1	1
1	D	7	22	1	0	30	-1	-1	3	3
4	O	6	32	2	0	-1	-1	437	1	1
3	O	5	40	3	0	-1	2399	-1	3	3
3	O	8	20	3	0	-1	218	-1	3	3
1	D	1	3	3	0	118	-1	-1	3	3
1	D	5	31	1	0	689	-1	-1	3	3
4	O	5	8	1	1	-1	-1	1510	1	1
1	D	3	17	1	0	67	-1	-1	3	3
3	O	8	27	2	0	-1	2041	-1	3	3
2	D	6	8	4	0	685	-1	-1	1	1
4	O	4	25	1	1	-1	-1	3210	1	1
2	D	6	3	4	0	368	-1	-1	1	1
1	D	4	37	2	0	311	-1	-1	3	3
4	O	3	35	3	0	-1	-1	120	1	1
1	D	6	38	3	0	421	-1	-1	3	3
4	O	3	38	2	0	-1	-1	1354	1	1
4	O	10	25	4	0	-1	-1	1410	1	1
3	O	2	10	4	0	-1	2753	-1	3	3
3	O	1	25	4	0	-1	110	-1	3	3
1	D	9	18	3	0	389	-1	-1	3	3
3	O	8	7	2	0	-1	1249	-1	3	3
4	O	9	15	1	0	-1	-1	2347	1	1
4	O	7	15	1	0	-1	-1	2757	1	1
4	O	8	9	1	0	-1	-1	2563	1	1
1	D	3	30	2	0	540	-1	-1	3	3
1	D	2	41	1	0	477	-1	-1	3	3
1	D	1	42	1	0	264	-1	-1	3	3
3	O	7	35	3	0	-1	1077	-1	3	3
3	O	6	26	2	1	-1	3027	-1	3	3
3	O	4	22	2	1	-1	3137	-1	3	3
4	O	1	2	1	0	-1	-1	2156	1	1
4	O	9	8	4	0	-1	-1	2452	1	1
4	O	3	19	3	0	-1	-1	3033	1	1
4	O	7	20	3	0	-1	-1	1138	1	1
4	O	7	14	3	0	-1	-1	1864	1	1
1	D	2	20	2	0	181	-1	-1	3	3
3	O	9	3	1	0	-1	97	-1	3	3
2	D	8	12	2	0	627	-1	-1	1	1
2	D	2	38	2	0	626	-1	-1	1	1
3	O	9	27	4	0	-1	537	-1	3	3
1	D	9	29	2	0	363	-1	-1	3	3
3	O	5	16	3	0	-1	1899	-1	3	3
2	D	6	36	3	0	745	-1	-1	1	1
2	D	7	3	1	0	73	-1	-1	1	1
1	D	9	7	2	0	83	-1	-1	3	3
3	O	9	41	3	0	-1	1481	-1	3	3
1	D	9	38	2	0	700	-1	-1	3	3
1	D	7	34	4	0	53	-1	-1	3	3
3	O	4	2	3	0	-1	2954	-1	3	3
1	D	10	19	1	0	62	-1	-1	3	3
4	O	10	37	2	0	-1	-1	398	1	1
1	D	1	29	4	0	541	-1	-1	3	3
2	D	4	5	4	0	462	-1	-1	1	1
3	O	10	10	3	0	-1	2048	-1	3	3
2	D	2	25	1	0	765	-1	-1	1	1
2	D	5	11	3	0	806	-1	-1	1	1
4	O	1	4	3	0	-1	-1	2477	1	1
4	O	9	31	4	0	-1	-1	232	1	1
3	O	9	10	1	2	-1	3278	-1	3	3
3	O	8	33	4	0	-1	2031	-1	3	3
1	D	3	13	3	0	55	-1	-1	3	3
4	O	5	39	2	1	-1	-1	255	1	1
1	D	7	10	1	0	659	-1	-1	3	3
4	O	10	28	2	0	-1	-1	805	1	1
2	D	10	5	2	0	561	-1	-1	1	1
4	O	5	33	3	0	-1	-1	1574	1	1
4	O	7	6	1	2	-1	-1	3100	1	1
4	O	4	19	2	0	-1	-1	2082	1	1
4	O	5	26	3	0	-1	-1	2361	1	1
2	D	6	1	3	0	732	-1	-1	1	1
3	O	8	16	1	1	-1	2728	-1	3	3
3	O	3	32	3	0	-1	499	-1	3	3
2	D	9	6	2	0	681	-1	-1	1	1
2	D	2	3	2	0	307	-1	-1	1	1
1	D	8	13	1	0	709	-1	-1	3	3
3	O	5	12	3	0	-1	784	-1	3	3
3	O	9	42	4	0	-1	1060	-1	3	3
2	D	5	4	3	0	530	-1	-1	1	1
3	O	10	9	4	0	-1	2388	-1	3	3
4	O	4	35	4	0	-1	-1	3333	1	1
1	D	4	36	4	0	837	-1	-1	3	3
3	O	2	13	3	0	-1	1549	-1	3	3
3	O	3	8	4	0	-1	239	-1	3	3
4	O	7	33	3	0	-1	-1	2572	1	1
4	O	4	18	3	0	-1	-1	3193	1	1
3	O	1	22	4	0	-1	2030	-1	3	3
1	D	7	7	1	0	724	-1	-1	3	3
2	D	6	35	1	0	263	-1	-1	1	1
4	O	5	27	3	0	-1	-1	1702	1	1
4	O	8	26	1	0	-1	-1	2465	1	1
3	O	9	21	1	0	-1	1380	-1	3	3
2	D	8	6	2	0	467	-1	-1	1	1
1	D	4	40	4	0	721	-1	-1	3	3
4	O	5	14	1	0	-1	-1	1040	1	1
3	O	10	42	2	0	-1	2689	-1	3	3
3	O	8	14	4	0	-1	1237	-1	3	3
3	O	6	37	4	0	-1	132	-1	3	3
3	O	2	23	2	1	-1	3125	-1	3	3
2	D	8	42	3	0	492	-1	-1	1	1
1	D	10	29	4	0	212	-1	-1	3	3
4	O	3	14	2	0	-1	-1	240	1	1
4	O	3	18	3	0	-1	-1	970	1	1
4	O	2	37	4	0	-1	-1	1277	1	1
2	D	4	26	4	0	431	-1	-1	1	1
1	D	5	13	2	0	637	-1	-1	3	3
2	D	5	29	4	0	388	-1	-1	1	1
3	O	3	29	2	0	-1	2854	-1	3	3
2	D	1	26	3	0	712	-1	-1	1	1
1	D	1	12	1	0	727	-1	-1	3	3
4	O	3	3	2	0	-1	-1	577	1	1
4	O	1	13	2	0	-1	-1	2716	1	1
3	O	8	8	2	0	-1	911	-1	3	3
2	D	1	37	3	0	280	-1	-1	1	1
