YardCraneScheduling
number of cranes
1
number of containers
40
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
4	29	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
3	O	1	39	3	0	-1	492	-1	3	3
3	O	3	15	1	0	-1	545	-1	3	3
2	D	4	39	3	0	22	-1	-1	1	1
1	D	8	25	3	0	26	-1	-1	3	3
3	O	5	38	4	0	-1	449	-1	3	3
4	O	9	25	4	0	-1	-1	237	1	1
3	O	9	37	2	0	-1	19	-1	3	3
3	O	1	22	4	0	-1	469	-1	3	3
4	O	1	25	2	0	-1	-1	109	1	1
1	D	8	11	2	0	156	-1	-1	3	3
2	D	7	30	2	0	103	-1	-1	1	1
3	O	8	39	4	0	-1	590	-1	3	3
3	O	6	34	4	0	-1	234	-1	3	3
2	D	5	6	4	0	28	-1	-1	1	1
1	D	6	40	4	0	5	-1	-1	3	3
2	D	2	12	3	0	4	-1	-1	1	1
2	D	1	13	2	0	103	-1	-1	1	1
1	D	7	9	2	0	148	-1	-1	3	3
2	D	7	11	3	0	160	-1	-1	1	1
4	O	2	13	3	0	-1	-1	645	1	1
3	O	5	33	1	0	-1	481	-1	3	3
2	D	7	15	4	0	3	-1	-1	1	1
2	D	8	16	4	0	4	-1	-1	1	1
2	D	10	42	3	0	85	-1	-1	1	1
2	D	5	11	3	0	39	-1	-1	1	1
1	D	8	30	4	0	76	-1	-1	3	3
3	O	8	18	3	0	-1	15	-1	3	3
4	O	3	13	3	0	-1	-1	633	1	1
4	O	1	14	2	0	-1	-1	666	1	1
3	O	8	4	2	1	-1	50	-1	3	3
3	O	10	1	2	0	-1	352	-1	3	3
4	O	3	4	4	0	-1	-1	130	1	1
2	D	8	32	2	0	53	-1	-1	1	1
2	D	1	42	4	0	134	-1	-1	1	1
2	D	1	10	4	0	161	-1	-1	1	1
3	O	7	3	4	0	-1	125	-1	3	3
2	D	3	41	1	0	22	-1	-1	1	1
3	O	10	28	1	2	-1	432	-1	3	3
1	D	2	16	4	0	95	-1	-1	3	3
3	O	9	23	4	0	-1	599	-1	3	3
