YardCraneScheduling
number of cranes
1
number of containers
150
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
1	10	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
2	D	9	28	1	0	504	-1	-1	1	1
3	O	4	19	1	0	-1	13	-1	3	3
3	O	3	21	3	0	-1	2452	-1	3	3
4	O	6	36	1	0	-1	-1	2256	1	1
2	D	2	17	3	0	113	-1	-1	1	1
3	O	10	7	1	1	-1	691	-1	3	3
4	O	6	28	3	0	-1	-1	1319	1	1
1	D	2	31	2	0	53	-1	-1	3	3
4	O	2	5	3	0	-1	-1	2076	1	1
3	O	2	7	3	0	-1	163	-1	3	3
2	D	6	41	3	0	428	-1	-1	1	1
3	O	2	25	1	0	-1	746	-1	3	3
4	O	3	3	1	0	-1	-1	831	1	1
1	D	3	37	1	0	477	-1	-1	3	3
1	D	3	9	1	0	478	-1	-1	3	3
2	D	2	29	1	0	520	-1	-1	1	1
4	O	1	7	4	0	-1	-1	1765	1	1
2	D	9	30	3	0	24	-1	-1	1	1
4	O	2	22	3	0	-1	-1	1173	1	1
1	D	8	12	3	0	443	-1	-1	3	3
1	D	8	16	4	0	346	-1	-1	3	3
4	O	9	37	4	0	-1	-1	408	1	1
4	O	7	11	1	0	-1	-1	816	1	1
4	O	5	16	1	2	-1	-1	1029	1	1
2	D	7	5	3	0	626	-1	-1	1	1
4	O	8	22	3	0	-1	-1	511	1	1
2	D	3	42	2	0	590	-1	-1	1	1
4	O	1	21	1	0	-1	-1	1946	1	1
4	O	1	35	4	0	-1	-1	2258	1	1
1	D	2	41	2	0	87	-1	-1	3	3
2	D	7	26	3	0	284	-1	-1	1	1
4	O	8	41	2	0	-1	-1	2519	1	1
1	D	9	39	3	0	489	-1	-1	3	3
2	D	5	23	2	0	99	-1	-1	1	1
3	O	2	12	1	2	-1	2438	-1	3	3
4	O	8	6	4	0	-1	-1	2157	1	1
4	O	10	42	1	0	-1	-1	1705	1	1
3	O	7	28	4	0	-1	1040	-1	3	3
2	D	6	12	1	0	520	-1	-1	1	1
1	D	10	40	2	0	336	-1	-1	3	3
2	D	1	13	2	0	332	-1	-1	1	1
1	D	5	1	1	0	319	-1	-1	3	3
2	D	9	18	2	0	303	-1	-1	1	1
3	O	5	18	4	0	-1	2190	-1	3	3
2	D	3	28	1	0	308	-1	-1	1	1
3	O	2	40	1	0	-1	970	-1	3	3
4	O	4	23	4	0	-1	-1	1374	1	1
3	O	3	40	4	0	-1	1389	-1	3	3
1	D	6	38	1	0	626	-1	-1	3	3
3	O	6	35	4	0	-1	1082	-1	3	3
1	D	2	1	2	0	151	-1	-1	3	3
1	D	2	34	2	0	288	-1	-1	3	3
1	D	4	26	1	0	204	-1	-1	3	3
4	O	10	16	2	0	-1	-1	513	1	1
1	D	1	3	4	0	10	-1	-1	3	3
4	O	7	33	4	0	-1	-1	128	1	1
3	O	7	4	1	2	-1	1129	-1	3	3
3	O	8	31	4	0	-1	1861	-1	3	3
4	O	8	33	1	0	-1	-1	1559	1	1
2	D	8	35	4	0	624	-1	-1	1	1
4	O	6	16	1	0	-1	-1	1761	1	1
4	O	2	30	4	0	-1	-1	2352	1	1
2	D	8	42	3	0	109	-1	-1	1	1
4	O	9	24	3	0	-1	-1	2180	1	1
2	D	3	11	1	0	125	-1	-1	1	1
1	D	9	33	2	0	526	-1	-1	3	3
2	D	8	37	3	0	234	-1	-1	1	1
4	O	5	8	3	0	-1	-1	852	1	1
2	D	10	19	2	0	90	-1	-1	1	1
2	D	10	24	2	0	82	-1	-1	1	1
3	O	9	27	4	0	-1	1636	-1	3	3
3	O	3	2	3	0	-1	440	-1	3	3
2	D	9	2	3	0	117	-1	-1	1	1
4	O	5	38	4	0	-1	-1	2464	1	1
1	D	8	14	1	0	452	-1	-1	3	3
1	D	3	7	2	0	121	-1	-1	3	3
1	D	5	17	3	0	297	-1	-1	3	3
3	O	3	27	2	0	-1	1237	-1	3	3
3	O	3	17	1	0	-1	724	-1	3	3
3	O	8	15	2	1	-1	23	-1	3	3
1	D	7	18	1	0	495	-1	-1	3	3
3	O	6	3	2	0	-1	1208	-1	3	3
3	O	5	29	3	0	-1	1530	-1	3	3
2	D	1	29	1	0	518	-1	-1	1	1
