YardCraneScheduling
number of cranes
1
number of containers
200
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
2	29	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
1	D	5	24	1	0	726	-1	-1	3	3
2	D	6	26	3	0	275	-1	-1	1	1
1	D	1	33	1	0	121	-1	-1	3	3
4	O	3	27	3	0	-1	-1	720	1	1
1	D	7	23	2	0	307	-1	-1	3	3
2	D	1	31	2	0	835	-1	-1	1	1
4	O	7	2	1	2	-1	-1	1939	1	1
4	O	2	12	1	0	-1	-1	1943	1	1
3	O	3	29	3	0	-1	2268	-1	3	3
1	D	8	40	4	0	563	-1	-1	3	3
4	O	6	19	4	0	-1	-1	6	1	1
1	D	3	33	4	0	740	-1	-1	3	3
3	O	3	7	2	0	-1	2630	-1	3	3
4	O	9	16	2	1	-1	-1	3238	1	1
1	D	7	1	1	0	85	-1	-1	3	3
1	D	3	24	1	0	405	-1	-1	3	3
3	O	7	21	4	0	-1	2547	-1	3	3
3	O	4	29	1	0	-1	277	-1	3	3
4	O	2	35	2	1	-1	-1	2555	1	1
2	D	9	15	4	0	746	-1	-1	1	1
4	O	1	14	2	0	-1	-1	2879	1	1
1	D	8	20	4	0	342	-1	-1	3	3
1	D	9	11	1	0	560	-1	-1	3	3
4	O	2	20	2	0	-1	-1	2868	1	1
3	O	5	23	3	0	-1	3102	-1	3	3
4	O	4	27	1	0	-1	-1	667	1	1
2	D	10	16	3	0	407	-1	-1	1	1
1	D	3	28	1	0	778	-1	-1	3	3
1	D	6	23	2	0	184	-1	-1	3	3
4	O	7	7	3	0	-1	-1	493	1	1
4	O	1	32	3	0	-1	-1	1723	1	1
3	O	3	6	2	0	-1	2464	-1	3	3
1	D	10	30	4	0	542	-1	-1	3	3
1	D	5	4	4	0	282	-1	-1	3	3
1	D	6	6	1	0	611	-1	-1	3	3
2	D	3	18	1	0	226	-1	-1	1	1
3	O	2	21	2	0	-1	1520	-1	3	3
3	O	5	20	1	1	-1	3016	-1	3	3
4	O	5	39	3	0	-1	-1	2729	1	1
4	O	7	42	2	0	-1	-1	2405	1	1
3	O	9	9	4	0	-1	2475	-1	3	3
2	D	6	34	1	0	388	-1	-1	1	1
1	D	7	33	2	0	581	-1	-1	3	3
2	D	9	24	3	0	428	-1	-1	1	1
4	O	10	2	4	0	-1	-1	3196	1	1
2	D	3	39	4	0	604	-1	-1	1	1
4	O	5	2	3	0	-1	-1	562	1	1
2	D	9	14	2	0	563	-1	-1	1	1
3	O	1	8	2	0	-1	2255	-1	3	3
2	D	3	19	2	0	164	-1	-1	1	1
1	D	8	33	2	0	585	-1	-1	3	3
2	D	1	29	2	0	584	-1	-1	1	1
1	D	1	13	1	0	785	-1	-1	3	3
1	D	8	1	4	0	96	-1	-1	3	3
1	D	7	18	3	0	278	-1	-1	3	3
2	D	6	12	3	0	132	-1	-1	1	1
1	D	3	13	1	0	420	-1	-1	3	3
1	D	10	26	4	0	343	-1	-1	3	3
1	D	6	1	3	0	12	-1	-1	3	3
3	O	10	7	1	0	-1	1705	-1	3	3
1	D	10	8	3	0	692	-1	-1	3	3
4	O	3	9	3	0	-1	-1	3347	1	1
4	O	10	27	1	0	-1	-1	1162	1	1
4	O	9	28	2	0	-1	-1	63	1	1
2	D	7	16	2	0	382	-1	-1	1	1
2	D	10	36	2	0	514	-1	-1	1	1
2	D	5	34	3	0	127	-1	-1	1	1
4	O	5	27	4	0	-1	-1	1874	1	1
2	D	7	27	1	0	454	-1	-1	1	1
4	O	10	34	4	0	-1	-1	1140	1	1
2	D	4	33	4	0	397	-1	-1	1	1
4	O	8	10	4	0	-1	-1	404	1	1
2	D	9	37	1	0	197	-1	-1	1	1
3	O	6	29	2	0	-1	2835	-1	3	3
3	O	9	33	4	0	-1	2185	-1	3	3
4	O	2	11	1	0	-1	-1	1383	1	1
2	D	2	2	3	0	659	-1	-1	1	1
1	D	8	31	1	0	560	-1	-1	3	3
4	O	9	8	1	0	-1	-1	2443	1	1
3	O	2	14	3	0	-1	1129	-1	3	3
2	D	4	19	1	0	233	-1	-1	1	1
1	D	5	13	2	0	770	-1	-1	3	3
1	D	9	42	3	0	417	-1	-1	3	3
1	D	10	38	3	0	219	-1	-1	3	3
4	O	9	19	3	0	-1	-1	2072	1	1
1	D	1	28	1	0	19	-1	-1	3	3
3	O	4	4	2	0	-1	948	-1	3	3
4	O	3	16	4	0	-1	-1	2367	1	1
3	O	3	23	4	0	-1	3255	-1	3	3
1	D	9	40	4	0	146	-1	-1	3	3
1	D	5	14	2	0	235	-1	-1	3	3
2	D	9	27	1	0	118	-1	-1	1	1
4	O	2	22	1	0	-1	-1	3246	1	1
3	O	10	21	3	0	-1	1934	-1	3	3
2	D	7	13	3	0	494	-1	-1	1	1
2	D	3	2	3	0	702	-1	-1	1	1
4	O	8	36	4	0	-1	-1	2458	1	1
