YardCraneScheduling
number of cranes
1
number of containers
40
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
3	25	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
2	D	7	7	4	0	657	-1	-1	1	1
4	O	8	5	3	0	-1	-1	145	1	1
2	D	9	25	1	0	61	-1	-1	1	1
3	O	10	39	3	0	-1	601	-1	1	1
3	O	7	22	2	1	-1	259	-1	1	1
3	O	3	41	2	0	-1	534	-1	1	1
3	O	3	4	3	0	-1	557	-1	1	1
4	O	10	18	1	0	-1	-1	243	1	1
2	D	7	5	4	0	632	-1	-1	1	1
4	O	7	4	4	0	-1	-1	439	1	1
1	D	2	5	3	0	575	-1	-1	1	1
1	D	2	32	2	0	3	-1	-1	1	1
3	O	7	16	1	1	-1	37	-1	1	1
3	O	7	32	4	0	-1	429	-1	1	1
3	O	1	22	4	0	-1	544	-1	1	1
4	O	2	38	4	0	-1	-1	314	1	1
2	D	6	42	1	0	541	-1	-1	1	1
4	O	9	15	3	0	-1	-1	569	1	1
4	O	6	26	1	1	-1	-1	526	1	1
1	D	1	25	2	0	598	-1	-1	1	1
4	O	3	32	1	2	-1	-1	105	1	1
1	D	9	42	1	0	56	-1	-1	1	1
2	D	5	10	3	0	542	-1	-1	1	1
1	D	5	24	1	0	77	-1	-1	1	1
2	D	8	9	3	0	177	-1	-1	1	1
2	D	2	8	3	0	366	-1	-1	1	1
3	O	7	42	1	2	-1	449	-1	1	1
2	D	2	11	2	0	166	-1	-1	1	1
4	O	1	9	2	0	-1	-1	44	1	1
3	O	7	1	4	0	-1	633	-1	1	1
3	O	10	33	4	0	-1	579	-1	1	1
3	O	2	10	2	1	-1	450	-1	1	1
3	O	8	21	1	1	-1	516	-1	1	1
4	O	2	1	2	0	-1	-1	555	1	1
4	O	1	35	4	0	-1	-1	225	1	1
2	D	4	1	2	0	383	-1	-1	1	1
2	D	7	34	1	0	381	-1	-1	1	1
3	O	6	23	1	1	-1	409	-1	1	1
1	D	5	29	3	0	72	-1	-1	1	1
1	D	9	10	3	0	559	-1	-1	1	1
