YardCraneScheduling
number of cranes
1
number of containers
150
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
5	2	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
2	D	3	10	1	0	2265	-1	-1	1	1
2	D	3	22	4	0	1639	-1	-1	1	1
1	D	7	18	3	0	608	-1	-1	1	1
1	D	8	24	1	0	2036	-1	-1	1	1
1	D	4	15	4	0	1776	-1	-1	1	1
4	O	4	20	1	0	-1	-1	406	1	1
4	O	7	13	1	0	-1	-1	1493	1	1
4	O	5	13	1	2	-1	-1	905	1	1
3	O	6	6	3	0	-1	1789	-1	1	1
4	O	8	29	1	0	-1	-1	1858	1	1
3	O	9	1	3	0	-1	1544	-1	1	1
4	O	3	6	4	0	-1	-1	2056	1	1
2	D	9	42	1	0	154	-1	-1	1	1
1	D	9	20	4	0	42	-1	-1	1	1
3	O	7	38	1	0	-1	1781	-1	1	1
1	D	8	4	1	0	875	-1	-1	1	1
2	D	4	14	1	0	873	-1	-1	1	1
2	D	8	23	2	0	1420	-1	-1	1	1
1	D	1	7	3	0	1785	-1	-1	1	1
3	O	4	21	3	0	-1	1809	-1	1	1
4	O	10	30	3	0	-1	-1	2350	1	1
1	D	10	34	4	0	1972	-1	-1	1	1
4	O	7	9	4	0	-1	-1	5	1	1
2	D	10	32	2	0	1072	-1	-1	1	1
1	D	10	41	3	0	489	-1	-1	1	1
2	D	7	5	4	0	2130	-1	-1	1	1
1	D	8	16	4	0	1359	-1	-1	1	1
3	O	8	31	1	1	-1	1528	-1	1	1
2	D	6	19	2	0	1093	-1	-1	1	1
2	D	2	39	3	0	1773	-1	-1	1	1
4	O	5	1	1	0	-1	-1	1514	1	1
1	D	9	31	3	0	399	-1	-1	1	1
3	O	8	14	4	0	-1	57	-1	1	1
3	O	8	38	1	0	-1	2083	-1	1	1
1	D	9	41	2	0	1659	-1	-1	1	1
2	D	10	39	2	0	1410	-1	-1	1	1
2	D	7	10	1	0	1583	-1	-1	1	1
1	D	5	8	3	0	665	-1	-1	1	1
3	O	8	21	3	0	-1	1773	-1	1	1
2	D	2	19	1	0	1583	-1	-1	1	1
1	D	10	37	1	0	1023	-1	-1	1	1
4	O	2	31	2	0	-1	-1	2001	1	1
1	D	7	27	3	0	1619	-1	-1	1	1
3	O	6	32	3	0	-1	362	-1	1	1
