YardCraneScheduling
number of cranes
1
number of containers
50
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
1	19	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
1	D	2	13	3	0	544	-1	-1	1	1
4	O	5	12	4	0	-1	-1	7	1	1
4	O	2	18	1	0	-1	-1	156	1	1
2	D	9	14	1	0	506	-1	-1	1	1
4	O	5	16	3	0	-1	-1	497	1	1
3	O	4	1	4	0	-1	768	-1	1	1
2	D	1	34	3	0	724	-1	-1	1	1
2	D	6	2	2	0	472	-1	-1	1	1
2	D	4	3	1	0	309	-1	-1	1	1
4	O	4	32	2	0	-1	-1	160	1	1
3	O	10	29	2	0	-1	753	-1	1	1
4	O	9	6	3	0	-1	-1	503	1	1
2	D	1	2	3	0	524	-1	-1	1	1
4	O	9	29	1	0	-1	-1	354	1	1
3	O	4	35	3	0	-1	220	-1	1	1
1	D	10	7	2	0	800	-1	-1	1	1
4	O	10	33	4	0	-1	-1	104	1	1
2	D	6	29	2	0	462	-1	-1	1	1
2	D	7	22	4	0	481	-1	-1	1	1
4	O	8	4	3	0	-1	-1	311	1	1
2	D	8	30	1	0	115	-1	-1	1	1
1	D	3	5	3	0	384	-1	-1	1	1
2	D	5	27	4	0	358	-1	-1	1	1
2	D	8	20	3	0	271	-1	-1	1	1
3	O	4	33	1	0	-1	596	-1	1	1
2	D	2	26	1	0	41	-1	-1	1	1
2	D	8	31	1	0	85	-1	-1	1	1
3	O	3	12	1	0	-1	356	-1	1	1
4	O	5	3	2	1	-1	-1	266	1	1
3	O	8	36	1	0	-1	711	-1	1	1
1	D	9	19	4	0	132	-1	-1	1	1
1	D	8	13	4	0	750	-1	-1	1	1
4	O	5	18	4	0	-1	-1	402	1	1
4	O	8	40	2	1	-1	-1	130	1	1
3	O	7	1	1	0	-1	179	-1	1	1
2	D	5	9	3	0	241	-1	-1	1	1
4	O	9	32	3	0	-1	-1	180	1	1
1	D	3	2	2	0	512	-1	-1	1	1
2	D	6	28	4	0	839	-1	-1	1	1
1	D	7	38	3	0	522	-1	-1	1	1
1	D	4	4	2	0	194	-1	-1	1	1
3	O	7	10	3	0	-1	439	-1	1	1
2	D	7	6	3	0	2	-1	-1	1	1
4	O	5	35	4	0	-1	-1	328	1	1
3	O	6	38	3	0	-1	395	-1	1	1
4	O	2	39	3	0	-1	-1	781	1	1
3	O	3	31	2	0	-1	317	-1	1	1
2	D	2	40	2	0	642	-1	-1	1	1
4	O	7	19	3	0	-1	-1	179	1	1
4	O	2	32	2	0	-1	-1	747	1	1
