YardCraneScheduling
number of cranes
1
number of containers
150
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
4	2	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	5	8	3	0	-1	-1	302	1	1
1	D	6	14	2	0	1260	-1	-1	1	1
4	O	9	39	2	0	-1	-1	1698	1	1
2	D	4	30	1	0	1071	-1	-1	1	1
1	D	3	16	2	0	1113	-1	-1	1	1
3	O	5	35	4	0	-1	924	-1	1	1
3	O	5	12	3	0	-1	1948	-1	1	1
1	D	2	37	2	0	172	-1	-1	1	1
4	O	1	7	3	0	-1	-1	1052	1	1
3	O	8	1	2	1	-1	2127	-1	1	1
4	O	8	30	3	0	-1	-1	1391	1	1
4	O	7	32	1	0	-1	-1	2123	1	1
2	D	3	25	2	0	1106	-1	-1	1	1
3	O	6	21	2	0	-1	215	-1	1	1
2	D	4	2	3	0	2075	-1	-1	1	1
1	D	4	36	3	0	1852	-1	-1	1	1
3	O	2	40	2	0	-1	815	-1	1	1
2	D	9	36	4	0	137	-1	-1	1	1
4	O	3	13	2	0	-1	-1	733	1	1
3	O	8	27	1	0	-1	2165	-1	1	1
3	O	2	13	1	0	-1	130	-1	1	1
1	D	8	38	4	0	417	-1	-1	1	1
1	D	3	40	3	0	2102	-1	-1	1	1
2	D	9	28	2	0	1432	-1	-1	1	1
1	D	8	16	3	0	181	-1	-1	1	1
2	D	2	9	4	0	329	-1	-1	1	1
3	O	3	12	4	0	-1	221	-1	1	1
1	D	2	2	3	0	91	-1	-1	1	1
4	O	7	37	3	0	-1	-1	589	1	1
2	D	9	41	3	0	1640	-1	-1	1	1
3	O	3	6	4	0	-1	1183	-1	1	1
1	D	4	29	3	0	1939	-1	-1	1	1
3	O	2	11	1	0	-1	645	-1	1	1
2	D	6	24	1	0	1228	-1	-1	1	1
2	D	8	34	1	0	650	-1	-1	1	1
2	D	5	24	1	0	747	-1	-1	1	1
2	D	8	6	1	0	1513	-1	-1	1	1
4	O	10	42	4	0	-1	-1	205	1	1
4	O	1	5	1	0	-1	-1	830	1	1
1	D	1	27	3	0	1868	-1	-1	1	1
2	D	5	28	3	0	2290	-1	-1	1	1
3	O	3	4	4	0	-1	709	-1	1	1
1	D	8	10	3	0	119	-1	-1	1	1
2	D	4	24	1	0	893	-1	-1	1	1
1	D	5	39	1	0	478	-1	-1	1	1
3	O	4	34	1	0	-1	1137	-1	1	1
4	O	9	42	4	0	-1	-1	838	1	1
4	O	3	26	3	0	-1	-1	1475	1	1
4	O	2	38	1	2	-1	-1	937	1	1
4	O	4	37	1	1	-1	-1	1495	1	1
2	D	1	6	1	0	2474	-1	-1	1	1
3	O	8	14	3	0	-1	2145	-1	1	1
2	D	2	20	2	0	406	-1	-1	1	1
3	O	5	27	4	0	-1	750	-1	1	1
3	O	5	32	4	0	-1	1869	-1	1	1
4	O	9	38	2	0	-1	-1	1643	1	1
3	O	1	1	3	0	-1	505	-1	1	1
4	O	8	7	1	2	-1	-1	1365	1	1
1	D	1	17	3	0	1519	-1	-1	1	1
3	O	7	38	3	0	-1	1267	-1	1	1
1	D	6	26	3	0	2377	-1	-1	1	1
3	O	5	16	4	0	-1	1809	-1	1	1
4	O	10	37	1	2	-1	-1	1357	1	1
1	D	6	15	3	0	2183	-1	-1	1	1
4	O	3	15	1	2	-1	-1	49	1	1
3	O	2	18	1	0	-1	1258	-1	1	1
3	O	3	14	1	1	-1	2193	-1	1	1
4	O	5	1	4	0	-1	-1	2519	1	1
1	D	8	17	4	0	136	-1	-1	1	1
2	D	10	28	3	0	387	-1	-1	1	1
2	D	6	25	4	0	2329	-1	-1	1	1
4	O	1	35	2	0	-1	-1	1229	1	1
4	O	3	37	1	0	-1	-1	680	1	1
1	D	2	29	4	0	1821	-1	-1	1	1
3	O	8	3	2	1	-1	639	-1	1	1
1	D	9	8	3	0	1394	-1	-1	1	1
2	D	2	39	4	0	2268	-1	-1	1	1
2	D	10	8	3	0	1760	-1	-1	1	1
1	D	6	9	3	0	724	-1	-1	1	1
3	O	8	9	4	0	-1	1359	-1	1	1
3	O	4	21	1	0	-1	765	-1	1	1
3	O	6	42	2	0	-1	1511	-1	1	1
1	D	8	40	3	0	1798	-1	-1	1	1
3	O	10	36	1	0	-1	144	-1	1	1
3	O	9	23	4	0	-1	1817	-1	1	1
3	O	9	14	1	2	-1	624	-1	1	1
2	D	7	9	4	0	2061	-1	-1	1	1
