YardCraneScheduling
number of cranes
1
number of containers
200
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
9	16	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
3	O	3	15	3	0	-1	594	-1	1	1
2	D	4	3	2	0	408	-1	-1	1	1
2	D	3	25	1	0	2657	-1	-1	1	1
1	D	4	40	4	0	1817	-1	-1	1	1
3	O	8	32	3	0	-1	142	-1	1	1
3	O	7	42	4	0	-1	948	-1	1	1
1	D	7	12	2	0	760	-1	-1	1	1
3	O	8	8	3	0	-1	1681	-1	1	1
4	O	2	24	3	0	-1	-1	1562	1	1
4	O	9	37	1	1	-1	-1	3049	1	1
4	O	9	42	4	0	-1	-1	523	1	1
2	D	7	18	1	0	1420	-1	-1	1	1
3	O	7	11	2	0	-1	1362	-1	1	1
4	O	10	24	1	0	-1	-1	2518	1	1
3	O	3	1	2	1	-1	2111	-1	1	1
2	D	4	38	2	0	2701	-1	-1	1	1
2	D	3	7	3	0	2224	-1	-1	1	1
2	D	8	36	2	0	723	-1	-1	1	1
2	D	1	25	1	0	1116	-1	-1	1	1
3	O	10	39	2	0	-1	350	-1	1	1
4	O	2	20	4	0	-1	-1	1589	1	1
2	D	10	38	4	0	1704	-1	-1	1	1
2	D	2	21	1	0	1483	-1	-1	1	1
4	O	2	28	4	0	-1	-1	60	1	1
3	O	1	21	1	0	-1	2869	-1	1	1
4	O	6	35	1	1	-1	-1	3162	1	1
2	D	5	8	2	0	694	-1	-1	1	1
4	O	10	4	4	0	-1	-1	26	1	1
4	O	7	41	3	0	-1	-1	3024	1	1
3	O	3	8	1	0	-1	2058	-1	1	1
4	O	5	6	2	0	-1	-1	1540	1	1
3	O	6	31	1	0	-1	721	-1	1	1
1	D	8	12	2	0	102	-1	-1	1	1
2	D	3	10	1	0	3321	-1	-1	1	1
1	D	3	39	2	0	1404	-1	-1	1	1
1	D	5	11	4	0	2262	-1	-1	1	1
4	O	6	15	1	1	-1	-1	1444	1	1
4	O	10	30	2	0	-1	-1	448	1	1
4	O	9	29	3	0	-1	-1	2654	1	1
3	O	10	31	4	0	-1	1151	-1	1	1
2	D	3	42	1	0	2823	-1	-1	1	1
1	D	6	26	3	0	2615	-1	-1	1	1
2	D	7	22	2	0	3244	-1	-1	1	1
2	D	9	7	2	0	3141	-1	-1	1	1
4	O	4	21	1	1	-1	-1	1128	1	1
3	O	2	41	1	0	-1	1910	-1	1	1
2	D	1	22	4	0	1124	-1	-1	1	1
1	D	2	36	2	0	3139	-1	-1	1	1
4	O	6	14	4	0	-1	-1	1143	1	1
4	O	7	9	1	2	-1	-1	2201	1	1
