YardCraneScheduling
number of cranes
1
number of containers
150
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
5	34	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
1	D	10	21	4	0	1708	-1	-1	1	1
3	O	6	8	1	1	-1	1227	-1	1	1
4	O	10	1	1	2	-1	-1	600	1	1
3	O	8	2	3	0	-1	1551	-1	1	1
3	O	2	3	1	1	-1	1757	-1	1	1
4	O	9	9	2	0	-1	-1	568	1	1
3	O	4	3	2	0	-1	460	-1	1	1
3	O	4	38	3	0	-1	1000	-1	1	1
1	D	7	29	2	0	2133	-1	-1	1	1
3	O	8	27	3	0	-1	1913	-1	1	1
1	D	2	28	2	0	1499	-1	-1	1	1
3	O	7	3	1	0	-1	1753	-1	1	1
2	D	9	11	2	0	1713	-1	-1	1	1
2	D	4	16	4	0	2054	-1	-1	1	1
1	D	1	28	2	0	450	-1	-1	1	1
2	D	4	24	2	0	766	-1	-1	1	1
2	D	5	3	4	0	860	-1	-1	1	1
1	D	6	6	1	0	613	-1	-1	1	1
4	O	10	15	1	0	-1	-1	1049	1	1
4	O	7	41	3	0	-1	-1	1977	1	1
3	O	3	19	1	1	-1	483	-1	1	1
3	O	8	33	2	0	-1	1765	-1	1	1
1	D	10	17	4	0	1628	-1	-1	1	1
3	O	2	1	4	0	-1	1259	-1	1	1
1	D	3	14	1	0	550	-1	-1	1	1
3	O	1	14	4	0	-1	815	-1	1	1
3	O	9	24	4	0	-1	704	-1	1	1
2	D	5	6	3	0	85	-1	-1	1	1
3	O	3	30	1	0	-1	790	-1	1	1
4	O	9	32	1	1	-1	-1	2458	1	1
1	D	1	12	4	0	660	-1	-1	1	1
2	D	3	22	3	0	2213	-1	-1	1	1
2	D	3	18	4	0	1850	-1	-1	1	1
2	D	4	5	4	0	1320	-1	-1	1	1
4	O	5	17	2	0	-1	-1	1682	1	1
3	O	9	7	3	0	-1	1952	-1	1	1
1	D	6	7	2	0	2358	-1	-1	1	1
1	D	2	37	4	0	696	-1	-1	1	1
4	O	8	11	3	0	-1	-1	147	1	1
3	O	8	8	3	0	-1	678	-1	1	1
3	O	1	11	2	0	-1	914	-1	1	1
2	D	10	36	3	0	1855	-1	-1	1	1
2	D	6	9	4	0	162	-1	-1	1	1
1	D	3	27	3	0	635	-1	-1	1	1
1	D	10	10	4	0	1523	-1	-1	1	1
1	D	1	1	1	0	1830	-1	-1	1	1
4	O	2	11	1	0	-1	-1	1829	1	1
2	D	3	12	3	0	1958	-1	-1	1	1
2	D	5	28	3	0	2126	-1	-1	1	1
2	D	7	10	3	0	989	-1	-1	1	1
2	D	4	26	3	0	2410	-1	-1	1	1
3	O	9	4	3	0	-1	2081	-1	1	1
4	O	7	21	4	0	-1	-1	277	1	1
2	D	2	14	3	0	916	-1	-1	1	1
3	O	2	42	4	0	-1	1328	-1	1	1
1	D	10	35	4	0	2373	-1	-1	1	1
3	O	1	13	4	0	-1	71	-1	1	1
1	D	7	11	1	0	2210	-1	-1	1	1
2	D	6	34	4	0	1105	-1	-1	1	1
3	O	10	18	3	0	-1	2498	-1	1	1
3	O	2	2	3	0	-1	2251	-1	1	1
1	D	3	32	4	0	438	-1	-1	1	1
3	O	3	31	1	0	-1	306	-1	1	1
4	O	1	19	1	2	-1	-1	2113	1	1
2	D	8	7	3	0	766	-1	-1	1	1
3	O	5	20	1	1	-1	965	-1	1	1
2	D	10	22	2	0	654	-1	-1	1	1
2	D	1	2	2	0	2167	-1	-1	1	1
2	D	8	37	2	0	1352	-1	-1	1	1
1	D	7	12	1	0	1475	-1	-1	1	1
2	D	9	38	1	0	2220	-1	-1	1	1
2	D	4	6	3	0	2292	-1	-1	1	1
2	D	6	15	1	0	164	-1	-1	1	1
2	D	5	36	3	0	812	-1	-1	1	1
3	O	2	38	1	0	-1	2327	-1	1	1
1	D	3	40	1	0	433	-1	-1	1	1
3	O	9	10	4	0	-1	2071	-1	1	1
2	D	2	23	3	0	251	-1	-1	1	1
1	D	1	39	2	0	391	-1	-1	1	1
3	O	3	26	3	0	-1	1594	-1	1	1
3	O	1	36	1	0	-1	263	-1	1	1
1	D	1	25	1	0	2421	-1	-1	1	1
4	O	10	20	2	0	-1	-1	1144	1	1
2	D	9	2	2	0	2447	-1	-1	1	1
1	D	2	22	4	0	2374	-1	-1	1	1
3	O	1	5	3	0	-1	374	-1	1	1
3	O	4	39	3	0	-1	1175	-1	1	1
1	D	9	40	4	0	573	-1	-1	1	1
1	D	7	17	4	0	295	-1	-1	1	1
2	D	6	32	4	0	70	-1	-1	1	1
1	D	10	4	1	0	884	-1	-1	1	1
2	D	7	15	1	0	538	-1	-1	1	1
1	D	7	24	3	0	614	-1	-1	1	1
1	D	9	16	4	0	826	-1	-1	1	1
2	D	6	22	2	0	816	-1	-1	1	1
1	D	4	19	2	0	251	-1	-1	1	1
1	D	2	32	4	0	1547	-1	-1	1	1
4	O	7	16	2	0	-1	-1	1456	1	1
2	D	9	14	4	0	2448	-1	-1	1	1
2	D	10	39	3	0	1001	-1	-1	1	1
1	D	4	13	3	0	1393	-1	-1	1	1
3	O	1	18	3	0	-1	601	-1	1	1
3	O	9	13	4	0	-1	520	-1	1	1
4	O	3	1	2	0	-1	-1	2516	1	1
3	O	6	12	2	0	-1	290	-1	1	1
3	O	5	33	1	0	-1	2194	-1	1	1
2	D	5	16	3	0	2435	-1	-1	1	1
3	O	4	37	3	0	-1	762	-1	1	1
3	O	1	4	1	0	-1	212	-1	1	1
1	D	9	26	1	0	298	-1	-1	1	1
1	D	10	24	2	0	2103	-1	-1	1	1
4	O	2	6	3	0	-1	-1	1256	1	1
3	O	4	18	4	0	-1	464	-1	1	1
4	O	1	37	3	0	-1	-1	961	1	1
2	D	3	7	1	0	2045	-1	-1	1	1
4	O	5	18	2	0	-1	-1	2114	1	1
4	O	3	5	4	0	-1	-1	791	1	1
1	D	3	13	4	0	1009	-1	-1	1	1
2	D	10	28	3	0	1431	-1	-1	1	1
1	D	5	4	2	0	578	-1	-1	1	1
3	O	6	37	2	0	-1	1687	-1	1	1
1	D	6	26	4	0	973	-1	-1	1	1
1	D	6	3	2	0	675	-1	-1	1	1
1	D	5	19	2	0	1834	-1	-1	1	1
3	O	3	9	4	0	-1	955	-1	1	1
3	O	3	3	4	0	-1	1421	-1	1	1
4	O	5	22	2	0	-1	-1	1634	1	1
1	D	7	34	1	0	1238	-1	-1	1	1
4	O	10	6	1	0	-1	-1	684	1	1
1	D	1	30	2	0	1579	-1	-1	1	1
2	D	7	6	4	0	2172	-1	-1	1	1
1	D	7	39	1	0	1058	-1	-1	1	1
4	O	10	34	2	0	-1	-1	209	1	1
3	O	5	41	1	0	-1	63	-1	1	1
1	D	1	15	3	0	1399	-1	-1	1	1
1	D	7	40	2	0	511	-1	-1	1	1
4	O	6	29	2	1	-1	-1	2392	1	1
4	O	2	21	1	0	-1	-1	697	1	1
2	D	9	35	1	0	2410	-1	-1	1	1
2	D	1	22	1	0	1100	-1	-1	1	1
2	D	9	25	1	0	1662	-1	-1	1	1
4	O	8	39	2	0	-1	-1	175	1	1
2	D	1	8	4	0	82	-1	-1	1	1
