YardCraneScheduling
number of cranes
1
number of containers
100
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
9	1	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
3	O	7	6	2	0	-1	1111	-1	1	1
2	D	1	38	4	0	732	-1	-1	1	1
2	D	1	3	2	0	1678	-1	-1	1	1
1	D	9	10	3	0	215	-1	-1	1	1
3	O	5	1	3	0	-1	1158	-1	1	1
2	D	5	5	1	0	1629	-1	-1	1	1
4	O	8	7	1	0	-1	-1	1117	1	1
4	O	5	15	1	0	-1	-1	1078	1	1
1	D	10	19	1	0	1148	-1	-1	1	1
3	O	4	24	2	0	-1	12	-1	1	1
3	O	5	3	4	0	-1	512	-1	1	1
2	D	10	21	3	0	1101	-1	-1	1	1
1	D	5	6	4	0	1082	-1	-1	1	1
2	D	7	27	2	0	341	-1	-1	1	1
4	O	3	17	4	0	-1	-1	607	1	1
3	O	10	38	3	0	-1	978	-1	1	1
1	D	7	22	2	0	839	-1	-1	1	1
4	O	6	1	2	0	-1	-1	344	1	1
4	O	4	26	4	0	-1	-1	1597	1	1
1	D	3	39	2	0	786	-1	-1	1	1
4	O	4	38	3	0	-1	-1	1150	1	1
2	D	10	12	4	0	1468	-1	-1	1	1
1	D	1	31	4	0	1120	-1	-1	1	1
2	D	10	25	1	0	63	-1	-1	1	1
3	O	10	36	4	0	-1	683	-1	1	1
1	D	4	40	1	0	1661	-1	-1	1	1
1	D	3	35	2	0	697	-1	-1	1	1
4	O	6	38	4	0	-1	-1	435	1	1
4	O	2	35	4	0	-1	-1	422	1	1
2	D	7	32	4	0	796	-1	-1	1	1
2	D	9	27	4	0	752	-1	-1	1	1
1	D	5	20	4	0	1187	-1	-1	1	1
2	D	2	6	1	0	395	-1	-1	1	1
3	O	7	4	2	0	-1	291	-1	1	1
1	D	7	1	1	0	442	-1	-1	1	1
2	D	5	26	4	0	411	-1	-1	1	1
1	D	1	8	1	0	622	-1	-1	1	1
4	O	5	13	2	0	-1	-1	499	1	1
4	O	7	31	1	0	-1	-1	691	1	1
1	D	3	33	4	0	589	-1	-1	1	1
4	O	2	22	1	0	-1	-1	789	1	1
4	O	8	23	2	0	-1	-1	104	1	1
2	D	9	13	3	0	1407	-1	-1	1	1
1	D	9	2	1	0	1108	-1	-1	1	1
2	D	8	5	1	0	673	-1	-1	1	1
4	O	7	3	2	0	-1	-1	1277	1	1
2	D	2	19	1	0	611	-1	-1	1	1
2	D	10	1	3	0	550	-1	-1	1	1
3	O	4	41	2	0	-1	1061	-1	1	1
3	O	3	31	4	0	-1	1539	-1	1	1
4	O	5	17	2	0	-1	-1	60	1	1
2	D	9	9	3	0	918	-1	-1	1	1
1	D	7	38	4	0	1322	-1	-1	1	1
4	O	3	5	4	0	-1	-1	1590	1	1
3	O	5	32	3	0	-1	309	-1	1	1
3	O	3	10	4	0	-1	199	-1	1	1
3	O	9	42	3	0	-1	190	-1	1	1
4	O	4	15	4	0	-1	-1	1272	1	1
2	D	9	1	2	0	124	-1	-1	1	1
3	O	8	36	4	0	-1	1169	-1	1	1
4	O	1	21	3	0	-1	-1	1104	1	1
4	O	1	13	3	0	-1	-1	883	1	1
3	O	5	40	2	0	-1	604	-1	1	1
4	O	7	16	2	1	-1	-1	489	1	1
3	O	10	31	4	0	-1	936	-1	1	1
4	O	8	33	2	0	-1	-1	531	1	1
2	D	4	28	1	0	716	-1	-1	1	1
3	O	9	6	3	0	-1	611	-1	1	1
4	O	5	38	4	0	-1	-1	289	1	1
1	D	4	1	2	0	683	-1	-1	1	1
3	O	9	11	4	0	-1	1579	-1	1	1
3	O	10	27	4	0	-1	1054	-1	1	1
4	O	1	41	1	0	-1	-1	963	1	1
2	D	8	11	2	0	1119	-1	-1	1	1
1	D	8	6	3	0	1314	-1	-1	1	1
3	O	7	26	4	0	-1	756	-1	1	1
4	O	5	37	2	0	-1	-1	707	1	1
3	O	4	33	2	1	-1	542	-1	1	1
3	O	3	27	3	0	-1	538	-1	1	1
2	D	8	8	2	0	1305	-1	-1	1	1
4	O	2	12	3	0	-1	-1	343	1	1
3	O	10	4	4	0	-1	1153	-1	1	1
3	O	9	40	4	0	-1	1363	-1	1	1
1	D	3	18	3	0	1421	-1	-1	1	1
3	O	3	1	2	0	-1	429	-1	1	1
2	D	3	41	3	0	1549	-1	-1	1	1
1	D	9	33	2	0	828	-1	-1	1	1
4	O	8	39	3	0	-1	-1	70	1	1
4	O	6	9	2	0	-1	-1	418	1	1
2	D	6	5	3	0	1156	-1	-1	1	1
4	O	2	17	2	0	-1	-1	214	1	1
2	D	4	31	1	0	852	-1	-1	1	1
2	D	4	11	3	0	1265	-1	-1	1	1
1	D	6	33	3	0	775	-1	-1	1	1
4	O	2	36	1	0	-1	-1	1115	1	1
4	O	4	2	1	1	-1	-1	115	1	1
1	D	7	42	2	0	1575	-1	-1	1	1
3	O	2	5	4	0	-1	65	-1	1	1
3	O	1	16	3	0	-1	1101	-1	1	1
3	O	9	17	2	0	-1	1426	-1	1	1
