YardCraneScheduling
number of cranes
1
number of containers
200
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
9	32	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	9	41	4	0	-1	-1	2344	1	1
2	D	5	23	1	0	1653	-1	-1	1	1
4	O	9	1	3	0	-1	-1	1480	1	1
2	D	10	18	1	0	2186	-1	-1	1	1
4	O	9	37	3	0	-1	-1	1927	1	1
2	D	3	19	1	0	309	-1	-1	1	1
4	O	9	3	3	0	-1	-1	2234	1	1
3	O	9	9	1	2	-1	1187	-1	1	1
2	D	2	14	1	0	3091	-1	-1	1	1
4	O	4	17	3	0	-1	-1	587	1	1
2	D	6	40	1	0	2536	-1	-1	1	1
2	D	5	26	3	0	746	-1	-1	1	1
4	O	10	16	1	0	-1	-1	3082	1	1
3	O	3	23	3	0	-1	1665	-1	1	1
2	D	1	15	4	0	124	-1	-1	1	1
1	D	1	30	1	0	2433	-1	-1	1	1
4	O	4	14	2	0	-1	-1	1594	1	1
3	O	8	17	4	0	-1	2744	-1	1	1
3	O	1	38	1	1	-1	693	-1	1	1
3	O	2	42	4	0	-1	2312	-1	1	1
3	O	9	36	3	0	-1	774	-1	1	1
1	D	9	6	1	0	2246	-1	-1	1	1
3	O	4	40	2	0	-1	1289	-1	1	1
3	O	6	41	3	0	-1	1621	-1	1	1
4	O	2	39	2	1	-1	-1	729	1	1
2	D	8	32	4	0	646	-1	-1	1	1
3	O	9	32	1	0	-1	740	-1	1	1
3	O	4	15	2	0	-1	1668	-1	1	1
1	D	3	31	2	0	3273	-1	-1	1	1
