YardCraneScheduling
number of cranes
1
number of containers
100
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
6	31	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
3	O	9	9	4	0	-1	554	-1	1	1
4	O	3	17	3	0	-1	-1	189	1	1
1	D	9	5	1	0	779	-1	-1	1	1
2	D	4	37	2	0	715	-1	-1	1	1
3	O	7	28	4	0	-1	1295	-1	1	1
2	D	3	15	3	0	238	-1	-1	1	1
4	O	9	13	3	0	-1	-1	1443	1	1
2	D	2	36	3	0	701	-1	-1	1	1
2	D	9	28	4	0	1150	-1	-1	1	1
4	O	2	32	1	2	-1	-1	1282	1	1
1	D	1	42	4	0	1124	-1	-1	1	1
4	O	8	14	1	0	-1	-1	39	1	1
3	O	6	26	1	1	-1	509	-1	1	1
2	D	5	30	2	0	464	-1	-1	1	1
1	D	2	19	4	0	255	-1	-1	1	1
4	O	4	26	1	2	-1	-1	331	1	1
3	O	7	38	4	0	-1	1569	-1	1	1
1	D	10	37	4	0	463	-1	-1	1	1
3	O	7	16	4	0	-1	1139	-1	1	1
4	O	8	25	4	0	-1	-1	316	1	1
2	D	4	15	1	0	1181	-1	-1	1	1
1	D	7	7	3	0	491	-1	-1	1	1
2	D	5	12	3	0	943	-1	-1	1	1
4	O	7	39	2	0	-1	-1	978	1	1
2	D	7	30	1	0	1112	-1	-1	1	1
3	O	8	35	4	0	-1	1546	-1	1	1
2	D	5	19	2	0	848	-1	-1	1	1
2	D	1	21	3	0	664	-1	-1	1	1
4	O	3	18	1	0	-1	-1	924	1	1
4	O	3	41	2	1	-1	-1	172	1	1
1	D	7	25	3	0	442	-1	-1	1	1
2	D	10	12	2	0	1151	-1	-1	1	1
2	D	5	22	2	0	167	-1	-1	1	1
3	O	10	6	3	0	-1	521	-1	1	1
1	D	5	8	4	0	918	-1	-1	1	1
3	O	4	5	1	0	-1	720	-1	1	1
1	D	1	13	4	0	470	-1	-1	1	1
1	D	7	10	4	0	743	-1	-1	1	1
2	D	6	8	2	0	136	-1	-1	1	1
4	O	1	11	2	0	-1	-1	1495	1	1
1	D	7	22	4	0	972	-1	-1	1	1
4	O	9	41	4	0	-1	-1	1135	1	1
1	D	3	8	1	0	149	-1	-1	1	1
1	D	7	18	2	0	1362	-1	-1	1	1
4	O	9	32	3	0	-1	-1	1652	1	1
1	D	1	31	3	0	908	-1	-1	1	1
4	O	9	10	3	0	-1	-1	1368	1	1
4	O	10	23	4	0	-1	-1	1198	1	1
1	D	1	24	3	0	1148	-1	-1	1	1
3	O	4	33	2	0	-1	1678	-1	1	1
2	D	8	28	3	0	189	-1	-1	1	1
2	D	1	20	4	0	313	-1	-1	1	1
2	D	7	5	2	0	86	-1	-1	1	1
2	D	7	29	1	0	973	-1	-1	1	1
1	D	10	20	1	0	29	-1	-1	1	1
4	O	4	25	4	0	-1	-1	980	1	1
3	O	8	33	1	0	-1	994	-1	1	1
1	D	5	34	3	0	988	-1	-1	1	1
1	D	2	21	2	0	109	-1	-1	1	1
2	D	7	13	1	0	1591	-1	-1	1	1
2	D	4	34	4	0	1037	-1	-1	1	1
2	D	1	25	4	0	972	-1	-1	1	1
4	O	1	14	3	0	-1	-1	684	1	1
2	D	10	11	4	0	1311	-1	-1	1	1
1	D	5	40	1	0	24	-1	-1	1	1
3	O	7	24	4	0	-1	1140	-1	1	1
3	O	7	9	3	0	-1	1183	-1	1	1
2	D	9	3	2	0	1205	-1	-1	1	1
2	D	5	29	1	0	173	-1	-1	1	1
1	D	7	36	4	0	1450	-1	-1	1	1
3	O	9	11	3	0	-1	1164	-1	1	1
1	D	2	6	4	0	1248	-1	-1	1	1
4	O	7	17	2	0	-1	-1	1087	1	1
3	O	3	5	2	0	-1	980	-1	1	1
2	D	6	12	4	0	392	-1	-1	1	1
2	D	10	29	2	0	854	-1	-1	1	1
3	O	3	24	3	0	-1	1114	-1	1	1
2	D	1	26	2	0	803	-1	-1	1	1
2	D	1	12	4	0	876	-1	-1	1	1
4	O	6	27	1	0	-1	-1	1417	1	1
2	D	7	26	2	0	92	-1	-1	1	1
4	O	6	17	2	0	-1	-1	128	1	1
3	O	1	22	1	0	-1	1485	-1	1	1
1	D	2	11	4	0	1277	-1	-1	1	1
1	D	10	27	4	0	1287	-1	-1	1	1
4	O	6	21	1	0	-1	-1	575	1	1
2	D	3	35	4	0	1563	-1	-1	1	1
2	D	3	31	2	0	434	-1	-1	1	1
3	O	7	31	1	0	-1	867	-1	1	1
4	O	2	7	4	0	-1	-1	863	1	1
3	O	9	25	2	0	-1	789	-1	1	1
2	D	2	17	1	0	1103	-1	-1	1	1
2	D	1	16	4	0	1306	-1	-1	1	1
4	O	1	37	4	0	-1	-1	1338	1	1
1	D	6	3	2	0	1668	-1	-1	1	1
1	D	5	1	4	0	922	-1	-1	1	1
2	D	3	22	2	0	236	-1	-1	1	1
1	D	7	32	3	0	134	-1	-1	1	1
3	O	10	3	2	0	-1	1026	-1	1	1
1	D	1	9	1	0	1373	-1	-1	1	1
