YardCraneScheduling
number of cranes
1
number of containers
100
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
9	10	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	7	37	4	0	-1	-1	420	1	1
4	O	8	31	4	0	-1	-1	345	1	1
4	O	1	21	1	2	-1	-1	238	1	1
1	D	4	37	1	0	931	-1	-1	1	1
1	D	7	16	3	0	1011	-1	-1	1	1
1	D	1	26	4	0	1532	-1	-1	1	1
2	D	9	1	3	0	4	-1	-1	1	1
2	D	8	4	1	0	1222	-1	-1	1	1
2	D	3	20	4	0	431	-1	-1	1	1
3	O	9	25	2	1	-1	1574	-1	1	1
1	D	2	13	2	0	93	-1	-1	1	1
4	O	2	36	3	0	-1	-1	225	1	1
4	O	3	32	1	0	-1	-1	1080	1	1
4	O	3	19	2	1	-1	-1	279	1	1
1	D	7	26	2	0	155	-1	-1	1	1
3	O	1	19	2	1	-1	1489	-1	1	1
2	D	5	32	4	0	7	-1	-1	1	1
4	O	3	13	1	2	-1	-1	69	1	1
2	D	1	27	1	0	789	-1	-1	1	1
4	O	1	2	2	0	-1	-1	828	1	1
1	D	4	28	1	0	163	-1	-1	1	1
2	D	3	37	3	0	788	-1	-1	1	1
2	D	2	21	1	0	1530	-1	-1	1	1
2	D	8	18	1	0	810	-1	-1	1	1
3	O	10	22	3	0	-1	685	-1	1	1
2	D	2	38	3	0	1630	-1	-1	1	1
2	D	8	39	3	0	439	-1	-1	1	1
2	D	7	2	2	0	723	-1	-1	1	1
3	O	6	20	4	0	-1	489	-1	1	1
1	D	9	5	3	0	206	-1	-1	1	1
3	O	3	1	4	0	-1	715	-1	1	1
1	D	3	14	2	0	953	-1	-1	1	1
4	O	5	1	2	1	-1	-1	526	1	1
2	D	3	17	1	0	242	-1	-1	1	1
3	O	7	7	3	0	-1	144	-1	1	1
4	O	4	9	4	0	-1	-1	803	1	1
4	O	10	11	3	0	-1	-1	1182	1	1
1	D	4	25	4	0	48	-1	-1	1	1
3	O	5	34	1	1	-1	1462	-1	1	1
3	O	7	6	3	0	-1	1557	-1	1	1
3	O	5	15	2	1	-1	1296	-1	1	1
4	O	3	39	1	1	-1	-1	1618	1	1
1	D	3	10	2	0	1555	-1	-1	1	1
1	D	8	40	3	0	692	-1	-1	1	1
1	D	4	22	3	0	975	-1	-1	1	1
2	D	6	8	4	0	903	-1	-1	1	1
4	O	3	25	2	1	-1	-1	666	1	1
2	D	5	31	1	0	1025	-1	-1	1	1
4	O	5	35	3	0	-1	-1	1482	1	1
4	O	1	23	1	0	-1	-1	147	1	1
1	D	6	23	2	0	603	-1	-1	1	1
2	D	9	4	4	0	551	-1	-1	1	1
1	D	2	6	3	0	570	-1	-1	1	1
3	O	6	2	3	0	-1	443	-1	1	1
3	O	8	37	1	0	-1	1493	-1	1	1
2	D	10	28	2	0	1416	-1	-1	1	1
1	D	7	41	2	0	723	-1	-1	1	1
4	O	9	20	3	0	-1	-1	807	1	1
1	D	4	30	4	0	1137	-1	-1	1	1
3	O	1	11	1	0	-1	578	-1	1	1
3	O	1	10	4	0	-1	642	-1	1	1
4	O	1	40	3	0	-1	-1	321	1	1
1	D	10	36	3	0	153	-1	-1	1	1
2	D	5	37	1	0	408	-1	-1	1	1
2	D	9	23	1	0	423	-1	-1	1	1
4	O	7	36	4	0	-1	-1	354	1	1
2	D	10	35	2	0	376	-1	-1	1	1
4	O	7	25	4	0	-1	-1	727	1	1
2	D	10	25	2	0	504	-1	-1	1	1
3	O	5	13	4	0	-1	1442	-1	1	1
1	D	8	7	1	0	909	-1	-1	1	1
2	D	8	11	3	0	294	-1	-1	1	1
1	D	3	12	4	0	1300	-1	-1	1	1
2	D	7	11	2	0	614	-1	-1	1	1
1	D	2	22	2	0	928	-1	-1	1	1
2	D	9	2	2	0	249	-1	-1	1	1
4	O	9	41	1	0	-1	-1	1479	1	1
1	D	6	6	1	0	1550	-1	-1	1	1
3	O	5	16	4	0	-1	1375	-1	1	1
1	D	9	28	2	0	93	-1	-1	1	1
2	D	9	13	2	0	134	-1	-1	1	1
1	D	2	34	1	0	350	-1	-1	1	1
1	D	5	23	1	0	373	-1	-1	1	1
4	O	2	29	1	0	-1	-1	1120	1	1
2	D	6	4	3	0	296	-1	-1	1	1
4	O	4	6	3	0	-1	-1	720	1	1
3	O	8	27	3	0	-1	860	-1	1	1
3	O	1	15	4	0	-1	1344	-1	1	1
1	D	1	25	4	0	578	-1	-1	1	1
4	O	8	25	3	0	-1	-1	1548	1	1
3	O	10	2	4	0	-1	1661	-1	1	1
2	D	2	41	4	0	279	-1	-1	1	1
4	O	7	9	1	1	-1	-1	875	1	1
2	D	8	5	1	0	982	-1	-1	1	1
1	D	10	21	2	0	1256	-1	-1	1	1
4	O	5	8	1	2	-1	-1	1133	1	1
1	D	7	31	4	0	1603	-1	-1	1	1
3	O	8	3	4	0	-1	1657	-1	1	1
3	O	6	3	2	1	-1	959	-1	1	1
3	O	8	19	2	1	-1	1632	-1	1	1
