YardCraneScheduling
number of cranes
1
number of containers
40
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
8	10	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
2	D	4	36	1	0	427	-1	-1	1	1
4	O	4	30	4	0	-1	-1	512	1	1
1	D	1	21	3	0	279	-1	-1	1	1
2	D	9	1	2	0	139	-1	-1	1	1
3	O	9	29	2	0	-1	499	-1	1	1
1	D	4	7	2	0	475	-1	-1	1	1
4	O	7	13	3	0	-1	-1	538	1	1
3	O	8	20	3	0	-1	507	-1	1	1
4	O	3	12	1	0	-1	-1	590	1	1
4	O	7	29	3	0	-1	-1	38	1	1
4	O	6	35	2	1	-1	-1	437	1	1
2	D	9	13	1	0	605	-1	-1	1	1
3	O	2	33	4	0	-1	280	-1	1	1
3	O	2	14	4	0	-1	588	-1	1	1
1	D	5	18	4	0	603	-1	-1	1	1
2	D	3	28	2	0	297	-1	-1	1	1
4	O	6	5	3	0	-1	-1	515	1	1
2	D	9	28	2	0	560	-1	-1	1	1
1	D	8	28	1	0	361	-1	-1	1	1
1	D	7	10	4	0	130	-1	-1	1	1
1	D	5	28	3	0	248	-1	-1	1	1
4	O	1	39	4	0	-1	-1	594	1	1
1	D	8	24	1	0	559	-1	-1	1	1
3	O	6	8	4	0	-1	215	-1	1	1
1	D	5	15	2	0	401	-1	-1	1	1
4	O	5	13	4	0	-1	-1	222	1	1
1	D	6	4	2	0	29	-1	-1	1	1
3	O	10	18	4	0	-1	648	-1	1	1
4	O	7	4	1	0	-1	-1	248	1	1
4	O	3	10	1	0	-1	-1	113	1	1
3	O	4	33	1	1	-1	482	-1	1	1
4	O	4	35	2	0	-1	-1	278	1	1
3	O	3	7	4	0	-1	436	-1	1	1
1	D	7	41	1	0	375	-1	-1	1	1
2	D	3	5	3	0	248	-1	-1	1	1
4	O	6	6	3	0	-1	-1	578	1	1
1	D	3	21	1	0	633	-1	-1	1	1
1	D	6	13	3	0	1	-1	-1	1	1
3	O	9	25	3	0	-1	501	-1	1	1
3	O	8	10	2	1	-1	649	-1	1	1
