YardCraneScheduling
number of cranes
1
number of containers
40
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
5	7	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	7	22	1	1	-1	-1	305	1	1
4	O	2	28	3	0	-1	-1	563	1	1
1	D	7	16	1	0	659	-1	-1	1	1
2	D	5	12	2	0	93	-1	-1	1	1
4	O	5	7	2	0	-1	-1	142	1	1
2	D	4	27	4	0	410	-1	-1	1	1
3	O	9	17	1	0	-1	534	-1	1	1
3	O	2	20	4	0	-1	18	-1	1	1
4	O	1	21	1	1	-1	-1	579	1	1
3	O	8	26	4	0	-1	315	-1	1	1
1	D	2	15	1	0	220	-1	-1	1	1
1	D	10	39	3	0	431	-1	-1	1	1
1	D	7	21	4	0	357	-1	-1	1	1
2	D	7	33	2	0	162	-1	-1	1	1
4	O	6	27	4	0	-1	-1	367	1	1
1	D	6	8	3	0	584	-1	-1	1	1
2	D	10	9	1	0	23	-1	-1	1	1
3	O	5	1	1	0	-1	527	-1	1	1
3	O	9	11	3	0	-1	218	-1	1	1
4	O	6	1	3	0	-1	-1	125	1	1
4	O	4	1	1	0	-1	-1	56	1	1
4	O	6	33	1	0	-1	-1	580	1	1
4	O	10	35	3	0	-1	-1	238	1	1
1	D	2	37	2	0	375	-1	-1	1	1
3	O	2	11	3	0	-1	633	-1	1	1
3	O	3	14	1	0	-1	183	-1	1	1
1	D	7	28	3	0	103	-1	-1	1	1
3	O	5	9	3	0	-1	46	-1	1	1
2	D	9	25	4	0	200	-1	-1	1	1
4	O	5	24	2	0	-1	-1	211	1	1
1	D	9	39	4	0	197	-1	-1	1	1
3	O	3	17	3	0	-1	474	-1	1	1
3	O	10	21	4	0	-1	443	-1	1	1
3	O	2	36	1	0	-1	200	-1	1	1
3	O	5	33	3	0	-1	235	-1	1	1
1	D	3	20	1	0	19	-1	-1	1	1
2	D	8	39	2	0	350	-1	-1	1	1
2	D	8	29	1	0	230	-1	-1	1	1
3	O	4	14	2	0	-1	595	-1	1	1
3	O	6	32	3	0	-1	386	-1	1	1
