YardCraneScheduling
number of cranes
1
number of containers
150
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
6	18	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
1	D	1	19	4	0	3733	-1	-1	1	1
3	O	7	4	2	1	-1	1553	-1	1	1
1	D	2	6	4	0	3285	-1	-1	1	1
4	O	9	25	4	0	-1	-1	1903	1	1
2	D	9	39	2	0	850	-1	-1	1	1
2	D	3	31	4	0	206	-1	-1	1	1
1	D	7	41	1	0	2107	-1	-1	1	1
1	D	6	2	1	0	2659	-1	-1	1	1
4	O	10	16	1	0	-1	-1	1163	1	1
4	O	1	18	1	1	-1	-1	2322	1	1
1	D	7	34	1	0	1949	-1	-1	1	1
2	D	6	38	4	0	69	-1	-1	1	1
4	O	9	1	4	0	-1	-1	401	1	1
1	D	5	9	4	0	3857	-1	-1	1	1
1	D	9	16	4	0	2863	-1	-1	1	1
2	D	1	20	3	0	387	-1	-1	1	1
3	O	4	41	1	0	-1	1709	-1	1	1
4	O	6	21	2	1	-1	-1	2015	1	1
4	O	5	39	4	0	-1	-1	2310	1	1
1	D	9	22	2	0	538	-1	-1	1	1
2	D	3	36	2	0	4003	-1	-1	1	1
2	D	2	33	4	0	2865	-1	-1	1	1
1	D	10	18	3	0	908	-1	-1	1	1
1	D	1	30	1	0	1163	-1	-1	1	1
3	O	6	29	2	0	-1	2287	-1	1	1
3	O	5	20	4	0	-1	2391	-1	1	1
4	O	5	31	2	1	-1	-1	1848	1	1
4	O	8	7	3	0	-1	-1	209	1	1
2	D	4	22	1	0	4335	-1	-1	1	1
2	D	3	32	3	0	1095	-1	-1	1	1
2	D	7	35	2	0	1561	-1	-1	1	1
3	O	9	18	3	0	-1	183	-1	1	1
1	D	4	24	2	0	4170	-1	-1	1	1
3	O	10	10	4	0	-1	1188	-1	1	1
4	O	10	22	1	0	-1	-1	929	1	1
1	D	10	37	3	0	803	-1	-1	1	1
3	O	1	32	3	0	-1	1963	-1	1	1
2	D	10	7	3	0	238	-1	-1	1	1
4	O	10	8	4	0	-1	-1	631	1	1
1	D	7	39	4	0	4261	-1	-1	1	1
4	O	9	15	2	1	-1	-1	641	1	1
2	D	1	4	3	0	4281	-1	-1	1	1
3	O	8	26	3	0	-1	1291	-1	1	1
4	O	8	18	3	0	-1	-1	1517	1	1
2	D	4	32	3	0	1131	-1	-1	1	1
4	O	4	37	3	0	-1	-1	2410	1	1
2	D	6	35	4	0	53	-1	-1	1	1
3	O	10	28	1	0	-1	1682	-1	1	1
2	D	3	23	1	0	2667	-1	-1	1	1
4	O	9	9	1	0	-1	-1	1180	1	1
2	D	10	5	3	0	664	-1	-1	1	1
3	O	5	28	3	0	-1	1803	-1	1	1
4	O	6	11	1	0	-1	-1	635	1	1
3	O	6	13	3	0	-1	1413	-1	1	1
2	D	3	12	2	0	2387	-1	-1	1	1
1	D	2	16	3	0	2755	-1	-1	1	1
4	O	5	35	4	0	-1	-1	154	1	1
4	O	1	39	3	0	-1	-1	1436	1	1
3	O	1	25	3	0	-1	80	-1	1	1
3	O	6	3	4	0	-1	59	-1	1	1
