YardCraneScheduling
number of cranes
1
number of containers
200
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
1	27	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
3	O	9	13	4	0	-1	2571	-1	1	1
1	D	7	36	2	0	3834	-1	-1	1	1
2	D	7	2	1	0	5876	-1	-1	1	1
3	O	7	23	1	0	-1	1750	-1	1	1
3	O	7	3	4	0	-1	3228	-1	1	1
2	D	8	9	3	0	1029	-1	-1	1	1
4	O	3	3	3	0	-1	-1	1582	1	1
2	D	6	38	1	0	1370	-1	-1	1	1
2	D	4	12	2	0	1399	-1	-1	1	1
4	O	2	34	2	1	-1	-1	1642	1	1
1	D	7	16	3	0	2948	-1	-1	1	1
4	O	4	15	1	2	-1	-1	1273	1	1
2	D	2	22	2	0	3097	-1	-1	1	1
3	O	6	17	1	0	-1	3300	-1	1	1
1	D	3	5	3	0	2912	-1	-1	1	1
1	D	7	25	1	0	5268	-1	-1	1	1
1	D	2	18	4	0	435	-1	-1	1	1
1	D	8	8	2	0	4309	-1	-1	1	1
2	D	1	22	3	0	3210	-1	-1	1	1
4	O	7	14	3	0	-1	-1	1365	1	1
3	O	2	41	2	1	-1	1709	-1	1	1
1	D	3	22	2	0	4676	-1	-1	1	1
2	D	10	26	2	0	1956	-1	-1	1	1
2	D	10	3	3	0	986	-1	-1	1	1
2	D	9	19	4	0	841	-1	-1	1	1
2	D	9	39	3	0	5546	-1	-1	1	1
4	O	9	24	4	0	-1	-1	842	1	1
1	D	10	24	1	0	439	-1	-1	1	1
1	D	3	28	1	0	229	-1	-1	1	1
2	D	5	34	4	0	2864	-1	-1	1	1
1	D	3	37	4	0	3409	-1	-1	1	1
4	O	3	9	4	0	-1	-1	163	1	1
4	O	4	30	2	0	-1	-1	2177	1	1
4	O	1	18	2	0	-1	-1	549	1	1
1	D	7	28	4	0	329	-1	-1	1	1
1	D	5	7	1	0	5768	-1	-1	1	1
4	O	5	36	3	0	-1	-1	2254	1	1
4	O	10	33	3	0	-1	-1	145	1	1
4	O	5	5	4	0	-1	-1	1773	1	1
3	O	6	7	3	0	-1	1009	-1	1	1
4	O	10	40	2	0	-1	-1	1928	1	1
3	O	4	18	2	0	-1	3303	-1	1	1
1	D	8	24	1	0	4612	-1	-1	1	1
1	D	9	17	1	0	4405	-1	-1	1	1
3	O	5	2	3	0	-1	584	-1	1	1
4	O	5	22	3	0	-1	-1	568	1	1
