YardCraneScheduling
number of cranes
1
number of containers
150
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
6	39	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	10	32	2	0	-1	-1	2155	1	1
1	D	2	13	4	0	519	-1	-1	1	1
2	D	5	4	3	0	548	-1	-1	1	1
2	D	9	2	4	0	643	-1	-1	1	1
3	O	1	40	3	0	-1	1241	-1	1	1
2	D	10	15	4	0	2417	-1	-1	1	1
3	O	10	14	3	0	-1	168	-1	1	1
1	D	6	39	3	0	808	-1	-1	1	1
3	O	5	5	4	0	-1	80	-1	1	1
3	O	10	28	1	0	-1	24	-1	1	1
2	D	6	25	4	0	3111	-1	-1	1	1
4	O	5	23	4	0	-1	-1	1558	1	1
4	O	7	17	2	0	-1	-1	1667	1	1
1	D	5	8	3	0	868	-1	-1	1	1
1	D	4	18	4	0	1416	-1	-1	1	1
2	D	3	12	3	0	160	-1	-1	1	1
4	O	2	38	2	0	-1	-1	710	1	1
3	O	2	7	2	1	-1	942	-1	1	1
3	O	5	31	4	0	-1	2246	-1	1	1
2	D	1	8	1	0	2938	-1	-1	1	1
4	O	5	35	4	0	-1	-1	1998	1	1
1	D	5	20	1	0	3840	-1	-1	1	1
2	D	1	5	1	0	2531	-1	-1	1	1
2	D	6	27	3	0	3604	-1	-1	1	1
4	O	2	3	4	0	-1	-1	2103	1	1
4	O	7	5	1	2	-1	-1	53	1	1
4	O	1	30	2	0	-1	-1	1004	1	1
1	D	8	10	2	0	1970	-1	-1	1	1
2	D	5	32	3	0	2257	-1	-1	1	1
1	D	3	10	4	0	2921	-1	-1	1	1
1	D	4	9	3	0	3099	-1	-1	1	1
1	D	2	30	4	0	1579	-1	-1	1	1
3	O	4	12	3	0	-1	1667	-1	1	1
4	O	8	17	1	2	-1	-1	1445	1	1
3	O	9	15	2	0	-1	1654	-1	1	1
3	O	6	12	4	0	-1	1576	-1	1	1
4	O	6	41	3	0	-1	-1	274	1	1
4	O	9	7	4	0	-1	-1	1108	1	1
4	O	1	37	3	0	-1	-1	1723	1	1
4	O	9	29	3	0	-1	-1	664	1	1
2	D	1	2	1	0	2868	-1	-1	1	1
4	O	5	39	3	0	-1	-1	1063	1	1
3	O	2	40	2	0	-1	1844	-1	1	1
3	O	3	6	1	0	-1	99	-1	1	1
3	O	1	26	3	0	-1	2194	-1	1	1
1	D	8	3	1	0	2666	-1	-1	1	1
4	O	4	1	2	1	-1	-1	487	1	1
1	D	10	41	3	0	2790	-1	-1	1	1
1	D	7	40	4	0	635	-1	-1	1	1
2	D	4	13	4	0	3280	-1	-1	1	1
1	D	5	33	2	0	2841	-1	-1	1	1
1	D	9	1	3	0	344	-1	-1	1	1
2	D	4	2	4	0	666	-1	-1	1	1
2	D	5	7	4	0	2381	-1	-1	1	1
2	D	4	26	3	0	1128	-1	-1	1	1
4	O	9	42	4	0	-1	-1	2225	1	1
2	D	7	15	1	0	3606	-1	-1	1	1
1	D	2	37	2	0	3422	-1	-1	1	1
2	D	7	39	4	0	1367	-1	-1	1	1
2	D	3	28	4	0	3299	-1	-1	1	1
1	D	7	10	3	0	1790	-1	-1	1	1
2	D	5	3	4	0	4323	-1	-1	1	1
3	O	5	22	2	0	-1	2312	-1	1	1
2	D	4	7	3	0	1420	-1	-1	1	1
4	O	2	2	4	0	-1	-1	258	1	1
1	D	5	34	2	0	2551	-1	-1	1	1
3	O	10	37	3	0	-1	2358	-1	1	1
1	D	7	19	2	0	4336	-1	-1	1	1
1	D	4	23	4	0	1957	-1	-1	1	1
3	O	8	28	1	0	-1	1848	-1	1	1
3	O	10	5	1	0	-1	2279	-1	1	1
3	O	9	3	2	0	-1	1169	-1	1	1
4	O	6	10	2	0	-1	-1	1481	1	1
1	D	7	37	1	0	1673	-1	-1	1	1
1	D	10	13	2	0	2187	-1	-1	1	1
1	D	3	38	3	0	680	-1	-1	1	1
4	O	7	9	2	0	-1	-1	812	1	1
2	D	1	13	1	0	2337	-1	-1	1	1
4	O	6	21	1	2	-1	-1	2181	1	1
2	D	7	34	1	0	2551	-1	-1	1	1
4	O	3	25	2	0	-1	-1	7	1	1
3	O	8	31	4	0	-1	1787	-1	1	1
3	O	8	41	2	0	-1	10	-1	1	1
4	O	4	35	1	0	-1	-1	2162	1	1
3	O	8	33	3	0	-1	1673	-1	1	1
2	D	2	36	1	0	3480	-1	-1	1	1
1	D	8	22	2	0	4092	-1	-1	1	1
2	D	5	36	3	0	2706	-1	-1	1	1
2	D	1	32	3	0	656	-1	-1	1	1
4	O	5	26	3	0	-1	-1	1499	1	1
1	D	1	17	4	0	3480	-1	-1	1	1
3	O	1	36	1	0	-1	1520	-1	1	1
4	O	2	29	1	0	-1	-1	2466	1	1
4	O	1	19	1	0	-1	-1	1149	1	1
4	O	8	15	3	0	-1	-1	2202	1	1
4	O	2	24	1	1	-1	-1	2311	1	1
1	D	1	18	1	0	2221	-1	-1	1	1
2	D	9	36	3	0	812	-1	-1	1	1
4	O	6	30	3	0	-1	-1	896	1	1
4	O	6	2	1	0	-1	-1	1959	1	1
3	O	1	4	3	0	-1	1728	-1	1	1
4	O	6	40	2	0	-1	-1	1747	1	1
2	D	3	2	4	0	3242	-1	-1	1	1
2	D	10	16	3	0	2933	-1	-1	1	1
1	D	5	28	1	0	2123	-1	-1	1	1
2	D	2	17	4	0	1658	-1	-1	1	1
3	O	10	42	4	0	-1	1013	-1	1	1
1	D	7	31	1	0	70	-1	-1	1	1
3	O	4	24	3	0	-1	69	-1	1	1
1	D	5	38	1	0	1510	-1	-1	1	1
2	D	5	16	2	0	299	-1	-1	1	1
4	O	8	12	4	0	-1	-1	307	1	1
3	O	9	34	2	1	-1	2235	-1	1	1
2	D	4	5	3	0	4013	-1	-1	1	1
1	D	8	5	4	0	2256	-1	-1	1	1
2	D	10	17	2	0	1207	-1	-1	1	1
2	D	8	35	2	0	380	-1	-1	1	1
4	O	7	22	2	0	-1	-1	47	1	1
3	O	3	5	2	0	-1	447	-1	1	1
2	D	2	15	3	0	1342	-1	-1	1	1
2	D	10	18	1	0	589	-1	-1	1	1
3	O	10	21	3	0	-1	997	-1	1	1
1	D	8	21	1	0	1940	-1	-1	1	1
1	D	8	20	3	0	3468	-1	-1	1	1
1	D	2	8	1	0	3165	-1	-1	1	1
4	O	1	3	3	0	-1	-1	211	1	1
3	O	10	20	4	0	-1	12	-1	1	1
3	O	7	24	2	1	-1	284	-1	1	1
4	O	6	3	1	1	-1	-1	87	1	1
2	D	1	7	1	0	623	-1	-1	1	1
2	D	5	17	1	0	2879	-1	-1	1	1
4	O	9	39	4	0	-1	-1	634	1	1
1	D	3	27	1	0	3232	-1	-1	1	1
2	D	2	11	1	0	606	-1	-1	1	1
2	D	8	39	3	0	3602	-1	-1	1	1
4	O	3	20	1	0	-1	-1	525	1	1
2	D	7	25	1	0	1293	-1	-1	1	1
4	O	2	42	4	0	-1	-1	82	1	1
4	O	4	20	2	1	-1	-1	316	1	1
3	O	1	24	4	0	-1	2236	-1	1	1
2	D	4	41	2	0	3780	-1	-1	1	1
4	O	5	24	2	0	-1	-1	736	1	1
1	D	2	6	1	0	432	-1	-1	1	1
2	D	2	21	4	0	3469	-1	-1	1	1
2	D	5	18	2	0	1029	-1	-1	1	1
4	O	6	13	3	0	-1	-1	1481	1	1
2	D	4	33	2	0	4072	-1	-1	1	1
4	O	3	7	1	1	-1	-1	1811	1	1
1	D	5	9	3	0	3514	-1	-1	1	1
2	D	4	25	1	0	1179	-1	-1	1	1
