YardCraneScheduling
number of cranes
1
number of containers
40
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
4	35	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
1	D	3	42	1	0	1006	-1	-1	1	1
2	D	3	19	1	0	755	-1	-1	1	1
1	D	8	15	1	0	464	-1	-1	1	1
3	O	8	18	3	0	-1	130	-1	1	1
2	D	2	17	3	0	2	-1	-1	1	1
3	O	5	14	4	0	-1	500	-1	1	1
4	O	2	15	4	0	-1	-1	589	1	1
4	O	5	25	1	1	-1	-1	423	1	1
1	D	8	1	4	0	437	-1	-1	1	1
4	O	10	20	2	1	-1	-1	421	1	1
3	O	7	10	4	0	-1	178	-1	1	1
4	O	3	32	1	0	-1	-1	431	1	1
4	O	3	16	3	0	-1	-1	324	1	1
1	D	2	28	1	0	24	-1	-1	1	1
4	O	4	4	4	0	-1	-1	330	1	1
3	O	2	8	1	0	-1	215	-1	1	1
1	D	7	19	4	0	1082	-1	-1	1	1
4	O	7	30	1	1	-1	-1	515	1	1
4	O	4	28	3	0	-1	-1	410	1	1
2	D	5	4	1	0	344	-1	-1	1	1
3	O	4	37	3	0	-1	352	-1	1	1
3	O	9	42	3	0	-1	87	-1	1	1
1	D	2	16	2	0	503	-1	-1	1	1
4	O	4	29	1	0	-1	-1	560	1	1
1	D	6	41	2	0	895	-1	-1	1	1
3	O	1	28	4	0	-1	532	-1	1	1
1	D	7	4	1	0	1142	-1	-1	1	1
2	D	8	3	3	0	1143	-1	-1	1	1
3	O	4	35	1	0	-1	296	-1	1	1
3	O	6	15	4	0	-1	367	-1	1	1
1	D	1	32	2	0	740	-1	-1	1	1
3	O	4	27	1	2	-1	344	-1	1	1
4	O	5	22	2	0	-1	-1	6	1	1
3	O	6	32	2	0	-1	474	-1	1	1
1	D	4	21	2	0	104	-1	-1	1	1
2	D	7	21	2	0	1031	-1	-1	1	1
1	D	9	38	3	0	384	-1	-1	1	1
4	O	10	23	1	0	-1	-1	427	1	1
3	O	2	10	3	0	-1	268	-1	1	1
2	D	5	7	2	0	701	-1	-1	1	1
