YardCraneScheduling
number of cranes
1
number of containers
40
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
3	9	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	6	34	2	0	-1	-1	148	1	1
2	D	5	2	2	0	30	-1	-1	1	1
2	D	1	14	3	0	730	-1	-1	1	1
4	O	3	29	1	0	-1	-1	473	1	1
2	D	3	40	2	0	238	-1	-1	1	1
4	O	1	10	1	1	-1	-1	118	1	1
2	D	6	32	1	0	1125	-1	-1	1	1
3	O	6	18	2	0	-1	49	-1	1	1
1	D	4	19	1	0	1056	-1	-1	1	1
1	D	7	8	2	0	1107	-1	-1	1	1
4	O	9	31	1	1	-1	-1	229	1	1
1	D	3	6	2	0	304	-1	-1	1	1
1	D	3	23	1	0	1093	-1	-1	1	1
1	D	5	9	2	0	118	-1	-1	1	1
3	O	4	8	1	2	-1	664	-1	1	1
2	D	3	18	1	0	137	-1	-1	1	1
1	D	9	32	3	0	1030	-1	-1	1	1
1	D	5	35	4	0	668	-1	-1	1	1
1	D	8	41	3	0	286	-1	-1	1	1
3	O	2	18	4	0	-1	367	-1	1	1
4	O	1	2	2	1	-1	-1	8	1	1
1	D	5	29	2	0	423	-1	-1	1	1
3	O	6	10	2	0	-1	279	-1	1	1
2	D	9	33	2	0	952	-1	-1	1	1
4	O	7	18	4	0	-1	-1	130	1	1
2	D	8	25	3	0	609	-1	-1	1	1
3	O	9	35	1	0	-1	90	-1	1	1
1	D	6	42	3	0	604	-1	-1	1	1
2	D	4	1	1	0	491	-1	-1	1	1
1	D	8	2	4	0	291	-1	-1	1	1
4	O	10	25	2	0	-1	-1	223	1	1
4	O	5	37	2	0	-1	-1	98	1	1
1	D	2	11	2	0	906	-1	-1	1	1
2	D	5	19	3	0	647	-1	-1	1	1
1	D	4	29	3	0	546	-1	-1	1	1
4	O	9	28	3	0	-1	-1	98	1	1
4	O	4	36	4	0	-1	-1	435	1	1
2	D	6	39	3	0	1132	-1	-1	1	1
1	D	4	40	2	0	436	-1	-1	1	1
1	D	10	42	2	0	862	-1	-1	1	1
