YardCraneScheduling
number of cranes
1
number of containers
200
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
1	37	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
3	O	3	38	1	0	-1	2491	-1	1	1
3	O	10	21	2	1	-1	2803	-1	1	1
1	D	4	26	1	0	4072	-1	-1	1	1
2	D	10	34	1	0	2575	-1	-1	1	1
2	D	6	8	2	0	2813	-1	-1	1	1
3	O	1	39	4	0	-1	1358	-1	1	1
4	O	10	31	1	1	-1	-1	1629	1	1
4	O	8	28	3	0	-1	-1	3088	1	1
3	O	4	37	4	0	-1	3261	-1	1	1
3	O	9	11	4	0	-1	1847	-1	1	1
1	D	8	41	4	0	5732	-1	-1	1	1
3	O	4	9	2	0	-1	3238	-1	1	1
4	O	3	42	3	0	-1	-1	2575	1	1
1	D	10	6	4	0	2313	-1	-1	1	1
1	D	5	25	4	0	1525	-1	-1	1	1
2	D	3	20	3	0	504	-1	-1	1	1
1	D	7	25	4	0	5473	-1	-1	1	1
2	D	7	18	3	0	1816	-1	-1	1	1
2	D	9	39	4	0	2766	-1	-1	1	1
2	D	9	14	1	0	3266	-1	-1	1	1
1	D	10	28	2	0	348	-1	-1	1	1
1	D	10	20	2	0	1991	-1	-1	1	1
4	O	9	35	2	0	-1	-1	2071	1	1
1	D	1	42	2	0	1502	-1	-1	1	1
2	D	1	31	4	0	641	-1	-1	1	1
2	D	7	9	4	0	3916	-1	-1	1	1
3	O	8	12	3	0	-1	1006	-1	1	1
4	O	1	33	4	0	-1	-1	169	1	1
4	O	10	35	3	0	-1	-1	2262	1	1
1	D	9	8	2	0	3949	-1	-1	1	1
3	O	4	21	1	0	-1	2599	-1	1	1
4	O	4	22	3	0	-1	-1	2209	1	1
4	O	10	39	1	2	-1	-1	788	1	1
3	O	2	21	4	0	-1	526	-1	1	1
1	D	3	22	4	0	2742	-1	-1	1	1
1	D	4	41	1	0	1498	-1	-1	1	1
2	D	10	12	1	0	1028	-1	-1	1	1
3	O	2	16	1	0	-1	230	-1	1	1
1	D	5	36	1	0	2347	-1	-1	1	1
4	O	9	23	4	0	-1	-1	2110	1	1
4	O	1	41	2	0	-1	-1	1017	1	1
2	D	10	3	2	0	5017	-1	-1	1	1
4	O	10	18	2	0	-1	-1	527	1	1
1	D	5	9	4	0	4997	-1	-1	1	1
2	D	5	42	3	0	4933	-1	-1	1	1
2	D	2	14	4	0	3518	-1	-1	1	1
2	D	6	5	2	0	476	-1	-1	1	1
3	O	8	5	1	0	-1	1864	-1	1	1
1	D	4	36	4	0	2190	-1	-1	1	1
4	O	10	23	1	0	-1	-1	1827	1	1
1	D	10	36	2	0	2477	-1	-1	1	1
4	O	5	40	1	0	-1	-1	1137	1	1
2	D	9	27	4	0	5005	-1	-1	1	1
2	D	2	25	2	0	1499	-1	-1	1	1
3	O	9	18	4	0	-1	1584	-1	1	1
4	O	3	3	2	0	-1	-1	1288	1	1
2	D	10	13	4	0	1243	-1	-1	1	1
2	D	8	3	2	0	5114	-1	-1	1	1
3	O	1	19	1	0	-1	3292	-1	1	1
4	O	3	21	1	0	-1	-1	521	1	1
2	D	7	24	4	0	3254	-1	-1	1	1
4	O	1	11	4	0	-1	-1	3027	1	1
3	O	5	20	1	1	-1	2289	-1	1	1
1	D	2	37	1	0	2963	-1	-1	1	1
1	D	10	24	1	0	4743	-1	-1	1	1
1	D	2	22	1	0	276	-1	-1	1	1
2	D	1	4	4	0	1270	-1	-1	1	1
1	D	6	21	4	0	1171	-1	-1	1	1
1	D	2	13	4	0	4108	-1	-1	1	1
4	O	5	33	2	1	-1	-1	1208	1	1
1	D	3	40	1	0	5518	-1	-1	1	1
4	O	9	1	1	0	-1	-1	1912	1	1
1	D	8	27	2	0	1140	-1	-1	1	1
4	O	2	3	3	0	-1	-1	2486	1	1
2	D	5	23	4	0	5770	-1	-1	1	1
2	D	4	15	2	0	936	-1	-1	1	1
4	O	2	19	2	0	-1	-1	2228	1	1
3	O	6	40	4	0	-1	937	-1	1	1
3	O	10	5	1	1	-1	1987	-1	1	1
3	O	9	21	2	1	-1	1325	-1	1	1
1	D	5	32	1	0	4905	-1	-1	1	1
4	O	3	6	1	0	-1	-1	348	1	1
2	D	8	37	2	0	5857	-1	-1	1	1
3	O	2	28	2	0	-1	2643	-1	1	1
2	D	9	25	3	0	1815	-1	-1	1	1
3	O	8	31	4	0	-1	1175	-1	1	1
1	D	7	17	2	0	2903	-1	-1	1	1
3	O	9	10	4	0	-1	1741	-1	1	1
2	D	8	17	4	0	4694	-1	-1	1	1
3	O	2	5	1	0	-1	1190	-1	1	1
3	O	4	1	1	0	-1	333	-1	1	1
1	D	5	41	1	0	277	-1	-1	1	1
4	O	9	9	4	0	-1	-1	2744	1	1
3	O	3	1	4	0	-1	841	-1	1	1
2	D	5	2	4	0	5754	-1	-1	1	1
3	O	3	8	1	0	-1	2843	-1	1	1
1	D	8	34	1	0	3556	-1	-1	1	1
4	O	4	6	1	2	-1	-1	253	1	1
4	O	5	28	3	0	-1	-1	2442	1	1
1	D	4	31	4	0	2088	-1	-1	1	1
3	O	6	41	4	0	-1	2484	-1	1	1
2	D	10	11	1	0	2716	-1	-1	1	1
4	O	4	2	4	0	-1	-1	1382	1	1
2	D	6	26	1	0	2018	-1	-1	1	1
2	D	8	39	1	0	1685	-1	-1	1	1
2	D	7	6	4	0	3693	-1	-1	1	1
1	D	9	31	1	0	4500	-1	-1	1	1
2	D	9	2	1	0	801	-1	-1	1	1
1	D	3	24	4	0	1504	-1	-1	1	1
4	O	4	8	3	0	-1	-1	2465	1	1
2	D	4	19	4	0	5822	-1	-1	1	1
3	O	9	13	1	0	-1	716	-1	1	1
1	D	8	1	1	0	697	-1	-1	1	1
2	D	4	28	2	0	4992	-1	-1	1	1
3	O	8	6	2	0	-1	1412	-1	1	1
2	D	3	10	2	0	3189	-1	-1	1	1
3	O	2	41	3	0	-1	872	-1	1	1
3	O	1	15	2	0	-1	755	-1	1	1
4	O	5	17	3	0	-1	-1	2886	1	1
3	O	4	23	3	0	-1	531	-1	1	1
4	O	10	30	4	0	-1	-1	895	1	1
1	D	2	26	1	0	5550	-1	-1	1	1
4	O	10	29	4	0	-1	-1	1904	1	1
1	D	3	35	1	0	4226	-1	-1	1	1
1	D	5	3	4	0	925	-1	-1	1	1
4	O	3	5	3	0	-1	-1	2042	1	1
3	O	7	37	1	0	-1	1107	-1	1	1
4	O	2	6	4	0	-1	-1	2989	1	1
2	D	10	14	4	0	3910	-1	-1	1	1
2	D	6	14	3	0	3815	-1	-1	1	1
2	D	1	10	2	0	4328	-1	-1	1	1
2	D	1	22	3	0	3743	-1	-1	1	1
4	O	1	23	3	0	-1	-1	1764	1	1
3	O	10	1	4	0	-1	296	-1	1	1
4	O	9	40	1	0	-1	-1	1582	1	1
3	O	7	21	3	0	-1	2684	-1	1	1
1	D	2	24	1	0	3796	-1	-1	1	1
3	O	7	1	2	0	-1	415	-1	1	1
4	O	4	42	2	0	-1	-1	865	1	1
1	D	7	36	4	0	2140	-1	-1	1	1
3	O	10	7	3	0	-1	147	-1	1	1
1	D	7	42	4	0	5766	-1	-1	1	1
1	D	8	35	1	0	4641	-1	-1	1	1
2	D	8	25	2	0	5218	-1	-1	1	1
1	D	3	25	3	0	4363	-1	-1	1	1
3	O	6	11	2	1	-1	3314	-1	1	1
3	O	2	4	1	0	-1	3221	-1	1	1
2	D	1	13	3	0	502	-1	-1	1	1
1	D	2	11	2	0	2024	-1	-1	1	1
2	D	2	38	1	0	217	-1	-1	1	1
1	D	1	27	3	0	3286	-1	-1	1	1
1	D	2	2	4	0	1409	-1	-1	1	1
4	O	8	36	1	1	-1	-1	1451	1	1
4	O	5	38	4	0	-1	-1	883	1	1
1	D	5	19	2	0	3170	-1	-1	1	1
3	O	10	42	4	0	-1	2251	-1	1	1
3	O	7	41	2	1	-1	1250	-1	1	1
2	D	6	7	4	0	5603	-1	-1	1	1
4	O	4	12	3	0	-1	-1	1534	1	1
4	O	10	10	4	0	-1	-1	1123	1	1
1	D	1	38	3	0	5859	-1	-1	1	1
1	D	7	39	2	0	2625	-1	-1	1	1
4	O	8	26	4	0	-1	-1	2494	1	1
4	O	4	25	1	0	-1	-1	2574	1	1
1	D	7	32	3	0	5596	-1	-1	1	1
3	O	8	11	2	0	-1	783	-1	1	1
2	D	3	18	2	0	1523	-1	-1	1	1
2	D	3	12	2	0	533	-1	-1	1	1
4	O	9	6	1	0	-1	-1	3263	1	1
2	D	6	3	4	0	2985	-1	-1	1	1
4	O	9	28	3	0	-1	-1	417	1	1
1	D	2	36	3	0	5408	-1	-1	1	1
1	D	2	20	4	0	901	-1	-1	1	1
3	O	7	26	3	0	-1	77	-1	1	1
1	D	5	35	4	0	1300	-1	-1	1	1
2	D	3	19	3	0	4324	-1	-1	1	1
2	D	2	33	4	0	2827	-1	-1	1	1
1	D	7	27	2	0	653	-1	-1	1	1
1	D	3	33	2	0	4464	-1	-1	1	1
4	O	9	37	3	0	-1	-1	2867	1	1
1	D	10	4	2	0	184	-1	-1	1	1
3	O	10	26	2	0	-1	1785	-1	1	1
2	D	5	31	2	0	1568	-1	-1	1	1
2	D	2	8	4	0	5159	-1	-1	1	1
2	D	2	18	1	0	5380	-1	-1	1	1
3	O	9	26	1	2	-1	1304	-1	1	1
2	D	9	15	3	0	3633	-1	-1	1	1
1	D	1	29	2	0	3121	-1	-1	1	1
3	O	3	32	3	0	-1	2382	-1	1	1
3	O	9	19	1	0	-1	1872	-1	1	1
1	D	1	34	2	0	5735	-1	-1	1	1
3	O	6	18	1	0	-1	380	-1	1	1
1	D	3	14	3	0	2054	-1	-1	1	1
3	O	8	16	4	0	-1	2534	-1	1	1
1	D	2	27	3	0	4972	-1	-1	1	1
1	D	9	7	2	0	2629	-1	-1	1	1
3	O	4	13	2	1	-1	2297	-1	1	1
3	O	5	6	2	0	-1	171	-1	1	1
3	O	4	38	3	0	-1	2931	-1	1	1
1	D	7	4	1	0	1796	-1	-1	1	1
