YardCraneScheduling
number of cranes
1
number of containers
40
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
5	24	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
2	D	5	13	4	0	784	-1	-1	1	1
2	D	2	42	1	0	967	-1	-1	1	1
2	D	6	13	3	0	1146	-1	-1	1	1
3	O	9	35	1	1	-1	303	-1	1	1
3	O	7	22	3	0	-1	450	-1	1	1
1	D	4	27	4	0	192	-1	-1	1	1
1	D	5	17	1	0	316	-1	-1	1	1
3	O	6	5	1	0	-1	594	-1	1	1
3	O	10	8	4	0	-1	1	-1	1	1
1	D	10	24	2	0	1162	-1	-1	1	1
1	D	1	5	1	0	584	-1	-1	1	1
4	O	7	34	4	0	-1	-1	668	1	1
3	O	7	37	1	0	-1	390	-1	1	1
1	D	6	23	2	0	628	-1	-1	1	1
4	O	2	22	4	0	-1	-1	236	1	1
1	D	3	39	1	0	985	-1	-1	1	1
1	D	10	32	4	0	1026	-1	-1	1	1
2	D	10	11	3	0	519	-1	-1	1	1
2	D	1	1	1	0	1026	-1	-1	1	1
1	D	7	16	4	0	398	-1	-1	1	1
1	D	6	9	1	0	323	-1	-1	1	1
3	O	2	35	3	0	-1	112	-1	1	1
3	O	9	31	3	0	-1	568	-1	1	1
4	O	3	37	4	0	-1	-1	135	1	1
3	O	7	4	2	0	-1	519	-1	1	1
2	D	3	7	3	0	728	-1	-1	1	1
1	D	1	24	1	0	579	-1	-1	1	1
4	O	9	8	1	1	-1	-1	662	1	1
4	O	7	12	4	0	-1	-1	29	1	1
3	O	7	15	3	0	-1	451	-1	1	1
1	D	10	25	3	0	285	-1	-1	1	1
2	D	8	37	4	0	251	-1	-1	1	1
1	D	3	23	1	0	874	-1	-1	1	1
4	O	5	28	2	0	-1	-1	216	1	1
2	D	3	9	3	0	43	-1	-1	1	1
2	D	3	6	1	0	379	-1	-1	1	1
4	O	5	21	4	0	-1	-1	600	1	1
4	O	7	29	1	1	-1	-1	116	1	1
1	D	5	30	2	0	1162	-1	-1	1	1
1	D	8	36	1	0	1138	-1	-1	1	1
