YardCraneScheduling
number of cranes
1
number of containers
40
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
9	9	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
2	D	9	37	4	0	1123	-1	-1	1	1
1	D	10	33	1	0	589	-1	-1	1	1
3	O	1	7	4	0	-1	398	-1	1	1
1	D	8	6	2	0	914	-1	-1	1	1
4	O	9	34	4	0	-1	-1	327	1	1
3	O	5	11	3	0	-1	568	-1	1	1
2	D	4	32	4	0	120	-1	-1	1	1
4	O	10	39	2	0	-1	-1	231	1	1
2	D	9	35	3	0	437	-1	-1	1	1
4	O	5	13	4	0	-1	-1	495	1	1
3	O	4	41	2	1	-1	265	-1	1	1
4	O	4	22	3	0	-1	-1	547	1	1
4	O	7	36	2	1	-1	-1	9	1	1
3	O	8	21	2	0	-1	6	-1	1	1
2	D	10	21	2	0	613	-1	-1	1	1
3	O	10	31	2	0	-1	79	-1	1	1
1	D	10	15	3	0	230	-1	-1	1	1
1	D	9	14	3	0	896	-1	-1	1	1
4	O	4	28	3	0	-1	-1	290	1	1
1	D	9	25	4	0	569	-1	-1	1	1
2	D	8	39	2	0	979	-1	-1	1	1
3	O	2	27	1	0	-1	594	-1	1	1
4	O	6	37	3	0	-1	-1	29	1	1
2	D	3	17	2	0	70	-1	-1	1	1
3	O	6	32	4	0	-1	479	-1	1	1
4	O	8	3	3	0	-1	-1	18	1	1
3	O	3	6	3	0	-1	476	-1	1	1
2	D	9	26	4	0	788	-1	-1	1	1
1	D	9	36	2	0	804	-1	-1	1	1
3	O	8	34	4	0	-1	22	-1	1	1
2	D	2	23	3	0	803	-1	-1	1	1
2	D	10	5	3	0	325	-1	-1	1	1
3	O	5	21	2	0	-1	59	-1	1	1
3	O	1	24	4	0	-1	590	-1	1	1
1	D	2	12	3	0	649	-1	-1	1	1
2	D	8	19	2	0	1132	-1	-1	1	1
4	O	8	40	3	0	-1	-1	290	1	1
3	O	9	2	4	0	-1	525	-1	1	1
1	D	9	22	4	0	1143	-1	-1	1	1
1	D	5	19	4	0	1066	-1	-1	1	1
