YardCraneScheduling
number of cranes
1
number of containers
50
number of rows
10
number of columns
42
number of tiers
4
number of I/O land
6
number of I/O sea
10
gantry speed
1
trolley speed
1
hoisting speed
1
reshuffling time
2
Crane Initial Position
2	29	5
I/O Land information
#x,y,z
2	43	2
3	43	2
4	43	2
5	43	2
6	43	2
7	43	2
I/O Sea information
#x,y,z
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
Containers requests information
#Containers requests information, one line per container
#Type	TypeLoc	x	y	z	RS	rj	dj	ej	wj	wcongj
4	O	8	33	4	0	-1	-1	827	1	1
3	O	4	40	4	0	-1	65	-1	1	1
3	O	7	37	2	0	-1	208	-1	1	1
2	D	1	32	1	0	1340	-1	-1	1	1
3	O	4	32	3	0	-1	62	-1	1	1
3	O	10	17	2	0	-1	235	-1	1	1
4	O	8	21	2	1	-1	-1	114	1	1
4	O	8	26	1	2	-1	-1	559	1	1
4	O	4	28	2	1	-1	-1	332	1	1
3	O	10	5	4	0	-1	619	-1	1	1
2	D	7	15	2	0	840	-1	-1	1	1
1	D	6	23	3	0	957	-1	-1	1	1
4	O	7	18	2	1	-1	-1	820	1	1
1	D	10	11	2	0	287	-1	-1	1	1
4	O	10	18	1	0	-1	-1	713	1	1
3	O	10	12	2	0	-1	742	-1	1	1
1	D	7	30	4	0	233	-1	-1	1	1
1	D	8	38	1	0	322	-1	-1	1	1
4	O	8	16	2	0	-1	-1	761	1	1
4	O	8	1	4	0	-1	-1	315	1	1
2	D	10	20	4	0	133	-1	-1	1	1
4	O	2	29	3	0	-1	-1	726	1	1
3	O	1	9	4	0	-1	278	-1	1	1
3	O	6	9	1	1	-1	92	-1	1	1
2	D	6	27	1	0	1396	-1	-1	1	1
4	O	2	31	3	0	-1	-1	191	1	1
1	D	5	37	1	0	438	-1	-1	1	1
2	D	6	32	2	0	925	-1	-1	1	1
2	D	10	7	1	0	854	-1	-1	1	1
2	D	6	34	2	0	1299	-1	-1	1	1
2	D	1	22	1	0	597	-1	-1	1	1
4	O	9	18	2	0	-1	-1	732	1	1
4	O	10	30	1	2	-1	-1	694	1	1
2	D	7	9	1	0	859	-1	-1	1	1
4	O	10	10	4	0	-1	-1	539	1	1
4	O	2	37	1	1	-1	-1	722	1	1
4	O	9	21	1	2	-1	-1	223	1	1
3	O	7	29	2	0	-1	420	-1	1	1
2	D	5	27	1	0	354	-1	-1	1	1
1	D	8	32	2	0	341	-1	-1	1	1
2	D	3	34	1	0	1349	-1	-1	1	1
3	O	5	1	2	0	-1	275	-1	1	1
3	O	7	38	3	0	-1	160	-1	1	1
2	D	5	10	1	0	797	-1	-1	1	1
3	O	3	16	2	1	-1	53	-1	1	1
2	D	9	32	2	0	988	-1	-1	1	1
1	D	8	25	1	0	1374	-1	-1	1	1
3	O	7	26	4	0	-1	642	-1	1	1
1	D	7	2	2	0	218	-1	-1	1	1
4	O	1	10	4	0	-1	-1	229	1	1
